ID1	ID2	MI
7391	6277	0.000917759369642113
7391	1843	0.000917759369642113
7391	19	0.265689436036868
6774	9021	0.000917759369642113
6772	9021	0.000917759369642113
6722	2353	0.000917759369642113
5468	10062	0.265689436036868
5468	1375	0.000917759369642113
4609	7417	0.000917759369642113
4609	8615	0.000917759369642113
4609	81567	0.000917759369642113
4609	7706	0.000917759369642113
4609	10221	0.250900944169213
4609	6723	0.000917759369642113
4609	4088	0.000917759369642113
4609	6522	0.000917759369642113
4609	8501	0.000917759369642113
4609	64116	0.000917759369642113
4609	6493	0.000917759369642113
4609	6146	0.000917759369642113
4609	8731	0.265689436036868
4609	5792	0.000917759369642113
4609	5728	0.250900944169213
4609	10197	0.000917759369642113
4609	5478	0.000917759369642113
4609	10622	0.000917759369642113
4609	9972	0.000917759369642113
4609	4893	0.000917759369642113
4609	8996	0.000917759369642113
4609	4831	0.250900944169213
4609	4817	0.000917759369642113
4609	4719	0.000917759369642113
4609	4691	0.000917759369642113
4609	4144	0.265689436036868
4609	4000	0.265689436036868
4609	8570	0.000917759369642113
4609	3336	0.000917759369642113
4609	3329	0.000917759369642113
4609	9987	0.000917759369642113
4609	3178	0.000917759369642113
4609	8841	0.000917759369642113
4609	2729	0.000917759369642113
4609	2581	0.000917759369642113
4609	7458	0.000917759369642113
4609	80344	0.000917759369642113
4609	1201	0.000917759369642113
4609	1019	0.265689436036868
4609	10574	0.000917759369642113
4609	595	0.250900944169213
4609	23468	0.265689436036868
4609	790	0.000917759369642113
4609	593	0.000917759369642113
4609	468	0.000917759369642113
4609	8165	0.000917759369642113
4149	595	0.000917759369642113
3725	6520	0.000917759369642113
3725	4318	0.000917759369642113
3725	1191	0.000917759369642113
2353	3678	0.000917759369642113
1385	4286	0.000917759369642113
7528	741	0.000917759369642113
7528	84146	0.000917759369642113
7528	51545	0.000917759369642113
7528	51157	0.250900944169213
7528	85460	0.000917759369642113
7528	80778	0.000917759369642113
7528	9877	0.000917759369642113
7528	284273	0.000917759369642113
7528	55432	0.000917759369642113
7528	25844	0.000917759369642113
7528	286046	0.000917759369642113
7528	64743	0.000917759369642113
7528	9690	0.000917759369642113
7528	54926	0.000917759369642113
7528	7317	0.250900944169213
7528	55000	0.000917759369642113
7528	25987	0.000917759369642113
7528	9320	0.000917759369642113
7528	122553	0.000917759369642113
7528	6434	0.250900944169213
7528	25941	0.000917759369642113
7528	163590	0.000917759369642113
7528	7156	0.000917759369642113
7528	23505	0.265689436036868
7528	7072	0.000917759369642113
7528	8148	0.000917759369642113
7528	8189	0.000917759369642113
7528	26818	0.000917759369642113
7528	26819	0.000917759369642113
7528	6616	0.000917759369642113
7528	134549	0.000917759369642113
7528	27230	0.000917759369642113
7528	26135	0.000917759369642113
7528	989	0.000917759369642113
7528	4735	0.000917759369642113
7528	6237	0.000917759369642113
7528	6234	0.000917759369642113
7528	6233	0.000917759369642113
7528	6132	0.000917759369642113
7528	25873	0.000917759369642113
7528	6165	0.000917759369642113
7528	6156	0.000917759369642113
7528	6155	0.000917759369642113
7528	84268	0.000917759369642113
7528	26001	0.000917759369642113
7528	9699	0.000917759369642113
7528	11079	0.000917759369642113
7528	10181	0.265689436036868
7528	64062	0.000917759369642113
7528	65059	0.265689436036868
7528	5901	0.000917759369642113
7528	5885	0.000917759369642113
7528	5872	0.000917759369642113
7528	5757	0.250900944169213
7528	100885850	0.000917759369642113
7528	5691	0.000917759369642113
7528	23215	0.000917759369642113
7528	7916	0.000917759369642113
7528	84950	0.000917759369642113
7528	5520	0.000917759369642113
7528	5515	0.000917759369642113
7528	5478	0.000917759369642113
7528	25885	0.000917759369642113
7528	23338	0.265689436036868
7528	11331	0.000917759369642113
7528	5116	0.000917759369642113
7528	5090	0.000917759369642113
7528	4802	0.000917759369642113
7528	4758	0.250900944169213
7528	23154	0.000917759369642113
7528	4666	0.000917759369642113
7528	4595	0.000917759369642113
7528	51537	0.000917759369642113
7528	57129	0.250900944169213
7528	90411	0.000917759369642113
7528	26065	0.000917759369642113
7528	645212	0.000917759369642113
7528	11133	0.000917759369642113
7528	54813	0.000917759369642113
7528	10112	0.000917759369642113
7528	284058	0.000917759369642113
7528	55677	0.000917759369642113
7528	283899	0.000917759369642113
7528	3421	0.250900944169213
7528	22858	0.265689436036868
7528	100750326	0.000917759369642113
7528	28996	0.265689436036868
7528	3091	0.000917759369642113
7528	23438	0.000917759369642113
7528	2976	0.000917759369642113
7528	2960	0.000917759369642113
7528	56834	0.000917759369642113
7528	60313	0.000917759369642113
7528	9453	0.000917759369642113
7528	2664	0.000917759369642113
7528	2597	0.250900944169213
7528	92579	0.000917759369642113
7528	2272	0.000917759369642113
7528	2197	0.000917759369642113
7528	57697	0.000917759369642113
7528	2177	0.000917759369642113
7528	143684	0.000917759369642113
7528	51514	0.000917759369642113
7528	10589	0.000917759369642113
7528	22845	0.000917759369642113
7528	1759	0.000917759369642113
7528	28955	0.000917759369642113
7528	10522	0.000917759369642113
7528	1656	0.000917759369642113
7528	54555	0.000917759369642113
7528	124936	0.000917759369642113
7528	58190	0.000917759369642113
7528	10664	0.000917759369642113
7528	51380	0.000917759369642113
7528	245812	0.250900944169213
7528	4849	0.000917759369642113
7528	4848	0.000917759369642113
7528	123920	0.000917759369642113
7528	1107	0.000917759369642113
7528	1951	0.000917759369642113
7528	997	0.000917759369642113
7528	10693	0.000917759369642113
7528	829	0.000917759369642113
7528	158055	0.000917759369642113
7528	146705	0.000917759369642113
7528	90835	0.000917759369642113
7528	56946	0.000917759369642113
7528	55088	0.000917759369642113
7528	689	0.000917759369642113
7528	8019	0.000917759369642113
7528	673	0.000917759369642113
7528	23246	0.000917759369642113
7528	517	0.250900944169213
7528	516	0.000917759369642113
7528	515	0.265689436036868
7528	64801	0.000917759369642113
7528	51074	0.000917759369642113
7528	8943	0.000917759369642113
7528	59344	0.000917759369642113
7528	84335	0.000917759369642113
7528	10566	0.000917759369642113
7528	9507	0.000917759369642113
7528	10096	0.000917759369642113
7528	37	0.000917759369642113
7391	124626	0.000917759369642113
7391	84217	0.000917759369642113
7391	23503	0.000917759369642113
7391	80829	0.265689436036868
7391	9841	0.000917759369642113
7391	78992	0.000917759369642113
7391	124997	0.000917759369642113
7391	9559	0.265689436036868
7391	64601	0.000917759369642113
7391	9218	0.265689436036868
7391	55697	0.000917759369642113
7391	27340	0.000917759369642113
7391	8239	0.000917759369642113
7391	7317	0.000917759369642113
7391	81567	0.000917759369642113
7391	7248	0.000917759369642113
7391	54822	0.000917759369642113
7391	27037	0.000917759369642113
7391	4591	0.000917759369642113
7391	7706	0.000917759369642113
7391	10043	0.000917759369642113
7391	134285	0.250900944169213
7391	9755	0.265689436036868
7391	10629	0.250900944169213
7391	11276	0.000917759369642113
7391	3925	0.000917759369642113
7391	8859	0.000917759369642113
7391	6723	0.000917759369642113
7391	140890	0.000917759369642113
7391	283377	0.250900944169213
7391	29886	0.000917759369642113
7391	26793	0.250900944169213
7391	6522	0.250900944169213
7391	64116	0.000917759369642113
7391	23516	0.0138707324980123
7391	91137	0.265689436036868
7391	51629	0.250900944169213
7391	6510	0.000917759369642113
7391	201232	0.000917759369642113
7391	22933	0.000917759369642113
7391	23411	0.000917759369642113
7391	25759	0.000917759369642113
7391	5270	0.000917759369642113
7391	5054	0.000917759369642113
7391	55964	0.000917759369642113
7391	10802	0.000917759369642113
7391	23314	0.250900944169213
7391	54440	0.000917759369642113
7391	23623	0.000917759369642113
7391	22902	0.000917759369642113
7391	9349	0.000917759369642113
7391	6097	0.250900944169213
7391	55328	0.000917759369642113
7391	79589	0.250900944169213
7391	6018	0.000917759369642113
7391	23179	0.265689436036868
7391	5959	0.250900944169213
7391	283248	0.000917759369642113
7391	29890	0.000917759369642113
7391	5930	0.000917759369642113
7391	11186	0.000917759369642113
7391	5916	0.000917759369642113
7391	5900	0.000917759369642113
7391	26064	0.000917759369642113
7391	9135	0.000917759369642113
7391	138639	0.000917759369642113
7391	5699	0.000917759369642113
7391	80758	0.000917759369642113
7391	27166	0.000917759369642113
7391	10549	0.250900944169213
7391	8495	0.000917759369642113
7391	196463	0.265689436036868
7391	5321	0.000917759369642113
7391	5585	0.000917759369642113
7391	79837	0.265689436036868
7391	8301	0.250900944169213
7391	51588	0.000917759369642113
7391	51230	0.265689436036868
7391	5216	0.265689436036868
7391	55825	0.250900944169213
7391	3651	0.000917759369642113
7391	5164	0.000917759369642113
7391	55795	0.000917759369642113
7391	55003	0.000917759369642113
7391	114882	0.265689436036868
7391	55753	0.250900944169213
7391	64324	0.265689436036868
7391	56675	0.000917759369642113
7391	4893	0.250900944169213
7391	27020	0.265689436036868
7391	4854	0.000917759369642113
7391	10528	0.000917759369642113
7391	23530	0.250900944169213
7391	4831	0.000917759369642113
7391	4817	0.250900944169213
7391	378884	0.000917759369642113
7391	4719	0.000917759369642113
7391	4717	0.000917759369642113
7391	29078	0.265689436036868
7391	4691	0.000917759369642113
7391	65220	0.000917759369642113
7391	80218	0.000917759369642113
7391	10627	0.265689436036868
7391	10608	0.000917759369642113
7391	25902	0.000917759369642113
7391	124540	0.265689436036868
7391	64976	0.000917759369642113
7391	22880	0.0138707324980123
7391	4289	0.000917759369642113
7391	84975	0.000917759369642113
7391	79157	0.000917759369642113
7391	9258	0.000917759369642113
7391	1954	0.000917759369642113
7391	84515	0.000917759369642113
7391	4144	0.000917759369642113
7391	22919	0.000917759369642113
7391	7867	0.000917759369642113
7391	84445	0.000917759369642113
7391	54585	0.000917759369642113
7391	116372	0.250900944169213
7391	55646	0.000917759369642113
7391	8425	0.000917759369642113
7391	121227	0.000917759369642113
7391	79836	0.000917759369642113
7391	284023	0.000917759369642113
7391	3990	0.250900944169213
7391	51056	0.000917759369642113
7391	687	0.000917759369642113
7391	9314	0.000917759369642113
7391	55083	0.265689436036868
7391	80856	0.000917759369642113
7391	23277	0.250900944169213
7391	10657	0.000917759369642113
7391	55818	0.000917759369642113
7391	23415	0.000917759369642113
7391	151050	0.000917759369642113
7391	284058	0.000917759369642113
7391	3669	0.000917759369642113
7391	9670	0.250900944169213
7391	9807	0.000917759369642113
7391	64423	0.000917759369642113
7391	3609	0.000917759369642113
7391	146433	0.000917759369642113
7391	3482	0.250900944169213
7391	79663	0.000917759369642113
7391	3312	0.250900944169213
7391	3202	0.265689436036868
7391	3198	0.000917759369642113
7391	3162	0.000917759369642113
7391	55502	0.250900944169213
7391	2965	0.265689436036868
7391	221914	0.000917759369642113
7391	27333	0.250900944169213
7391	2799	0.000917759369642113
7391	84656	0.000917759369642113
7391	2729	0.250900944169213
7391	2597	0.000917759369642113
7391	92579	0.000917759369642113
7391	93611	0.000917759369642113
7391	10922	0.250900944169213
7391	2194	0.250900944169213
7391	27146	0.000917759369642113
7391	23116	0.000917759369642113
