Genes	GSM2367635	GSM2367636	GSM2367637	GSM2367638	GSM2367639	GSM2367640	GSM2367641	GSM2367642	GSM2367643	GSM2367644	GSM2367645	GSM2367646	GSM2367554	GSM2367555	GSM2367556	GSM2367557	GSM2367558	GSM2367559	GSM2367560	GSM2367561	GSM2367562	GSM2367563	GSM2367564	GSM2367565	GSM2367566
1398	8.897729	8.642704	8.65664	8.259014	9.044806	9.181379	8.527527	8.622492	8.746086	8.86302	8.388451	8.26312	8.93423	9.136945	9.44008	9.335663	8.91507	9.361108	8.932503	8.846562	9.286193	9.094527	8.940172	8.72341	8.918973
1399	10.44292	11.024604	10.4347	12.047205	10.528696	11.811203	11.189791	10.438516	10.194111	10.752214	10.889189	11.457145	10.223102	10.26183	10.7452345	10.321078	10.075147	10.255569	10.212854	10.462529	10.26649	10.112321	10.538703	10.338417	10.392079
14	7.2302465	7.2067885	7.0229516	7.687102	7.309979	7.450151	7.1913056	7.226823	7.0458016	6.7821264	7.0806932	7.5013843	7.4649386	7.399455	7.8408933	7.108876	7.3565626	7.4729238	7.787371	7.498077	7.6978765	7.6961203	7.8902903	7.2336164	7.8019223
1400	6.3851714	6.2248354	6.568824	6.376269	6.7763166	6.5570693	6.3435564	6.614571	6.4041114	7.6625743	6.5563755	6.405431	6.006287	6.0356045	5.844876	6.0207515	6.13541	5.9871597	5.907889	5.9840155	6.073191	6.2966976	6.1156526	6.1831493	5.987803
140258	6.118081	5.848725	6.0205655	5.9025984	6.0391183	6.096696	5.96105	6.0559335	5.8768067	5.8895483	5.986124	5.9740105	5.945331	5.9458346	5.826674	5.8734736	5.896779	6.0065727	5.9870386	6.011317	6.089151	5.853349	5.887992	5.954761	5.9941015
140290	8.2963085	8.264439	8.044198	7.942624	8.359383	8.533436	6.087331	8.272858	8.409431	6.451927	8.845201	9.957244	7.809355	8.004889	7.717482	6.841805	8.902184	8.130839	8.269019	8.65403	8.760984	7.660125	9.009924	8.748859	8.756507
140459	6.9364824	7.143486	6.813948	7.017409	6.8495493	6.8468275	7.3965526	6.7046685	6.747123	7.2878504	6.8865786	7.0148134	6.523884	6.6937056	6.4065495	6.8249793	6.3640494	6.308229	6.1487074	6.6861296	6.6548414	6.304859	6.449039	6.5819583	6.7682633
140461	7.869312	8.140633	7.4634066	7.596423	7.5792375	7.7947927	7.4670997	7.548857	7.773601	7.4025364	7.6736736	7.3860517	7.9321012	8.029385	7.7363114	7.3376174	8.183705	8.06333	7.531301	8.181165	7.987007	8.750924	7.9441557	8.122953	8.203259
140467	8.661142	8.886746	8.952987	8.750563	9.26956	8.8808975	9.42262	8.757638	8.771756	9.948398	8.769004	9.120756	9.517532	9.290091	9.2261915	9.297323	9.296328	8.950818	9.919653	9.089275	9.452957	9.186654	9.642508	9.047571	9.432326
140469	6.749274	6.757467	7.0539355	6.8198295	6.7185903	6.6054783	6.8509293	6.779993	7.0246716	6.9944434	6.892073	7.1520925	6.353613	6.425053	6.174681	6.464533	6.4545355	6.485495	6.677675	6.69862	6.9401693	7.0304623	6.9267282	6.703942	6.8024774
140597	6.143519	5.8850594	5.9844546	6.1089587	6.401226	5.827898	5.721249	6.0095882	6.0101075	6.004091	5.9716167	5.7969275	6.228027	6.049319	6.018294	6.837994	6.178231	6.0546427	6.1196117	5.7643743	5.9415874	6.23059	6.131196	5.876115	6.1924634
140606	7.448976	7.249712	7.7682405	9.6606045	9.430836	7.4332314	6.992344	7.427787	7.8866053	9.716997	7.756048	7.679185	7.3378906	7.2442484	7.1862893	9.125966	7.596921	7.7546673	7.641402	7.4213724	7.65876	7.5920134	6.672176	7.99471	7.1480284
140609	6.181679	6.0337887	5.825528	5.955734	6.107568	6.009462	6.3347225	6.0147924	6.193189	6.4074225	6.5732174	5.903739	6.2645106	6.10916	6.4498982	6.310814	5.8889775	6.3914776	6.151169	5.950185	5.9563904	5.9718003	6.1281414	6.046679	5.819501
140679	5.7153096	5.885136	6.002183	5.963814	5.637382	5.817301	5.95818	5.8054366	5.8026013	5.7267146	5.833681	5.8915997	5.968408	5.8310795	5.7333565	5.8759327	5.7163987	6.0422406	5.8582563	5.6545687	5.853363	5.9461627	5.8832455	5.5971875	5.7900133
140686	5.7932854	6.0214176	5.8962064	6.103871	6.2899685	6.144979	5.819482	5.9203095	6.0574584	5.9596925	5.994798	5.885321	5.8742423	6.0827694	6.0709004	5.8766723	5.80427	5.921006	6.0070295	5.8999085	5.7945724	5.885511	5.9201994	5.603492	5.7405887
140689	5.8715205	6.011104	6.0492163	5.903359	6.001937	5.9966807	5.8455873	6.01119	5.8322425	5.9148655	5.9201636	6.2672915	6.1453815	5.939136	6.140175	6.0883203	6.0973496	5.8328915	6.0236425	5.9956064	5.982043	5.875344	6.1508837	6.0017805	6.1627774
140691	6.175641	6.26385	5.9462953	5.9478755	6.32489	5.9360995	6.3879576	6.208395	5.969244	6.140073	6.0953126	6.1632986	5.978885	6.067797	6.2091146	6.1496706	5.8498764	6.0437465	5.991999	5.978482	6.4028673	5.8107963	5.980866	6.2415113	6.072798
140699	6.0703816	6.3204193	6.32396	6.0724783	5.935716	5.9698596	6.0126824	5.987229	5.9042325	6.02808	6.048549	6.312684	6.0646324	6.1124864	6.1364055	5.878465	6.0778885	6.1002936	5.9898047	6.2442307	5.9852934	6.038693	6.2473726	6.2031493	6.3186097
1407	8.414683	8.090993	7.551026	7.172114	7.043234	7.4928236	7.370434	7.8217077	7.1992235	7.3208094	7.5498085	7.560713	8.1520405	7.787105	8.254021	8.667475	7.307029	8.152393	7.953522	7.724	8.0558	8.19207	7.903119	7.409765	8.292902
140700	6.1926327	6.2301784	6.1723747	6.555434	6.1488457	5.904918	5.9908137	5.815439	6.208467	6.20052	6.0086117	5.9696407	5.965011	6.0189347	5.9307175	6.2022386	5.791726	5.892751	5.8934464	6.0701866	6.0256605	6.023338	6.3760386	5.973442	6.071677
140701	5.6599593	5.749146	5.8015013	5.743121	5.7450733	5.7397456	5.7832637	5.8019857	5.729371	5.7792583	5.871431	5.8088026	5.902959	5.789115	5.8858657	5.6162157	5.8272624	5.791243	5.863401	5.703112	5.8939443	5.8290462	6.129899	6.208193	5.91448
140706	7.6124396	7.6683626	8.176949	6.968433	7.3683314	7.21846	7.395289	7.119888	7.3907714	6.9726577	7.17	7.9938545	6.74087	7.008461	6.784262	6.90248	6.8134427	7.0366244	6.7094383	7.053703	6.8432784	6.8660374	6.9921403	7.3512053	7.041328
140707	8.448256	7.715604	7.105183	8.151746	7.3634334	7.7541537	8.365894	7.6001797	7.0691013	7.968528	7.697583	9.104092	7.1602893	7.411964	7.1869774	6.872283	7.44293	7.1300797	7.6640263	7.118681	7.642352	6.782393	7.2963014	7.499109	7.52295
140710	7.2320037	7.7158694	6.8228188	7.292741	6.786393	7.0985603	8.366216	6.3306804	7.091174	8.279016	7.7489233	7.369559	6.856859	6.6378713	6.3934374	6.9129415	6.3988786	6.510621	6.391247	6.676452	7.0630016	6.6584253	6.3012557	7.0033607	6.5560164
140711	6.43201	6.1967463	5.9681	6.254775	6.522129	5.8589163	6.738802	6.1920114	5.894087	8.588831	6.3825035	6.2141447	5.929897	5.831305	5.807415	5.963183	5.92545	5.8260183	6.03122	6.06424	5.854525	5.9750085	5.9377823	6.0701866	5.958879
140733	6.000086	5.716795	5.6463532	5.8297515	5.7495465	6.372107	6.255825	5.8529687	5.988255	5.8628535	5.995811	6.0558476	5.9220457	5.9209476	5.9419336	5.882411	5.6343083	5.9266176	5.852765	5.698536	5.861109	5.942171	5.986554	5.9136996	5.819995
140738	7.8219805	7.402043	8.210422	8.827787	9.32502	7.735208	8.253758	9.756979	9.113568	9.39172	8.598792	8.773665	9.160575	9.298352	9.157262	8.387347	9.183853	9.576648	8.81354	8.814751	8.683396	9.336163	9.488971	8.459243	9.8479595
1408	9.196052	9.721111	9.3494425	8.00759	8.195268	9.62074	8.441047	9.146288	9.169473	7.662287	9.278743	8.377498	8.803543	8.689147	8.961375	8.108374	9.557557	8.9159155	9.208895	9.587394	8.663397	8.487295	9.022983	9.027051	9.513503
140801	7.2545857	7.0458016	6.773541	7.016638	7.0178084	7.253889	7.5580783	6.8777857	7.2941265	6.8109436	7.324708	7.2587976	6.6375837	7.030093	6.775321	6.813588	7.1942677	6.750997	6.528037	6.98833	6.9375606	6.997575	7.1816835	6.8762197	7.2694874
140809	8.642311	7.667828	7.973666	8.348458	8.418276	8.571765	9.039835	8.484106	8.552746	7.5336485	8.469425	9.012513	7.507785	7.8127613	8.4819355	8.274825	8.226257	7.6625743	7.9993124	8.083183	7.7199025	8.336246	7.601536	7.3231683	7.8849263
140823	12.52093	12.29295	11.711617	12.547073	12.018609	12.300904	12.900458	12.131368	11.752001	12.311284	12.26066	12.772522	11.482671	11.607954	11.520447	11.283099	11.921495	11.576763	11.784818	11.761816	11.665975	11.482671	11.934145	11.765743	11.912872
140828	6.2016664	6.1683517	6.222288	6.2710457	6.1822896	6.32311	6.0521426	6.5880284	6.2236576	6.1817493	6.281827	6.16606	6.0784154	6.172108	6.154674	6.134226	6.245185	6.206094	6.3800535	6.1326637	6.3158464	6.4626627	6.5563755	6.275832	6.384065
140876	6.1394167	6.074031	6.141602	6.1054273	6.2253256	6.1673036	5.9116483	5.9712424	6.347711	6.0215254	6.067924	6.078381	6.4819307	6.4041114	6.1056566	6.3261495	6.3564296	6.495166	6.5447083	6.4007254	6.5183372	6.444704	6.074691	6.481011	6.14106
140890	7.0336366	7.0935926	7.2920685	6.7469697	6.4556813	6.645471	6.5827703	6.286225	6.5485396	6.6087413	6.94034	6.755575	6.887262	6.9931216	6.8626194	6.7818046	6.7333527	6.9298344	7.055963	7.0691013	6.8731995	7.027045	6.7475724	6.9066596	7.0180316
1409	8.377498	9.716997	10.093497	8.279969	10.062643	11.407587	12.5802555	10.150525	10.6348715	6.204314	12.113591	6.9778433	9.60688	10.305799	10.236984	8.223697	9.529657	10.4009905	9.194674	10.108473	8.692872	9.669209	9.763872	8.940599	10.280524
140901	6.8865786	7.1210546	6.992549	8.110601	6.4141636	7.2738914	7.407635	6.904448	6.909707	7.215274	6.9387417	7.325475	7.0925956	7.211492	6.995412	6.899203	7.0915637	7.051338	6.4403195	6.292446	7.633649	6.9921403	7.5164967	6.708958	6.9680676
140947	6.2823367	6.4744124	6.5107303	6.1793528	6.2043533	6.0243983	6.18424	5.986433	6.192852	5.9937	6.1033673	6.449696	6.316364	6.164378	5.833333	5.969311	6.1881857	6.046763	5.8854294	6.027424	5.936014	5.9729576	6.2451296	6.573856	6.0445256
1410	6.585301	6.432981	6.9734373	6.8927927	9.364077	7.2918344	6.2113075	6.955973	7.0872245	10.656164	6.103504	7.040731	7.8243423	6.946433	7.343248	9.140148	7.635807	7.1472106	8.101944	7.1664114	7.367884	7.2412767	6.980311	7.535231	6.827657
142	11.151178	10.312453	10.011588	11.055847	10.079964	10.346872	11.085366	10.064094	10.354394	10.547207	10.740245	10.587813	9.776107	10.098029	10.051944	10.212854	9.794825	10.072886	9.777422	10.326548	10.5185995	10.265691	9.400317	10.409182	9.775517
142680	5.8090596	5.970788	5.8129983	5.863993	5.8015013	5.875484	5.908401	5.8688235	5.7275906	5.771468	5.9322195	5.8150945	5.994381	6.275992	5.944877	6.038615	5.9120164	5.9731574	5.9284663	6.004638	5.763359	6.080834	6.0272884	6.045088	5.9571357
142683	7.582108	7.9645233	7.7804103	6.239137	6.1943746	6.1634235	8.495114	6.417001	6.4130425	5.808913	6.9557934	6.6343	7.0685153	6.746349	6.4191065	6.046075	6.3543844	6.577661	5.9473443	5.9715605	6.75461	6.3573155	6.024521	6.3717284	6.434776
142686	5.866669	5.6937847	5.720635	5.970788	5.9159737	5.910644	5.8241916	5.9339414	5.784735	5.9471726	5.748473	5.863083	5.8743854	6.117816	5.918009	5.9969587	5.873421	5.936584	6.004258	5.855146	5.90043	5.923383	5.8840985	5.7868924	5.907499
1427	7.139204	8.196922	7.6355553	7.742243	6.824468	6.950427	7.5637355	6.880303	7.0591416	7.5728736	7.2344766	7.9019303	6.765721	6.923916	7.069321	6.8336105	6.892073	6.5354495	6.5985236	7.1469526	7.1263638	6.608336	6.1691537	7.1702285	6.946074
1429	11.419484	11.49289	11.461751	10.157632	11.26777	11.300165	10.317662	11.319304	11.348997	8.779569	11.110684	10.668177	11.29439	11.419484	11.373288	11.039864	11.535103	11.566132	11.498837	11.730295	11.225104	11.191357	11.564364	11.261861	11.402342
143	10.411632	10.476246	10.735848	10.066398	10.273257	9.554557	10.212854	10.191914	10.44292	10.739124	9.534866	10.425786	10.451391	9.954658	9.931202	9.982991	10.27718	10.513882	10.414361	10.362786	10.061919	10.583749	10.159077	10.569466	10.01655
1431	10.346107	10.696133	10.670137	11.533595	10.837254	10.768304	11.269068	10.473532	10.048162	11.009839	10.583749	10.270816	10.103876	10.0378895	9.799146	10.43009	9.992269	10.092601	10.396682	9.784425	10.329399	10.005122	9.505675	10.281437	10.0535555
1432	6.883192	6.2365446	6.23263	6.5733395	6.5135083	6.644393	6.872086	7.28556	6.759923	6.638575	6.7202134	6.3890777	7.3038406	7.017409	7.329315	6.8509293	6.5866866	7.2108836	6.7164	6.3270288	7.1731205	7.2065625	6.996785	6.3609176	6.929659
143279	6.436503	6.141451	5.9606814	6.141794	5.9981494	6.48301	6.3110547	5.881757	6.021761	6.529829	6.1415005	6.2616887	6.055647	5.8848524	6.0867114	6.278697	5.985214	6.2568655	5.9944353	5.958118	5.9851317	6.034521	5.9715476	6.0586457	5.9181976
143282	5.9644322	5.9798408	6.0181375	6.317702	6.1320095	6.2292447	6.376735	6.3839974	6.2219043	6.274271	6.102916	6.1339946	5.981097	5.9556584	6.032006	6.0625954	6.1554093	6.3202887	6.180052	5.8937154	6.2080054	6.197703	6.010426	6.075012	6.058768
1434	10.2281065	10.552101	9.298848	11.511795	10.235251	10.079241	10.933584	9.854421	9.990126	10.893995	10.545351	10.457945	9.658787	9.417345	9.691119	9.603933	9.862776	9.585485	9.669755	9.852372	9.423043	9.61749	9.468495	9.721111	9.788022
143425	5.848071	5.8559284	6.0654783	5.9387064	6.3391275	6.178818	5.8541384	6.5370264	6.23059	5.841207	5.8181753	5.709815	6.511169	6.6066933	6.639423	6.4206433	6.774399	6.5425725	6.302683	6.4071608	6.181286	6.3123565	7.039151	6.2955527	6.4745193
1435	5.9072785	6.077237	6.1363773	6.32114	6.254775	5.846397	6.1355124	5.9649444	6.0441747	6.016834	5.9561496	5.9621086	6.008548	5.8942623	6.0648365	6.1817493	5.9132423	5.8679256	5.949895	6.0387907	5.974433	5.9611382	5.855856	5.9898047	5.7993083
143503	6.0428724	5.811268	5.8043237	5.9166303	6.0173006	5.905217	5.9251547	5.9597907	5.8201404	6.2544427	6.0031104	6.2747445	5.6605067	5.7569885	5.701006	5.633321	5.7999606	5.5016932	5.750137	5.7231693	5.726423	5.763316	5.8339753	5.9653487	5.6245193
1436	9.610606	10.411632	12.1983185	10.513882	11.961666	9.855102	9.597448	11.072583	11.047983	10.854707	9.220611	10.591804	11.821527	11.241228	10.954529	11.737968	10.755744	11.807008	10.877518	11.942017	10.504025	11.863827	10.854707	12.295207	11.192711
143630	6.2486205	6.773368	6.9853377	6.25809	6.3357954	5.981709	6.3340416	6.5286455	6.7870173	7.3727584	6.586791	6.6390185	6.138656	6.028369	6.1695495	6.38976	6.3649983	6.154877	6.380848	6.5585713	6.4293256	6.173423	6.2119083	6.493705	6.345629
143684	7.611645	7.5380793	7.297814	6.9814386	6.9108014	7.667828	7.197918	7.1272187	7.4666057	7.5349336	7.6262717	7.239071	7.4307795	7.6882114	7.6991925	7.1779714	7.9136715	7.830209	7.3146853	7.2640624	7.80041	7.047865	7.7996182	7.258291	7.251774
143689	6.186145	6.4380217	6.5387855	5.9821067	6.6678715	6.190852	6.0057487	5.935716	6.200857	8.010026	6.4130425	6.0690193	6.0319934	5.919821	5.854809	6.820154	6.204813	6.214547	6.1099114	6.07698	6.1344876	6.1548514	6.076462	6.380712	6.0866714
1438	9.87921	10.870834	10.808272	10.468216	10.587813	9.934731	11.08266	10.764934	11.283099	11.836272	10.7693205	11.443959	9.057019	9.587935	9.261116	9.748707	9.063171	9.287638	10.067121	9.829818	10.0442095	10.157632	10.037192	9.797355	9.97666
143872	6.17151	6.2440476	6.346202	6.1429725	6.0545707	6.351499	6.0724573	6.4131374	6.108676	6.3075833	6.2440476	6.0870233	6.4722457	6.280056	6.4017644	6.2956147	6.360242	6.3487396	6.7993736	6.302042	6.3333635	6.234948	6.458025	6.3877892	6.4192753
1439	5.8168225	5.8458314	5.8632913	5.9953794	6.1739373	5.7738285	6.038503	5.9822288	6.1232276	5.9342065	6.0373487	5.882739	5.966207	6.0259314	6.0508485	5.9036093	6.05246	6.0632534	5.876362	5.929287	5.9618177	5.920525	5.7989435	5.987976	6.0083323
1440	6.3156505	5.9984927	5.9873953	6.265118	6.4814253	6.970089	6.766568	7.458947	6.857811	5.9229016	7.3799176	6.2597156	5.964896	6.0965304	6.089442	6.23467	6.006503	6.21659	5.9763727	6.0422225	5.987189	6.548408	6.108366	6.05882	6.0484314
144097	5.916381	6.145601	5.818801	5.6450906	5.993238	5.955344	5.8840733	5.7399817	6.159327	5.745317	5.7006464	5.951957	5.719326	5.7778916	5.784937	5.8944645	5.7382884	5.3716474	5.781793	5.7525077	5.780522	5.7965846	5.9246106	5.9794736	5.780702
144108	7.021903	6.4288745	6.626436	7.71666	7.0321765	7.598509	6.8499293	7.154024	7.001336	7.238063	7.572636	7.200539	7.060572	7.2685986	7.6314945	7.522689	7.2458267	7.3390636	6.8442984	7.0965643	6.9366403	7.26294	7.226161	6.904841	7.0466433
144165	6.673598	7.143942	7.9725285	6.7700915	9.399386	6.9100857	6.372416	7.401525	7.3443623	9.033108	6.8484907	7.160065	8.0303755	7.3959985	7.410761	8.81144	7.4703045	6.676827	7.535483	7.7223053	7.5614176	7.400663	7.3591332	7.9990273	6.909707
144193	11.743842	10.669145	12.007329	8.741305	10.0942745	11.226491	11.7014675	10.655131	10.929925	7.2525887	10.009373	9.884358	11.874194	11.273318	11.682522	10.279595	11.489273	11.125625	11.745594	11.037276	11.836272	11.389193	11.779255	10.592613	11.855921
144245	6.313848	5.956929	6.16418	6.3584285	6.201406	6.7101727	6.3498206	6.2290635	5.999588	6.0672903	6.592862	6.2288847	6.155027	6.008444	6.2623096	6.044298	6.417358	6.1681666	5.9537716	5.888903	6.1611905	6.0505843	6.3203564	5.9854174	6.157607
144363	9.992269	9.842526	9.233496	8.855207	9.719235	9.149605	8.188866	10.520423	9.905269	8.901399	10.117587	9.47233	10.389565	10.235251	10.317662	9.049808	10.310682	9.955336	10.335881	10.144803	10.160563	9.941873	10.4009905	9.823096	10.181834
1444	6.501433	6.8044796	6.7689047	7.089048	6.8318553	7.004954	7.099575	7.1735783	7.0613737	7.0717864	7.101189	6.9433	6.785727	7.031652	7.025281	6.6509905	6.967694	6.8695555	7.3067956	6.960102	6.8749375	6.684913	7.231146	6.6941223	7.095714
144402	8.338663	8.4655	8.524905	6.9379473	7.662287	7.2215486	7.6054516	7.679686	7.524735	6.7600627	7.6018076	7.772181	8.719063	8.397554	8.182167	8.3174925	8.0558	8.330342	8.17011	8.182787	8.917253	8.137045	8.175563	8.279016	8.186631
144404	5.974447	6.2616477	6.1324244	6.5273347	6.0838547	6.132508	6.100078	6.121244	6.1503553	6.1223736	6.3025136	6.0874195	5.8947086	5.8887367	6.1560435	5.989036	6.0835776	6.183215	5.8879027	5.9010873	5.862586	5.9052405	6.2694917	5.9400496	6.164054
144406	5.888016	6.0106826	6.612975	5.673487	6.7136536	5.9756713	5.942331	6.089187	6.1162405	6.69862	5.9145045	5.8507857	6.2174115	6.33124	6.149831	6.651441	6.0968633	6.288694	5.812414	6.063398	6.1758385	6.1270547	5.876429	6.2385135	6.232884
144423	5.9658303	6.188473	5.8312635	5.964314	5.863767	5.869215	5.6012797	5.9520864	5.7090144	5.7873535	5.868111	6.0213847	6.163114	5.857086	5.9413567	5.9775863	5.8081045	5.991034	5.775922	5.9973397	5.830273	5.8056602	5.9605107	5.884256	6.046742
144453	6.2170753	6.3947783	6.220689	6.263746	6.2846937	6.2851515	6.3215346	6.564203	6.1565423	6.2419553	6.465486	6.23599	6.497945	6.197848	6.498051	6.186286	6.2302294	6.6388764	6.3651495	6.6999025	6.381327	6.1777387	6.5960107	6.217528	6.3280797
144455	7.4334674	6.068763	5.944926	6.353293	5.735743	7.409562	7.5065303	6.0113344	5.951869	6.1808267	7.4030404	7.113997	5.734393	6.1737757	5.82986	5.855045	6.1651587	5.985278	5.73128	5.897023	5.880387	5.9309406	5.7636595	5.884906	5.77653
144577	7.305002	6.9070354	6.6354003	6.690879	6.5108237	7.151083	6.57702	6.6667404	6.590071	6.1211505	6.5240917	6.483977	6.758119	6.69551	6.668298	6.44002	6.910244	6.842821	6.7209754	7.011809	6.8183713	6.633464	7.0286403	6.9142194	7.226601
145165	9.966072	10.062643	9.268102	10.059668	9.2261915	9.275685	8.890581	9.729509	9.526402	8.843947	9.566526	9.658787	10.4634075	10.211349	10.340053	9.67425	10.157632	9.625823	10.144803	10.159855	10.013888	10.141065	10.53564	9.89998	10.211349
1452	6.424042	6.654564	6.40168	6.333624	6.317411	6.382347	6.4312043	6.7212873	6.1012616	6.4764395	6.2980466	6.3075833	6.685661	6.420822	6.5550656	6.847524	6.502748	6.6820216	6.896975	6.470935	6.616707	6.277433	6.9603105	6.691653	6.652678
1453	8.911419	8.76178	9.370838	9.883759	8.546935	9.766575	8.9738035	9.283101	8.102642	8.918125	9.454593	9.036041	8.363168	8.657117	8.910103	9.471762	8.362153	8.707	8.64375	8.469046	8.560821	8.957377	8.392218	8.47946	8.541349
145389	7.375541	7.622867	8.167601	6.4878263	6.818931	7.077994	7.0146313	6.579806	6.8635063	6.378753	6.713026	6.812092	7.0583153	6.870607	6.7364945	7.1619687	6.9887075	6.8576174	7.1152434	6.7927938	6.7947397	6.3470078	6.536351	7.7145233	7.059775
1454	6.222199	6.007925	6.0683117	6.1911087	6.2638	6.2174897	6.165448	6.283699	6.2304964	6.09203	6.2338386	6.101534	6.193899	6.164114	6.31328	6.0708275	6.2883167	6.128792	6.3028007	6.1558146	6.3189125	6.1447563	6.1724415	6.1808634	6.173714
145407	5.857791	5.7410903	5.6791205	5.880463	5.7519712	5.796151	5.490821	5.9572763	5.925488	5.9977827	5.6818767	5.697982	5.7484994	5.799214	5.9930525	5.939351	5.649681	5.6861534	5.8915997	5.6914315	5.7636595	5.5245996	5.63967	5.7118554	5.812314
145482	7.8654532	7.5728736	7.9408064	8.303757	8.2751875	7.885504	8.603963	8.5664215	8.710519	9.08378	8.539524	9.243061	7.203975	7.219348	7.0515504	6.8878074	7.146744	6.8649654	7.4487133	7.524735	7.279991	7.4749575	7.5756283	7.21823	7.5614176
145497	6.0983086	5.8523126	6.133065	5.7910147	5.84703	5.87597	5.885663	6.0377283	5.9332023	5.9191422	5.9503927	5.9765716	6.046936	5.9389277	5.8905005	6.0504417	5.816442	5.95829	5.807893	5.883876	6.1087866	5.943674	5.959678	5.776401	5.782509
1455	8.838542	10.006411	9.815019	9.168458	9.017549	9.162563	8.661563	8.84066	9.056138	9.970255	9.271604	9.803905	8.5156765	9.119782	8.878355	8.603618	8.968779	8.831911	9.239508	8.433511	9.497665	9.187161	8.890581	8.849154	9.314354
145553	6.996581	7.2302465	7.3421216	7.0954943	7.4945593	7.4894586	7.1235075	7.819953	7.274525	7.325717	7.8508964	7.2985044	7.476931	7.467538	7.4337206	7.4945593	7.6095243	7.36537	7.782043	7.6603436	7.491859	7.095714	7.78483	7.559155	7.4786
145567	6.178199	6.259288	6.165692	6.5037346	6.533049	6.316771	6.2366734	6.4831996	6.3917317	6.2097626	6.4755464	6.212905	6.192951	5.9710813	6.2657814	6.249001	6.1790442	6.1606684	6.1170435	6.229335	6.345833	6.2812605	6.1943064	6.323829	6.2937937
145645	6.474823	6.7586465	6.3871818	6.310756	6.3535213	6.4756403	6.3478518	6.53611	6.4655757	6.3369603	6.28638	6.3196964	6.664162	6.909159	7.004128	6.349386	6.763034	6.5223737	7.041705	6.90248	6.520152	6.604698	6.8465104	6.476344	6.605745
145942	5.858503	5.711445	5.759037	5.8874173	5.911334	5.904149	5.8918767	5.7124076	5.783466	5.8076615	6.010371	5.9275947	5.7018127	5.7404265	5.75235	5.8978586	5.8648214	5.387493	5.7689543	5.870517	5.7877564	5.906628	5.745966	5.9201536	5.599198
145946	6.007799	5.975187	6.157877	6.0607285	6.2683344	6.1196356	6.1500225	6.209805	6.299328	6.107568	6.316121	6.1505275	6.2246213	6.0316176	6.247505	6.032899	6.2990246	6.031935	6.2253714	6.072314	6.133488	6.334919	6.125057	5.979287	6.055647
145978	5.9193892	5.7971935	5.79511	5.6822357	5.734752	5.6628675	5.702347	5.834514	5.5138764	5.7693915	5.9013767	5.827732	5.579304	5.620136	5.560799	6.082033	5.969114	5.686654	5.6379113	5.7650785	5.7585335	5.825667	5.5800953	5.6307383	5.7989798
146	6.164697	6.0327964	6.3442907	6.2744346	6.3718677	6.1805267	6.3641195	6.2594275	6.3671837	6.170427	6.205087	6.2247047	6.094492	5.9658566	6.0942802	6.2928762	6.2221594	6.15709	6.2079263	6.1870008	6.333624	6.1440578	5.8844395	6.105954	5.921639
1460	11.498837	11.578543	10.88641	12.234402	11.331895	11.500711	11.668313	11.435739	11.522476	11.657735	11.43432	12.135695	10.855833	10.516721	10.764934	11.041279	10.846441	10.768304	11.23981	10.934811	10.756735	10.988976	10.754375	10.928371	10.936227
146050	6.2067976	6.2242785	6.0204487	6.08962	6.7774496	6.0932083	6.2339625	5.890823	6.15105	6.1544814	6.2809854	6.254643	5.9533973	6.0581903	6.081077	6.2939086	6.211631	6.057541	6.217687	6.080966	6.0871463	5.857808	6.21398	6.211594	5.998387
146183	5.8674755	5.6635513	5.7009287	5.808913	5.81877	5.756577	5.9280043	5.6676717	5.9031053	5.758355	5.673416	6.0264544	5.793165	5.9124975	5.9448237	5.57661	5.935664	5.635736	5.9186654	5.781833	5.6672235	5.8278337	5.8321056	5.7440166	5.7998176
146198	7.5861	8.115155	8.513515	8.027762	8.953827	8.020266	8.30612	7.984905	8.337329	9.007273	7.809898	8.079953	8.154727	7.847001	7.9456897	8.342849	8.056732	7.8768325	8.274825	8.335938	7.4771905	7.8663917	8.082581	8.414292	7.9294195
146223	7.2476015	7.999935	7.0266404	9.065929	7.575927	7.2967663	7.61326	6.701853	7.369559	8.34428	7.1339407	8.035719	7.095269	7.087431	7.3402104	7.172311	7.07881	6.8157377	7.3199387	7.188984	7.320158	6.8823037	7.2550435	6.954306	6.819652
1463	6.561825	6.42683	6.767971	6.395496	6.438925	6.616085	6.50297	6.8117647	6.738019	6.4301977	6.576258	6.732285	6.44175	6.9082494	6.8570538	6.3450303	6.749274	6.8631244	7.149876	6.860803	6.96863	6.9665394	7.2882833	6.830979	6.9451494
146378	7.984905	6.4548297	6.421964	6.1225924	6.214547	7.3448462	7.1998353	6.1658397	6.173676	6.1931553	6.9550543	7.0975657	6.093468	6.3000436	6.016938	6.1844397	6.1638737	6.19235	6.143519	6.0461082	6.081186	6.083836	6.212103	6.075701	5.825195
1464	6.7906623	6.250869	6.12708	6.644393	6.4565544	6.234948	6.532698	6.030875	6.208669	7.8113675	6.0613093	6.6397247	5.9376597	5.975277	6.0271506	6.2915096	5.9190416	6.253006	6.2476406	6.034521	6.2811613	6.35798	6.063102	6.0726514	6.062473
146433	6.002388	6.156993	6.2449455	6.2677665	6.944948	6.289234	6.2282853	6.080415	6.334857	7.0867944	6.377884	6.5788665	6.0477033	6.105908	6.1080623	6.352198	6.473376	6.16394	6.153181	6.292771	6.4440193	6.1373377	6.1098676	6.5018415	6.1129823
