GSM2367635	GSM2367636	GSM2367637	GSM2367638	GSM2367639	GSM2367640	GSM2367641	GSM2367642	GSM2367643	GSM2367644	GSM2367645	GSM2367646
1657	5.8276315	5.9854712	6.170167	5.558535	5.780768	5.620136	5.739086	5.82361	5.9082217	5.9680357	5.8237214	5.851575
166	9.441907	10.798882	10.248935	9.68231	9.955336	9.73252	9.925775	10.099563	9.808063	11.362037	10.041227	10.3650875
1660	7.6067157	6.7870173	6.742413	7.5307937	7.251774	7.924068	7.7038584	7.488906	7.0430655	7.8761864	7.6849456	7.063214
166336	7.1005793	8.257341	7.647277	7.5512323	8.215764	6.800351	6.4460483	7.3934364	7.5447583	8.374936	6.159534	7.822769
166378	6.162229	6.215384	6.344443	6.120043	6.1990004	6.110278	6.1368475	6.167502	6.203041	6.169919	6.1050234	6.1753
1666	12.535094	12.308672	12.202939	10.488414	10.994522	10.473532	11.07871	11.527945	11.286324	9.79284	11.060832	9.810018
166785	6.9075217	6.5276985	7.2202454	6.0288787	6.6765747	5.92813	6.483977	6.817685	6.7990246	6.006742	6.6837406	6.150942
166929	6.3181567	5.921915	6.244104	6.0395374	6.303268	6.949226	6.480898	7.043234	6.3341017	6.3597145	7.003575	6.0172257
167359	5.9141006	5.8446193	6.3843684	5.8315773	5.7574863	5.6293674	5.689925	6.249576	5.8252406	5.749355	5.637382	5.7973795
1674	5.785899	6.1073284	5.945927	6.2471004	6.3503413	6.229908	6.1139965	6.3715806	6.2595167	6.0973873	6.09749	6.2383776
167410	5.8397746	5.924112	5.803166	6.000235	5.9201193	5.8956356	5.8930116	5.9418635	6.0302844	5.904245	5.879624	5.9183817
167465	6.2575946	6.1534967	6.523756	6.099803	6.0839763	5.8384047	5.9766703	5.998761	6.116648	5.983758	5.9957023	6.2066903
1675	8.173954	9.554557	12.051581	7.2903013	9.735689	8.292902	8.043643	9.138375	9.344612	7.666285	7.4025364	7.68928
1676	7.5372014	7.543028	7.781218	8.153091	7.97542	7.683686	8.714369	7.742243	7.8429165	7.533055	8.09426	7.875639
1678	6.900246	6.7196217	6.356354	6.8048363	6.4719048	6.5563755	6.10966	6.9571323	6.633882	6.028431	6.3456964	6.8975453
168002	6.969382	11.229488	9.40088	7.5349336	7.984394	8.402502	7.180656	6.1775465	7.270901	9.679096	6.6956267	6.261156
168374	6.1883717	6.0956726	6.229727	6.098222	6.3570795	6.1530952	6.025691	6.0856824	6.2257495	6.203302	6.252912	6.2325044
168451	5.537039	5.7335033	5.687073	5.676175	5.75047	5.68423	5.3987713	5.6941586	5.518067	5.4543567	5.6339307	5.6502075
168507	6.1381764	6.193899	6.235436	6.306163	6.0882792	6.085523	6.2327976	6.1286654	6.149217	6.1943746	6.318731	6.1610746
168537	8.211123	9.034583	9.951922	7.716425	9.518731	7.8881316	8.218002	8.525261	8.480859	7.7220635	7.931802	9.006868
168850	7.8124785	7.3528967	7.5966377	7.6860623	7.665171	8.197889	7.65445	8.511921	7.776468	7.7798963	7.8912096	7.428655
1690	9.309377	6.439831	7.201166	8.155391	6.1690054	8.591037	6.524217	6.0706997	6.0632534	7.122849	6.024075	7.0185995
169044	9.91121	6.17381	5.859422	6.388347	5.98438	5.891424	6.031376	5.9476686	5.8705835	7.1148515	5.8185015	6.4248023
169611	7.7360435	7.217989	6.622364	7.638457	6.847377	6.720366	7.693994	6.469619	6.238433	8.945737	7.2787933	7.731471
169714	7.1698256	7.4864025	7.081337	8.65172	7.102194	7.6991925	7.9243665	7.455546	7.056957	7.6820354	7.5388384	7.5601892
169841	6.1318555	6.094859	6.123105	6.1606083	6.170766	5.9072056	6.104826	6.026059	6.1924634	6.4583263	6.1457744	6.2680354
170302	5.795658	5.9056115	5.9616327	6.0460916	6.1123676	6.058325	6.016144	6.151534	5.9858356	5.9331393	5.839946	5.8820257
170392	6.113625	7.2674456	8.702727	6.2239485	7.5677876	6.447992	5.9580445	7.6762714	8.160264	6.016659	5.924112	5.906473
170394	7.2580986	7.279991	7.4930706	8.305502	7.706231	7.2336164	7.3683314	7.1533303	7.2448955	7.757766	7.118681	8.054699
170463	6.427166	6.1863937	6.20599	6.575781	6.2188544	6.0946403	6.246685	6.19082	6.1278443	6.4665036	6.4318085	6.50086
170487	5.933362	5.793642	5.8673525	5.702786	6.1197543	6.130451	6.0158434	5.769435	5.906565	6.2091146	5.933276	5.8619137
170506	7.3538704	7.1917024	6.976897	6.853046	6.909707	7.1664114	7.131829	7.25132	6.8278103	6.9298344	7.1465197	6.877969
170679	6.467201	6.411638	6.2246213	6.8547707	7.5629644	6.450092	6.9855723	6.721709	6.5137362	6.561159	6.432094	6.4006534
170680	5.9724145	5.8951125	6.2221594	5.9655366	6.0104685	5.9715104	6.0205655	5.8858013	5.9511976	5.98129	5.9761686	5.8777676
170685	5.573266	5.6237206	5.6528788	5.8933043	5.6062717	5.57397	5.720179	5.6837425	5.6788516	5.641414	5.6189995	5.337606
170689	5.768059	5.8488803	5.7332945	6.0347447	5.971828	5.9646673	5.9775276	5.8046823	6.114968	5.9862404	5.9012556	5.900505
170690	6.05583	5.958699	6.0612187	6.064874	6.0179305	5.951829	6.080508	6.3552465	6.2167883	6.0563283	5.94449	6.026317
170954	8.406384	8.337624	9.39608	8.392914	9.018871	8.616965	9.330563	8.834833	8.653642	9.482237	8.707363	9.144804
170958	6.117839	6.105974	6.394127	6.452931	6.153408	6.0359187	6.4702163	6.0447917	6.34231	6.759439	6.5259233	6.3392477
170961	7.180656	7.3627462	8.186291	6.4927945	7.1298614	7.47144	7.3109035	7.4716926	8.402827	7.407418	7.247136	7.244689
171017	7.3753333	7.421138	6.876942	7.3007565	7.2778807	7.0609794	6.6976466	6.748027	6.9635916	7.457251	6.879271	7.3407044
171019	6.181286	6.145444	5.9155006	5.9473834	6.0242553	6.1036096	6.12673	6.1748095	6.2138543	6.097079	6.23401	6.115876
171023	8.273854	9.1853	8.412463	9.049368	8.144554	8.558206	8.668243	8.118348	8.318574	9.227114	8.379497	9.565822
171169	5.9639115	5.8696847	5.976737	5.951235	5.9885883	5.9383035	6.038517	6.1127343	6.3215346	6.1874633	5.983989	5.9796553
171558	6.103181	6.0636277	6.261802	6.2522807	6.23263	6.471113	6.270588	6.148965	6.2944508	6.168136	6.25202	6.03132
171568	7.110547	7.797385	7.118868	8.284316	7.367884	6.926926	8.342469	7.558397	7.522431	7.7465825	7.716425	8.215416
1719	6.236239	6.0775704	5.6561966	6.0069737	6.020611	6.298522	6.1565166	5.9406443	6.097687	6.024521	6.1143064	5.7222195
1723	7.3264065	6.0957613	6.58644	6.921529	7.3276854	6.7777615	6.6037884	8.814341	7.289819	6.0414996	7.1546617	5.988954
1727	5.9712167	6.025179	5.8297515	6.2229185	6.081186	5.9765577	5.8767543	5.9541483	6.0300646	5.9607825	5.967752	5.8785768
1728	8.767362	7.5654335	8.414292	7.2543693	9.886284	7.338121	8.155699	6.9582386	11.468865	9.354484	7.3439474	7.530004
1729	8.334195	8.806447	7.882617	7.7320056	7.575379	7.7064815	8.053498	8.883016	8.389151	7.170794	8.318574	8.947771
173	11.641189	12.886513	11.763757	10.021469	11.878296	11.247009	11.853534	13.454985	13.574435	8.109601	13.919004	12.93439
1730	6.1665173	5.780581	5.78048	5.8178463	6.0381274	5.851169	5.832588	5.7266173	6.015714	5.8912153	5.9187884	5.8459473
1735	5.825148	6.103813	5.5705338	5.9282312	5.841859	5.8380456	5.5823035	5.767678	5.9548507	5.8872557	5.9355206	5.927946
1736	9.123641	9.06638	8.597028	11.046816	9.123641	9.641376	9.542421	9.104896	9.020312	9.579106	8.996147	8.981214
1738	8.626254	8.081926	8.026489	7.3544993	7.9441557	8.058261	8.160264	8.010984	7.82823	7.102194	7.7682405	7.583724
1740	6.318224	5.794256	6.401419	6.0375137	6.1668243	5.8996186	5.848287	6.1431046	6.1007667	5.9990087	6.384142	5.9286933
1741	5.8450027	5.9111357	5.7155905	6.344216	5.965977	5.834514	5.695966	5.7696857	5.716255	6.103436	5.84703	5.909026
1743	8.982077	8.623227	8.107393	7.783732	8.643433	8.64529	8.987347	8.3272505	8.824196	7.6991925	7.9618883	8.472699
1747	6.193757	6.1533194	6.142606	5.9241366	6.114781	5.994788	6.1361704	6.131904	6.2227497	6.1901436	6.201337	5.9007244
175	8.374936	7.532515	7.7120867	7.8612385	8.249527	7.9562244	7.6536174	7.632288	7.2965508	7.616589	7.512983	7.5093675
1756	7.180853	7.4481716	7.690571	7.0900464	6.933201	7.2166386	7.214841	7.3932424	7.4842753	7.0306654	7.2061195	7.4332314
1757	7.95288	7.4431734	7.6814976	7.708837	7.392973	8.660804	7.8257356	8.74493	8.529146	6.3446527	8.6082535	7.3297596
1759	5.730152	6.5062923	6.098125	6.175421	5.895819	6.057252	6.4047046	5.8398876	5.718165	6.2712064	5.735469	6.5131702
176	6.060349	5.8207417	5.913737	5.7513094	5.9737678	6.093604	6.109347	5.974791	6.049319	5.9302597	5.9094934	5.7820387
1760	6.273247	6.542087	6.295986	6.008208	6.4279165	6.1584973	6.3151784	6.0511737	6.2074747	6.981059	6.2912316	6.460597
1761	5.9383035	5.784243	5.8539195	5.681455	5.8905787	5.8787346	5.951857	5.8464975	5.840345	6.085322	5.857629	5.923474
1762	7.0983725	7.2622766	6.9206176	6.4625745	6.6113796	6.7913227	6.932044	6.3835754	6.5235085	7.9321012	6.52466	7.1533303
1763	6.8750873	6.761656	6.933718	6.79693	6.349235	6.9552617	6.8686686	6.8001904	6.7457175	6.5529175	7.099787	6.749274
177	5.8932037	5.9459896	6.013851	5.905963	5.7015376	5.6987677	5.8653274	5.8153396	5.954966	5.7353325	5.7462273	6.015931
1776	8.5687065	10.625587	12.669363	8.481225	11.02306	9.456852	7.6989417	11.215929	11.855921	6.313475	8.660804	8.584922
1778	9.314354	9.096079	9.377247	9.165954	9.255974	9.347385	9.358694	8.867587	9.202747	9.647033	8.84829	9.184349
178	7.767653	6.7708235	6.920272	6.549022	6.4051757	6.6000395	6.627358	7.6254535	7.0248437	6.1406837	7.3346534	6.624715
1780	5.91586	6.331665	5.874282	6.1648827	6.4439187	5.7751193	6.206061	5.914878	5.7084017	6.1384664	5.963248	6.032963
1781	9.293782	8.696037	8.872332	9.366086	9.800683	9.661762	8.93681	9.238016	9.374541	10.317662	9.040746	9.014807
1785	7.1902514	8.956928	8.616084	7.8759065	8.175259	8.108374	7.8620634	7.875639	8.057958	8.834415	7.4833226	8.22395
1786	10.782864	9.927825	10.236984	10.504025	9.789159	11.006133	11.179601	9.428029	10.051103	11.616817	10.733529	11.435739
1788	5.984698	5.831187	5.9979277	6.934266	5.7876925	6.091485	6.239975	5.992457	5.7773814	6.043046	5.9053497	6.003446
1789	6.654181	6.7828684	6.609235	6.8951693	6.475951	6.6528068	6.7892733	6.7625794	6.493022	7.2384257	6.558693	6.7191877
1794	7.908329	8.800593	10.464285	8.505637	9.667275	8.245525	8.387712	9.123641	9.256502	8.714369	7.8843246	8.7469225
1795	5.7537913	5.7177086	5.7690887	5.843862	5.8038964	5.695966	5.749981	5.999998	5.8203993	5.9114604	5.7043896	5.7534814
1797	6.9329953	8.3272505	8.149661	8.822951	8.059424	7.865793	9.53262	7.9679255	8.2912035	8.224553	8.777269	8.641427
18	8.244842	8.651302	8.205189	6.4893155	7.61326	7.2813516	7.8730817	8.488758	8.4457445	6.047104	8.310658	6.8311343
1801	6.503189	6.2937937	6.439937	6.4017644	6.4652066	6.5619783	6.4762244	7.1520925	6.2247047	6.3244605	6.4927945	6.378831
1802	6.0509863	6.2232027	6.0030975	6.7961	6.2833076	6.4511538	6.2990828	6.5058293	6.6077633	6.28638	6.285376	6.3505473
1803	7.0810943	7.2315173	6.7096043	6.3497543	6.120119	6.486977	6.5348616	6.4129553	6.6701713	6.1438622	6.2547317	6.133462
1806	7.503838	7.084909	7.644528	6.823132	7.067082	6.9314895	7.0553613	7.5855856	7.314928	6.5486503	7.3732624	7.145212
1807	12.490888	12.217384	10.860379	11.085366	10.687492	10.802339	12.311284	11.620493	12.00523	6.4540668	11.472244	11.3552265
1808	10.552101	9.664749	11.363785	9.4837885	11.743842	10.327576	9.706829	10.122105	10.174033	11.996743	9.715189	9.672401
181	5.9166555	5.6903977	5.7795067	5.7496514	5.8044105	5.8324127	5.6824446	5.8967667	5.791314	5.673695	5.654215	5.7197022
1810	7.0539355	6.6468463	6.9396224	6.64111	6.5816116	7.316771	6.5863094	6.532081	6.393614	6.9885077	7.117375	7.0116153
1815	6.957354	7.417894	7.111156	6.7860484	6.447609	6.6464243	6.6957726	7.1855154	6.921702	7.13258	6.8740826	6.668452
1819	7.5980406	8.771295	7.847001	7.7228656	7.8575916	7.406968	7.8562016	7.0180316	7.927066	7.574646	7.336625	7.5021205
182	8.396534	7.920681	7.2401977	8.026489	8.817232	7.864863	7.795628	7.497758	7.5972395	11.578543	7.9645233	8.569812
1820	8.085734	8.779569	8.050988	10.541639	7.3584514	6.934816	6.771278	7.0102773	7.3778644	9.996393	6.863322	10.860379
1823	5.8248987	6.022747	5.8648105	5.81208	6.0191007	5.8960414	6.2062216	6.040258	5.880193	6.100805	6.2953286	5.9903746
1824	7.825179	6.6600776	7.3826537	7.1816835	7.4231787	7.386715	6.897908	6.971388	7.253889	6.7373714	7.6121817	7.4815555
1825	6.1266074	6.0694513	5.8611536	6.0690565	6.1353307	6.185515	6.084821	6.1384897	6.081116	6.186759	6.1796565	5.9838777
1826	6.797689	7.051338	7.145426	6.741483	6.720366	6.845684	6.803347	6.994832	7.0347934	6.556955	6.888136	6.9442315
1827	6.319166	6.5206456	6.994832	5.857408	7.3477263	6.616603	7.235563	8.146204	7.8570766	6.8393426	7.223573	6.5145826
1832	6.486977	6.4596295	6.0277123	7.091174	6.436503	6.5557866	6.4229536	6.44002	6.70714	6.819652	6.6775417	6.822992
1834	5.6896434	5.7827907	5.961441	5.7149043	5.767774	5.7700624	5.800265	5.7558627	5.798046	5.818485	5.7174726	5.8520336
1837	7.0047398	6.5273347	6.088124	7.031489	6.7109447	7.951999	6.263198	6.8668995	7.082594	6.383265	7.054555	6.5980067
1838	6.3818817	7.0068464	6.5509467	6.523294	6.269265	6.366207	6.8171554	6.146993	6.324528	6.2520733	6.7223234	6.6982923
1841	6.2152276	6.2284336	6.462178	6.4824843	6.243051	5.9235125	6.120466	5.7393756	6.237822	6.534381	6.5972047	6.8109436
1842	8.591767	8.728029	8.747345	6.755575	8.933412	7.548128	8.147479	8.479105	8.9159155	8.997007	8.579532	8.254021
1843	13.38932	13.520119	12.930341	10.911464	12.900458	12.470921	13.851712	13.278048	13.802475	12.923097	13.546892	13.5086565
1845	11.670003	12.413751	11.999193	10.824324	11.170048	10.873004	11.678782	11.329948	11.511795	11.125625	11.536834	12.109012
1847	7.7145233	9.235972	11.006133	11.185485	9.774268	9.009483	7.637907	9.43352	9.897124	9.313356	7.676548	8.247868
1848	7.2263913	6.976897	7.3443623	8.212775	7.277429	7.5050244	7.0855436	7.5279937	6.5666327	7.1267715	6.617379	7.289183
185	8.593561	8.495114	8.906866	9.880468	9.809325	8.673686	8.553082	9.089726	9.501552	8.467053	8.899995	8.225585
1850	7.13204	7.3045635	7.2967663	6.6920877	6.375741	7.210684	6.233202	6.562971	7.143486	7.269313	6.685065	7.3333254
1854	8.169803	8.202935	7.1054053	7.2357993	7.082594	7.421882	7.672542	6.7187304	6.8391676	6.880303	7.6762714	7.1990075
1856	7.4857125	7.4937553	7.1779714	7.380167	7.4759583	7.22573	7.251774	6.9814386	7.003748	7.8727965	7.0677543	7.632544
1857	7.9163485	8.480069	8.02613	10.113839	7.8324337	7.563933	8.932503	7.9172606	7.944485	9.55814	8.597028	8.578731
1859	7.8196273	7.9015646	8.235221	7.9531984	8.006639	8.051907	8.562338	8.127951	8.18799	9.218144	8.563016	8.379497
186	6.067454	5.96796	6.1785254	6.275423	6.0036736	6.1383896	6.185269	6.395409	6.41036	6.0939555	6.022029	5.9436026
187	7.701891	9.055616	9.1853	8.091729	8.395864	8.625303	8.63609	8.448686	9.340679	8.657495	8.250568	8.931266
1870	7.2716274	6.757951	6.544281	8.049201	6.3409934	8.466232	8.798905	6.5657725	6.673598	7.1049647	8.455778	7.6579747
1871	9.063682	8.85966	8.705474	8.925672	8.085734	8.179	9.128438	7.9358373	7.756048	9.130307	7.729572	8.876187
1876	8.051907	7.824105	8.02153	9.037467	8.582994	9.23844	9.432326	8.385924	8.202935	8.69324	8.529503	8.486291
1877	8.556756	10.608154	9.735054	9.104513	9.414744	9.626422	10.070752	9.236966	9.62016	9.284656	9.210305	9.640306
1879	7.135882	6.834121	6.6619997	6.6453304	6.996405	6.437338	6.9350166	6.451842	6.2196765	7.966386	6.6548414	7.1274076
1880	7.003748	7.5099087	9.2978325	7.51119	8.222993	7.7489233	6.9175024	8.918471	8.141594	9.159653	6.8913426	7.501669
1889	6.459149	6.345988	6.519906	6.6615977	6.570706	6.5949254	6.7790256	6.6732197	6.5827703	6.6571927	6.473593	6.519344
189	14.055182	14.265933	14.632037	11.986022	13.454985	12.303679	14.174866	13.973076	14.265933	9.143336	14.029509	13.79591
1890	7.287617	6.9200764	8.322727	7.042864	7.4906735	8.229349	8.11752	7.836226	7.2616186	6.9379473	8.509949	8.210072
1891	12.897296	13.4289875	11.912872	12.14318	12.687866	13.07095	13.491734	12.724396	12.926554	12.574495	12.403488	12.805904
1893	6.5107303	6.6296015	8.596682	6.7042375	8.13216	6.6147194	6.2323284	7.854477	8.477644	7.431015	6.062756	6.281487
1894	8.295633	7.30268	6.8897815	8.135444	6.5436816	7.5789685	8.081006	6.5003347	6.2953286	7.625164	8.198809	7.3706694
1896	6.0774813	6.0855436	5.959019	6.4592376	6.283081	5.9366093	6.0399756	5.9023604	5.9475236	6.1107755	6.098749	6.37441
19	12.193345	11.460324	12.270394	11.719094	11.673521	11.8620615	11.151178	11.717222	11.513868	11.304575	11.895253	11.963822
1901	7.566987	7.503327	7.7704453	6.909159	7.2442484	7.3170285	7.0439897	7.4025364	7.273427	6.7719064	7.025818	6.9991384
1902	6.2948074	6.309763	6.881197	6.8890395	8.114778	6.387273	6.292446	6.6869416	6.7719064	7.4153423	6.1535544	6.3735585
1903	6.880659	6.529225	6.718016	6.7785854	7.251097	7.267861	6.5949254	6.821408	7.0106287	7.9346933	6.5362406	6.615
1906	6.893868	6.9373493	7.2365217	6.42734	8.233677	7.0973363	6.7215724	6.9327936	6.738943	9.179471	6.095462	6.3792257
1909	6.8298573	6.5850563	6.4489336	6.742765	7.4591813	6.5509467	6.4729652	6.1982775	6.589397	8.552393	6.444614	6.978441
1910	8.128934	7.757514	9.298352	7.7360435	10.21511	8.847048	8.092635	9.013455	9.215087	7.5586333	8.420078	8.243278
1911	6.7914834	6.773904	6.7682633	7.343691	7.0739512	6.312864	6.205087	6.577156	6.5699606	7.4591813	6.756677	6.403614
1912	6.272111	5.796822	5.9396014	5.729734	6.1290135	6.1512513	5.9346414	6.274957	6.0909233	5.951184	6.0799446	6.0381274
192111	5.8338847	5.7843065	5.9375243	6.331375	5.8613977	5.9374022	5.8988733	5.9685097	5.9454165	5.907267	5.778977	5.982776
192286	11.188342	11.569576	10.760095	10.533697	11.227976	11.49086	11.410469	11.3174095	10.834976	10.585794	11.538367	11.43432
192683	6.756677	7.8036113	7.2255254	8.705812	7.084068	6.7582974	8.132824	6.340579	6.7576485	6.7855706	6.5355797	8.302385
1933	5.9601073	6.131173	5.9387326	6.6695714	6.4896317	6.374493	6.254093	6.129159	6.1757426	6.288802	6.1543436	6.0957446
1936	10.131854	9.43352	9.6524105	11.504179	10.308875	10.734735	8.8947525	10.1424885	10.192597	10.987933	10.27718	10.675399
1939	9.402426	8.717998	8.554235	8.774822	8.821724	9.1772175	9.378302	8.607855	8.868831	8.648873	8.956928	8.990343
1943	7.569484	8.335587	8.540896	8.737994	7.7916102	7.0104647	7.963074	7.8135886	8.013911	9.1525955	8.1177845	9.117882
1945	6.377884	6.3752236	6.3746586	6.9412866	6.295807	6.6015897	6.7327204	6.041798	5.8605456	6.728676	6.4212976	6.355026
1949	6.2058067	6.134302	6.6878567	6.170167	7.982674	6.5390377	5.859435	6.6317916	6.918265	7.2725296	5.9161615	5.9461756
1951	6.0063157	6.899203	8.089099	6.473376	6.3926005	7.6262717	8.78072	6.1114807	6.3172708	6.1887546	7.1142435	7.4099965
1952	6.580821	6.491336	5.9496517	6.2566247	6.129513	6.4084663	6.08587	6.1724067	6.136985	6.299144	6.0094757	6.331023
1954	5.9923277	6.118231	5.94794	6.305851	5.9804325	5.8177137	6.309893	6.0720234	5.830273	6.179587	5.9312477	6.0451665
1956	8.808574	8.908912	9.268563	7.6408877	8.149027	9.210305	10.02225	9.16908	9.341571	7.157809	9.428606	9.016617
1958	9.020312	8.174657	8.831911	9.60688	9.853746	10.902657	8.017557	11.564364	10.162028	11.966146	9.531389	10.265691
1959	6.521919	6.590336	7.0935926	6.592469	7.151083	7.3521967	6.4987903	7.3674517	7.1788263	8.696379	6.715653	6.731664
196	6.500556	6.37915	6.6809764	6.9797416	6.5679016	6.6674643	6.5332932	6.9429293	6.756677	6.6634073	6.493022	6.453538
1960	5.77166	5.93782	5.872746	6.1224213	6.014476	5.9801426	5.858104	5.80664	6.050181	6.077793	6.195687	5.727841
196051	5.873787	5.7700415	6.1254687	5.912519	6.7153263	6.0628247	5.575099	5.7729535	5.9010377	6.3257527	5.914262	5.6355553
196074	6.9427648	7.3641133	6.620044	6.487926	6.425778	6.7481747	6.5375333	6.487513	6.670594	6.463676	6.9401693	6.809169
1962	8.871077	9.464668	8.366609	8.292902	9.178556	9.116369	10.296077	10.690923	10.067121	6.4135456	9.004567	8.866359
196264	6.1255836	5.9857574	6.0426145	5.930953	6.0800843	5.8341537	5.983807	5.7522254	5.945193	6.0113344	5.786701	5.6641994
196383	6.7136536	6.886185	7.7456975	7.1759706	7.951999	7.1381984	7.154442	7.699729	7.349059	7.139993	7.3872113	7.406515
1964	8.266808	8.620039	7.507785	7.799882	7.203975	7.616084	7.4503684	7.6895514	7.411026	6.856859	7.738537	7.212619
196403	6.495277	6.311393	6.8965592	6.2246685	7.4295883	6.4720244	6.4396267	5.9455943	6.386364	7.753626	6.2750525	6.367914
196410	10.432616	11.186961	10.708987	10.260361	10.551194	11.779255	10.415147	11.697799	11.470421	8.939302	11.732247	10.369736
196441	6.722645	6.9801383	6.7386494	6.8846426	6.6248393	6.371198	6.552663	6.5551867	6.564944	7.1080284	6.4610205	7.115457
196463	7.325717	7.8022237	7.710628	7.647277	7.512983	8.022192	8.100321	7.150088	7.7320056	7.212619	7.4861803	7.9556417
196483	6.6269665	6.69523	6.7811384	6.832181	6.571323	7.231762	6.7453938	6.496974	6.562839	6.189313	6.962688	6.384065
1965	7.778731	7.5093675	7.2117167	6.838519	6.9375606	7.233122	6.953578	7.194486	6.9672966	6.7154884	7.030093	7.4840508
196500	5.711698	5.7569375	5.82094	5.8238306	5.8475914	5.90185	5.669221	5.69148	5.6099463	5.662593	5.9294868	5.8399014
196528	6.8777857	6.885997	6.44337	7.076235	6.814724	7.0737486	6.95321	6.528996	6.6388764	7.2945867	7.032919	6.7811384
1967	9.134059	9.208895	9.337285	9.470698	9.417345	9.682824	9.576093	9.512502	9.362104	9.6033745	9.6124	10.123606
196792	6.658862	5.8891315	6.5787477	6.8028255	6.3203564	6.944381	5.8413515	5.865286	6.363091	7.196438	6.378664	6.0904713
1968	10.31334	10.638317	10.2952	11.990116	10.807128	10.885092	10.606171	10.48479	10.584649	10.887715	10.529737	11.055847
1969	6.3118463	6.218333	6.231991	6.8858314	7.0061197	6.3139086	6.668452	7.179738	6.8026476	6.8679996	6.1401515	6.4152856
197	12.76833	13.178988	12.028905	13.23263	11.591477	12.85728	12.222563	12.714257	13.007992	6.5622444	13.260338	13.155706
197021	6.1823936	6.038907	6.306106	6.290947	6.558824	6.4196444	6.3752236	6.1106586	6.1638737	6.437247	6.2879705	6.1793528
197257	6.1538477	6.0021434	6.492903	5.79774	6.1095295	5.7703843	6.4100246	6.5714474	6.17192	5.819032	6.038693	5.9082565
197259	7.9228263	7.6755233	9.093546	7.18782	8.306788	7.412888	7.6194177	7.746296	7.8777103	8.013315	7.456516	7.460996
197320	6.242166	6.145966	6.1806984	6.152335	6.2875338	6.408552	6.271685	6.318408	6.2565694	6.279043	6.372668	6.212145
197335	6.807648	7.718454	7.346164	6.675621	6.8393426	7.1855154	7.607993	6.5098734	7.3488555	7.16136	7.011809	6.8615584
1974	11.484554	12.73471	12.637815	13.222028	12.608987	12.56504	11.689592	11.944445	11.8027725	13.147027	12.001268	12.761768
1977	6.2370887	6.2489047	6.1314526	6.0491824	6.1681013	6.1320095	6.0503635	5.873863	5.948213	5.9883494	6.0791984	6.190525
1979	9.144241	9.033108	8.491928	9.17381	8.918973	9.390665	8.19307	9.107165	9.430836	8.754131	9.085061	9.170859
1981	10.399478	11.535103	11.002419	12.370089	10.865708	10.219087	11.817096	11.029701	11.055847	10.991819	11.124356	11.176912
1982	11.461751	11.373288	10.873004	11.838464	11.334907	11.655825	10.794288	11.23981	11.136206	12.038263	11.676671	11.154051
1983	6.752981	6.5622444	6.6220098	6.305364	6.348531	6.4703307	6.6525273	6.7819953	6.7123923	6.5739937	6.536351	6.9144025
198437	5.48989	5.99047	5.703727	6.0788016	5.7267146	5.6980762	6.949807	5.698857	6.161789	5.7941055	5.7519712	5.88819
1995	6.0832567	6.270588	6.1190615	6.3439894	6.267651	6.36964	6.2620587	6.6132364	6.516878	6.0769997	6.3956537	6.2805023
199692	7.0451965	7.488132	7.2638273	7.015805	7.7218037	8.867976	7.211969	7.201347	7.70933	8.839884	8.01033	7.6598287
199699	6.073769	6.0983276	5.8953605	5.915727	6.167148	6.0446544	6.4156446	5.9564314	6.049101	6.763034	5.94595	6.0814953
1997	8.3570595	9.178139	9.277627	8.857396	9.076398	8.897308	8.536089	8.721841	8.796075	8.976779	8.208226	8.21739
199745	5.794553	5.7751193	5.8911786	6.21535	5.9422054	5.956724	6.3487396	5.83574	5.7895713	6.0580473	5.8243656	5.8744373
1998	6.722159	6.5913796	7.0772433	7.3333254	7.586795	7.0161986	7.436665	7.036194	7.3224354	7.6403255	8.015392	7.575379
199800	6.4061165	6.2901926	6.3273544	6.4056964	6.500666	6.4524126	6.365376	6.2066164	6.2051973	6.784262	6.170766	6.5739937
199870	6.1368475	6.1774726	6.281315	5.930592	6.0627007	6.05766	6.3825035	6.08762	6.1398706	5.8749256	5.983496	6.0965967
199920	7.3441305	7.71963	7.596136	7.0938287	6.9195433	7.349059	7.015805	8.285742	8.104224	6.577286	7.991296	7.4419284
199953	6.361518	6.6321864	6.0778885	6.8904305	6.1746516	6.447145	7.0409503	6.3998475	6.148308	6.426652	6.653218	6.6051927
199990	7.754413	8.05704	8.352584	9.382067	8.784783	8.176288	9.417345	8.247522	8.579174	8.862215	9.199904	8.415739
2	11.449145	11.720855	11.542117	9.72482	10.216615	10.510057	9.287145	10.5796175	10.81349	9.166408	9.460836	9.545423
20	6.6996365	7.216164	7.394387	6.8238025	6.871113	6.9368057	7.587578	6.6621385	6.8777857	6.775179	7.195362	6.6585703
2000	6.953578	7.325217	8.06652	8.302385	7.8246045	7.2072	7.58731	7.6714387	7.372341	7.889952	6.761656	7.307279
200081	9.969518	10.200101	10.327576	10.561822	10.174033	9.653551	10.753366	10.476246	10.124225	10.466256	10.273959	9.796163
2001	5.8331013	6.1191525	5.900048	6.38803	5.9241996	5.926754	5.980581	5.983615	6.089725	5.8516636	6.0729337	5.890956
200132	6.9556284	7.290753	6.9298344	6.731664	6.5543594	6.188124	6.64111	7.3549614	7.762057	6.268092	7.8917346	6.2674484
