GSM2367599	GSM2367600	GSM2367601	GSM2367602	GSM2367603	GSM2367604	GSM2367605	GSM2367606	GSM2367607	GSM2367608	GSM2367609
26778	8.293929	8.29665	8.669391	8.410862	8.346094	8.815999	8.346812	9.314935	8.458809	8.496533	8.032742
26793	6.697823	6.4419446	7.080049	6.6001763	6.539866	6.7844453	7.3038406	6.610706	6.738149	6.9526973	6.7673774
26815	6.664162	6.612975	6.3442907	6.5159626	6.2795873	7.1709914	6.5865583	6.6932607	6.7291455	6.6248393	6.5119543
26818	7.530004	7.084511	7.476245	7.2404013	7.5052695	7.157007	7.5403748	7.055561	7.2795463	7.36699	7.261826
26819	7.4008813	6.782698	7.4582295	7.2565746	7.117622	6.560311	7.2656107	6.7455597	7.269986	7.0863523	7.2473598
26824	7.0017114	6.533412	6.848846	7.211492	6.7862363	6.7541423	7.23047	6.9921403	6.8423543	6.5943937	6.4113636
2683	9.20941	8.646082	9.2003765	9.07068	9.022983	8.546935	9.38674	8.868397	8.941787	8.819253	8.719063
2686	5.989656	5.9924173	5.987752	6.23284	5.8775806	6.088609	6.281827	6.163507	6.084821	5.846437	6.129899
2687	6.8588815	7.092169	6.93339	6.589275	6.8794513	6.7141232	6.87194	6.4285054	6.7508397	6.42595	6.584455
269	6.008008	6.309255	6.87674	6.9066596	6.6831856	6.350749	7.547635	6.817337	6.722492	7.2880507	5.9250913
2690	11.50867	11.587557	12.168509	11.360267	11.711617	11.044081	11.628243	12.28269	11.775618	11.800726	11.138917
26953	6.8635063	7.272026	6.801184	7.0100613	7.113997	7.460996	6.848678	7.3488555	7.3082356	7.2155166	6.9318748
26959	8.653234	8.736818	8.911842	9.050705	9.08637	8.665023	8.588427	9.068234	9.207487	8.532581	9.281761
26960	6.3975782	6.1449304	6.475041	6.377345	6.649449	6.6468463	6.1439214	6.0788817	6.150165	5.900151	6.4684486
26985	8.574322	8.899995	8.872766	8.51265	8.90599	8.514565	8.3550005	8.829436	9.08637	9.027051	8.730417
26986	11.7697935	11.722783	12.111457	11.917068	12.066697	11.921495	11.869857	11.823838	12.300904	11.952803	11.671791
26993	7.1990075	6.9438357	6.6066933	7.0517626	7.081337	6.8050075	7.197733	6.753441	7.105183	6.6996365	7.220697
26994	7.813329	7.959001	7.8165784	7.8107996	7.6950626	7.82548	7.380967	8.304108	7.978817	7.8290377	7.865793
26995	7.0973363	7.1910872	7.25304	7.4143157	7.0711446	6.8314896	6.9429293	7.2838736	6.935199	7.2476015	7.198136
26996	6.303035	6.3911514	6.541425	5.9896183	6.2131033	6.372586	6.077056	6.818756	6.1580215	6.1950917	6.100338
26998	11.261861	10.025297	11.533595	11.952803	11.567938	10.741523	11.323609	10.752214	11.350664	11.323609	10.168047
26999	11.138917	10.909112	10.60102	10.990296	11.418057	10.775876	10.592613	10.556948	11.014857	10.1302805	11.085366
270	6.5440364	6.093231	6.1468296	5.969688	6.290028	6.0520363	5.949378	5.9025035	6.209192	5.9746265	5.811682
2700	5.8552427	5.7919965	5.7743945	5.8060784	5.836494	5.8460064	5.8921256	5.754718	5.8504395	5.9514832	5.8405867
27005	6.8744216	6.679848	6.7571616	6.6837406	6.4874225	6.3969803	6.9672966	6.781471	6.909159	6.5843096	6.5235085
2701	7.9019303	7.858136	7.2776656	8.149338	8.022532	7.995313	8.216071	8.605167	7.915743	8.080628	7.833337
27013	8.173954	8.084998	8.176949	8.133777	8.315049	7.142005	7.9829626	7.621605	8.138068	8.538337	8.414292
27018	6.8374424	7.1058407	7.349306	7.4909315	7.3187923	6.9329953	7.3641133	7.074356	7.306163	7.354728	6.932044
2702	6.4167247	6.20014	6.186861	6.331511	6.3137164	6.186286	6.204428	6.2396674	6.289578	6.270709	6.342442
27020	8.3550005	8.805656	8.314085	8.407002	8.305847	8.82347	8.285062	8.81016	8.378199	8.48802	8.737994
27030	6.5555434	6.5813646	6.839726	6.503632	6.4669137	6.3937855	6.6957726	6.503632	6.527218	6.7584743	6.3738704
27032	6.5021706	6.9405236	6.350749	6.682575	6.5571966	6.5259233	6.7208076	6.680126	6.1972656	6.5565896	6.484966
27034	6.156224	6.5858274	6.578645	6.4520245	6.3086762	6.611105	6.254775	6.481115	6.2119837	6.367552	6.695082
27035	5.9314756	5.9886303	6.073335	6.1484485	6.0580163	6.0646324	6.0202646	5.890785	6.0194845	5.901929	6.1965303
27036	6.5120654	6.6356506	7.13204	6.451444	6.6432056	6.6655807	6.9289756	6.5377793	6.7798467	6.527928	6.1834917
27037	6.0554495	5.8705835	6.0856605	6.1140943	5.850268	5.90287	6.034566	6.0541124	5.99555	5.899497	6.175676
27039	5.83561	5.834243	6.0572686	5.999753	5.9846272	6.025085	6.0774813	5.880231	5.8858275	5.942931	5.9501977
27040	6.3306804	6.542338	6.460481	6.255065	6.318731	6.4068255	6.2806573	6.2132206	6.6876793	6.263062	6.242208
27042	7.3281493	6.761334	7.0615435	7.2732153	7.1677446	6.9235487	7.156157	7.2622766	7.2430563	7.172114	7.832155
27044	9.914152	9.803905	9.651875	9.820601	9.809325	9.43402	9.286193	10.2919855	10.157632	10.0559025	10.49543
2705	8.874068	9.163037	9.099735	9.341971	9.197899	8.169803	9.632752	10.285297	8.824196	9.199904	9.473413
2706	10.03416	8.952987	9.460258	9.236966	8.638378	9.286631	9.134536	9.332558	8.757638	9.301392	9.004174
27068	10.077164	10.310682	9.990126	10.101033	10.161331	10.269186	9.589576	10.19863	9.925147	10.2450695	10.223102
27069	12.356443	12.701058	12.441045	12.694456	12.306331	12.685136	12.556025	12.6784115	12.518427	12.697895	12.562243
2707	5.9253387	5.827079	5.92294	5.7512546	5.975314	5.8918767	6.122685	5.7624116	5.9591775	6.056732	6.0050063
27072	6.1940866	6.4742966	6.6741366	6.1093884	6.322792	6.254866	6.198699	6.452324	6.3454657	6.0326185	6.3455453
27075	7.1422243	7.966058	6.722645	7.5829606	7.6421084	8.569091	8.006348	7.9725285	7.9968386	8.247173	9.470698
27076	5.976989	6.1678295	6.093821	6.0228066	6.0011272	6.001668	6.0029154	6.030557	5.9683814	5.9291506	6.036966
27077	6.2157526	6.37948	6.598259	5.854752	6.0275717	6.1110034	6.0245647	6.7502575	6.3462787	6.421964	6.4243884
27079	9.127943	8.476461	8.79118	8.449431	8.76178	8.294233	8.650956	8.51265	8.625303	8.910524	8.890581
27085	6.019785	5.9807973	5.964542	6.014073	6.2190623	5.994236	6.2441506	6.015623	5.7749243	6.1430244	6.0774813
27087	5.821157	6.1617317	6.004373	7.684227	6.1793528	6.138443	6.8330927	6.0921516	7.1194525	5.9613533	5.9289765
27090	6.6614776	6.6327906	6.6163297	6.6920877	6.630538	6.6087413	6.426652	6.4092603	6.450391	6.5915065	6.436104
27094	6.69523	6.441362	6.691184	7.036427	6.779186	6.805168	6.9357624	6.565548	6.5026326	6.461795	6.625143
27097	5.999517	6.1588	6.0030313	6.1308923	6.1034822	6.3716574	6.1272383	6.1653614	6.278377	6.1308646	6.061915
27098	6.324528	6.2113485	6.545811	6.3103313	6.3826675	6.290077	6.294087	6.371198	6.245499	6.663838	6.2531834
2710	9.614652	9.587935	10.446801	9.07021	9.166853	10.386968	9.248465	10.640514	10.261086	10.615275	11.017546
27101	5.9576535	5.5652328	5.6084585	5.787258	5.618871	5.798856	5.7784305	5.759014	5.8874173	5.704908	5.6316624
27102	11.952803	11.641189	11.673521	11.6912155	11.653964	11.626302	11.576763	11.569576	11.606185	11.668313	11.635463
27106	7.1553054	7.4183335	6.8574257	6.9198923	7.4869165	7.311356	7.277429	7.643982	7.516025	7.070315	6.8846426
27107	6.1849704	6.1216345	5.8414373	6.26937	6.156251	6.0193634	5.874539	6.327884	6.1844397	6.0263762	6.183622
27109	7.0753417	7.164446	7.0878434	7.3187923	7.2547975	7.0490503	7.0722423	7.40133	6.9271455	6.8344526	7.0603867
27111	8.123633	8.219957	7.264479	7.3238335	7.9751544	8.393724	7.457975	8.236564	8.023802	7.9489	8.428181
27122	9.87269	9.302812	8.553082	7.7842884	9.225297	8.79118	8.628812	8.235221	8.894354	8.017277	8.260441
27125	6.6323395	6.706104	7.0492496	6.5357976	6.795129	6.8542566	6.4991884	6.8551574	6.8686686	7.175509	7.677126
27131	6.902149	7.648596	7.348629	7.029157	7.109107	7.411026	6.8079677	7.321226	7.3757377	7.670867	8.151399
27141	10.685437	10.643546	10.453187	11.125625	10.82538	10.481065	10.356011	10.951903	11.011021	10.948328	11.897358
27146	6.657045	6.5585713	6.717288	6.5995584	6.622364	6.7280674	6.7940946	6.3884172	6.6297264	6.641917	6.543209
27148	9.264214	8.74975	8.724086	8.974618	9.114	8.179	9.570931	8.445433	8.843947	9.085061	8.892649
27154	8.547684	8.211476	8.293594	8.447578	8.351268	8.318574	8.135101	8.57255	8.248494	8.588046	8.337329
27156	5.816985	5.9172993	5.6136847	5.764395	5.502461	5.9255905	5.709058	5.711929	5.719666	5.6822357	5.7090983
27161	9.117339	8.525955	8.701535	8.520427	9.08739	9.31382	8.578731	8.406002	8.243544	8.376442	8.456984
27163	7.9725285	7.8079247	8.09426	8.431697	8.286755	7.880818	8.104502	8.231994	8.317875	8.106446	7.7355127
27164	7.3565626	7.516025	7.5164967	8.150273	7.967295	7.658519	7.3018875	7.734366	7.9181166	7.4636583	8.104224
27165	8.899528	9.497052	9.457965	10.409991	10.072886	9.647033	9.264214	8.857789	9.903967	9.571621	10.547207
27166	9.166853	9.05205	8.952584	9.037467	8.9443655	8.453352	9.397787	8.82347	9.194186	9.150608	9.410282
2717	8.407338	8.3137665	8.22395	7.9759808	8.122324	8.709716	8.238632	8.719845	7.942298	8.309429	8.300629
27173	9.08339	8.796481	9.072612	8.819253	8.922934	8.833175	8.949481	8.8286	9.043864	9.021199	9.508986
27175	7.9112844	8.041791	7.5390906	7.8604136	7.4974895	7.568031	7.8914833	7.1992235	7.89369	7.682581	7.968826
27178	6.0640335	6.2965016	5.9730806	5.673639	6.0227604	5.98786	5.9284277	5.799625	5.7266545	5.769412	5.995796
27180	6.36801	6.3800535	6.52994	6.447339	6.558938	6.1675854	6.761334	6.306788	6.549856	6.4427023	6.094472
27183	7.826914	7.5011096	7.7276864	7.6967545	7.6460724	7.767142	7.8761864	7.8928943	7.617088	7.538351	7.7913046
27185	5.782767	5.827957	5.952212	5.792097	5.7981486	5.864572	6.060402	5.969808	5.845717	5.9820137	5.860504
27189	6.010947	6.0786133	6.0428724	6.1374946	5.9854317	6.059026	6.10401	6.01342	6.035372	6.151671	6.0775704
2719	7.728199	7.6148024	6.984419	8.077472	7.423974	7.762348	8.905072	9.686407	7.6265125	6.850272	8.636426
27199	5.8602743	5.905899	5.8176317	5.991171	6.030875	5.8293786	5.8653407	5.9557705	5.945644	5.7160425	5.963991
272	6.0957446	6.1410336	6.173324	6.0955443	6.3338428	6.057596	6.10647	6.0979033	6.043363	6.124864	5.9927864
27229	7.1311536	6.920453	7.199414	7.2242036	6.899037	6.7376823	6.8821073	7.002073	7.275672	7.0344234	7.0664244
27230	7.930055	8.366609	8.506258	8.348833	8.454725	8.427796	7.919516	9.222902	8.688307	8.419416	8.584517
27232	9.422085	8.48802	9.964167	11.709431	10.53773	8.730044	10.544444	9.327533	9.909194	9.212628	9.309377
27237	6.2861676	6.7147017	6.378455	6.0706654	6.2530475	7.1298614	6.61724	6.9291444	6.6316667	6.5873437	6.3389926
27238	7.194042	6.8640766	7.04153	7.113106	6.96087	6.784604	7.0321765	6.96582	6.812092	7.1482706	6.9098744
27239	7.763702	7.8846445	8.2963085	8.637226	8.324403	7.3661013	9.039835	7.363906	7.9309106	8.270354	7.380967
27240	6.1286135	6.045199	6.145886	6.1328816	6.1491327	5.9062514	5.9192185	6.108574	6.2185745	6.269265	6.105244
27241	6.6432056	6.8251457	6.7319794	6.704961	6.622616	6.803683	6.949021	6.793772	6.500666	6.5082464	6.649165
27243	11.02306	11.016138	10.861715	10.875427	10.987933	10.697189	10.97134	10.995706	10.86965	11.0012665	11.298603
27246	9.298848	9.086846	9.215576	9.012513	9.290636	9.62944	9.393261	9.014353	9.013917	9.289619	9.115906
27248	8.856472	9.1481905	9.371969	8.801417	9.164086	9.080162	8.74975	9.836415	8.9965515	9.045693	9.222902
27249	10.730318	10.924775	10.906351	10.953286	10.905041	10.924775	10.608154	11.670003	11.072583	10.980234	11.167066
27250	6.5557866	6.8505955	6.4708567	6.8069844	6.8686686	6.868314	6.678347	7.156817	7.0630016	6.8107743	6.905378
27254	6.0005126	6.1703615	5.976061	6.0845604	5.807974	6.172707	5.911785	5.9532866	6.1108904	6.0827694	5.9870386
27285	6.320218	6.3526263	6.3968163	6.338716	6.2956653	6.4285054	6.424042	6.358049	6.23485	6.378831	6.4444084
27289	7.8394384	7.785088	7.857349	7.981478	7.881418	10.44292	7.658519	8.026803	7.5609655	7.366316	11.811203
2729	8.943928	8.990822	8.748859	9.445851	9.0575285	8.644118	9.268102	9.360176	9.035051	8.872332	8.76862
27293	5.9740834	5.9566092	5.9577403	5.8818903	5.8922105	6.019313	5.917641	5.951235	5.7773604	5.8488803	6.07405
273	6.1913557	6.4730563	6.181286	6.300408	6.448741	6.281827	6.377503	6.360714	6.532422	6.294274	6.2923665
2730	7.9438624	7.6967545	7.543028	8.042453	8.302029	7.7588058	7.946943	7.90591	7.969147	7.271393	7.5073004
27303	6.678785	6.5574336	6.457463	6.6652927	6.7512946	6.520255	6.471807	6.3946877	6.7913227	6.4585333	6.494733
27304	6.1668477	6.1160197	5.727245	5.966795	5.9960723	6.0721946	6.0978127	6.086311	6.180597	6.0111175	6.0915504
27309	7.252818	7.199414	7.2787933	7.021128	7.2102394	7.7320056	7.11716	7.359596	7.2490783	7.3839684	7.146091
27314	6.3177676	6.65977	6.332736	6.6127005	6.4286914	6.805996	6.3500338	6.3935256	6.485397	6.0004187	6.235891
27316	8.84829	8.775655	8.873207	8.654837	9.022086	9.093546	8.839411	8.61927	8.883016	8.72894	8.849154
27319	7.151453	7.519764	6.6681514	6.3301363	6.895859	6.794241	6.766738	6.2988544	6.978441	6.2560697	6.5656543
27327	8.145852	7.817944	8.285062	8.482278	8.322727	7.761451	8.600405	7.907635	8.323055	8.410105	7.9852057
27328	6.0436034	5.98269	5.9825635	5.747849	5.814806	5.888621	5.9020524	6.0191603	5.615736	5.733913	5.9955115
27333	8.523391	8.400758	8.696771	8.462349	9.135011	8.470465	9.335211	9.08739	9.154415	8.707	8.417144
27334	6.082584	6.176289	6.09143	6.0503306	5.8852663	6.023338	6.077926	6.3566465	6.026497	5.7571087	5.7935667
27335	10.842823	10.768304	10.356011	10.523163	10.632645	10.714353	10.711001	10.43363	10.6425	10.859312	10.577397
27340	6.048808	5.8680887	6.1521406	6.1079297	6.152306	6.128376	6.2375035	6.2036386	6.0355425	5.852101	5.904543
27345	6.3194313	6.190994	6.270821	6.2543426	6.0561275	5.969808	6.6462784	6.2270293	6.2293754	6.0494995	5.9563785
27346	10.584649	10.786062	11.117589	10.704797	10.647746	10.21511	10.533697	10.223102	10.544444	10.070752	9.819909
27347	7.1657233	7.4530888	7.2135544	6.6577535	7.171217	7.571581	6.962688	6.7206597	6.9584227	6.8516936	6.8649654
27348	7.8279557	7.880818	7.9089527	7.752211	7.94022	7.8860316	7.532046	8.288179	7.8296685	7.8575916	8.021885
27351	10.115336	9.944964	9.724163	10.061919	9.87787	10.043551	9.860351	10.402666	9.83715	10.219087	10.382291
2738	6.116648	6.0682936	6.0346255	6.099298	6.025757	6.1450877	5.985308	5.8632913	6.009164	5.7085915	6.4386625
2739	10.991819	11.07411	10.846441	11.259078	10.944727	11.045358	10.944727	11.1571665	11.259078	10.678566	10.885092
274	9.263638	9.557557	9.411758	8.985525	9.228043	8.706595	9.551615	9.049368	9.3778	9.275685	9.249969
27429	6.932221	7.0278068	7.215274	7.2081156	7.26812	7.06751	6.9235487	7.199414	7.0577426	6.9957886	7.3565626
2743	6.4460483	7.2108836	5.9636035	6.3441224	6.41173	6.430031	6.711214	6.4156446	6.509968	6.578167	7.4909315
27430	10.3151655	10.416034	10.04651	10.484028	10.045795	9.989461	10.459117	10.4168415	10.417809	10.140442	10.744073
27433	6.1203685	6.3008957	6.426292	6.0851994	6.074372	6.373636	6.0866065	6.3671	6.2179704	6.2225	6.2310586
27434	7.287395	7.353354	7.2515283	7.6087804	7.521912	7.187375	7.6804934	6.965617	7.5831947	7.375964	7.071341
27436	9.219633	9.178987	9.108463	8.970097	9.204653	9.257991	9.638455	9.581525	9.50778	9.628868	8.865875
2744	7.406968	8.123274	7.5560803	7.005135	7.677126	8.328289	7.500382	7.6470504	7.407856	7.5547743	7.908329
2745	9.795514	10.258697	10.072886	9.80739	10.067121	10.612996	9.854421	11.0012665	9.557557	10.190336	11.151178
2746	12.704559	12.971914	13.066858	12.303679	12.829836	12.819754	13.20427	12.918996	12.930341	12.731246	12.383456
2747	7.0306654	6.9667435	7.0411334	6.7488027	6.673714	7.031054	6.8363934	7.071574	6.9369884	7.1716795	6.927313
2752	6.2920876	6.3161793	6.477364	6.3491635	6.1904593	6.536351	6.274852	6.356354	6.4824843	6.5870433	6.5060616
2760	7.0146313	6.8158755	7.020186	6.587177	6.686823	6.2301784	7.0381327	6.669855	6.784102	6.803848	6.6009274
2762	10.477185	10.591804	10.48944	10.695032	10.513882	10.90387	10.701442	9.721111	10.091738	10.6091	10.401714
2767	6.3878684	6.365376	6.446556	6.8171554	6.7069583	6.6199226	6.2747445	6.2450438	6.228513	6.354461	6.314201
2768	7.647277	7.473403	7.487887	7.147412	7.704319	7.3142586	7.5347033	7.2900443	7.339961	8.01217	7.9553676
2771	9.927099	10.19863	10.013137	9.914792	10.048162	9.308484	10.0559025	9.878501	10.0144825	9.991484	10.010065
2773	8.146539	7.979375	7.216377	7.5553236	8.272858	8.022532	7.7822976	7.6344466	7.5403748	7.713724	8.043344
2775	6.5380173	6.2131414	6.211758	7.040731	6.639423	6.249965	7.056527	6.800672	6.821408	6.472563	6.6522727
2778	12.64122	13.031065	12.850309	12.775695	12.612223	13.13014	13.212749	12.786045	12.879119	12.792713	13.174506
2779	6.129642	6.3351235	6.1525407	6.00247	6.2381964	6.255272	5.993365	6.3029747	6.1940517	6.0412126	6.219514
2782	10.925937	11.121889	10.857064	10.516721	10.785013	10.627587	10.974931	10.96645	10.969082	10.870834	11.134769
2783	7.1424417	7.0325565	7.2934465	7.342374	7.384193	7.0783925	7.0946436	7.1653214	6.93339	7.155097	7.2920685
2787	7.8443265	8.152393	8.259719	8.035456	8.060475	8.01033	7.867845	8.257341	7.9921265	7.9875784	8.376044
279	8.446434	8.427796	8.175563	8.477244	8.254942	7.9938545	9.001152	8.039665	8.152785	8.165977	7.9782248
2794	8.8376875	8.4816	8.682644	8.75209	8.708566	8.782304	8.462349	8.842236	8.745229	8.546935	8.515331
2796	6.284867	6.3905315	6.663838	6.414626	6.6995025	6.7784348	6.851107	6.370155	6.4857135	6.373309	6.242082
2799	12.049446	12.470921	12.330396	11.955418	12.051581	12.131368	12.295207	12.406035	12.200424	12.421774	12.490888
280	7.111156	7.3133006	6.6805463	6.9207864	6.862979	6.813114	7.0132217	6.6027317	6.687233	6.6412477	6.62158
2800	7.584773	7.409104	7.5728736	7.510171	7.4876943	7.620527	7.8402767	7.582368	7.4307795	7.621045	7.3151474
2801	7.068889	7.038719	7.0741673	7.289376	6.968817	7.009872	7.314928	7.3067956	7.28556	7.3407044	7.318438
2802	9.990803	9.357092	9.862776	9.4933605	9.533792	9.621903	9.5374975	9.735689	9.674831	9.947135	9.89998
2803	6.7892733	7.4716926	7.2534485	7.0106287	7.3972435	7.7007976	7.342374	7.568031	7.3996763	7.183125	7.7077475
2805	13.04754	12.515821	13.35884	12.512808	12.886513	13.480954	12.731246	12.796229	13.066858	13.051277	13.425102
2806	12.819754	12.731246	12.148287	12.325027	12.846696	12.56504	13.0344925	12.976363	12.675304	12.504927	12.11849
280655	6.215109	6.2913547	6.252619	6.168545	6.1518636	6.20988	6.4534383	6.1204915	6.003865	6.223029	6.056635
2810	5.8606005	5.8000827	5.8455606	5.870348	5.902413	6.0668564	5.640882	5.8475037	5.8427577	5.808014	5.771636
2819	6.863875	7.261826	7.0843	6.605046	6.788597	6.5406003	7.6274986	7.645539	7.055561	7.489185	6.7531343
2821	10.752214	10.716265	9.907892	9.811533	10.08855	10.171032	10.062643	9.881921	9.862776	10.1130085	10.370646
2822	7.6450853	7.5184627	7.447937	8.074914	7.4864025	7.066828	7.3972435	8.039322	7.4231787	7.4744287	7.1196904
28227	6.190188	6.270709	6.4051757	6.3311677	6.3873634	6.1875677	6.2872562	6.0233526	6.189989	6.000871	6.294864
2823	6.7922897	6.7700915	6.724756	6.7884393	6.7919493	6.9717684	6.9628663	6.6549644	6.8332443	6.953038	6.5543594
28231	6.464715	6.576903	6.6359816	6.7318	6.529829	6.8264008	6.5693398	6.556955	6.580558	6.608036	6.3818817
28232	6.711681	6.6918077	6.425694	6.5619783	6.685065	6.651711	6.6416526	6.529446	6.5514174	5.9565716	6.118304
28234	7.739455	9.772954	9.951177	9.263638	8.957377	9.5912895	8.644537	8.050703	9.906493	9.841826	6.4620786
282617	5.8959165	5.942827	5.8297353	5.800958	5.949128	5.962917	6.01559	5.81491	5.7595706	5.927982	5.8145323
282679	8.779146	9.502599	9.582066	9.478748	9.378878	9.045284	9.234051	8.9895	9.270546	9.345153	9.099276
282809	6.8096356	6.995412	6.8219104	7.079825	6.847377	7.0677543	6.567631	7.071341	6.8431253	6.896975	6.9335594
282969	9.758423	9.871947	9.762073	9.582585	10.049638	9.308006	9.67425	9.513503	9.555147	9.960533	9.169473
283	14.112931	14.418385	14.510737	14.595884	14.418385	14.537601	14.27551	14.769504	14.38271	14.745969	14.489173
283078	5.6775494	6.8516936	6.101065	6.3032074	6.532081	7.2941265	6.588286	6.350749	6.5122905	5.976976	6.260507
283093	5.9673104	5.881665	5.8442845	5.9138737	5.9992476	5.997759	5.9631596	5.862326	5.981922	6.0323544	6.091688
283130	6.363728	6.118353	6.201303	6.5058293	6.302282	6.1607323	6.33124	6.5858274	6.549022	6.186426	6.1871448
283149	6.278993	6.4828973	6.2309136	6.1638174	6.181065	6.136273	6.049197	6.112058	6.4167247	5.84489	6.020709
283160	6.04065	6.083817	6.070882	6.112149	6.1142364	6.2762218	6.0477324	6.1053843	6.0449424	5.9068046	6.066678
2832	6.199697	6.069594	6.1601396	6.253006	6.018649	6.06738	5.9893394	6.1918707	6.045909	6.1940866	6.0487394
283212	6.5386786	6.783015	6.7107882	6.5605702	6.6066933	6.516197	6.65977	6.2657814	6.390993	6.710644	6.4410605
283219	8.110248	8.41787	8.363485	8.350948	8.264803	8.160264	7.9968386	8.06681	8.052867	8.082883	8.059767
283232	7.2112894	7.18718	7.314496	7.171914	7.12574	6.814895	7.1955614	7.0484524	6.7504005	6.8901186	6.8198295
283234	6.3884907	6.3306026	6.1686907	6.5310616	6.452222	6.2652206	6.361068	6.265118	6.399423	6.2220235	5.953261
283237	6.6847606	6.9149027	6.885997	6.7998614	6.5318556	6.579328	6.619092	7.0003004	6.716997	6.733043	6.9814386
283248	6.0901313	5.8898325	5.972001	6.0885563	6.017958	5.942441	6.0469027	5.9997654	6.035683	5.8935423	5.8903904
283254	6.0340643	5.7948174	6.0306025	5.9869485	6.0628247	5.9783816	5.9638276	6.015162	6.0511084	6.010994	6.0469203
283284	5.988968	5.789213	5.7960277	5.7203126	5.9840407	5.7566485	5.781235	6.037431	5.848432	5.789894	5.917286
283298	8.078393	7.8501034	7.997173	7.4962287	7.8310485	7.7309036	8.092936	7.0028267	7.9990273	7.695586	7.6967545
2833	6.156706	6.2120657	6.303035	5.9065514	5.996401	6.0865245	6.179115	5.919821	6.2517786	5.9402328	5.943564
283337	6.1990004	6.336449	6.104936	6.2670145	6.2174897	6.0347295	6.38037	6.4120803	6.5422096	6.115283	6.3435564
283365	5.8245106	5.9749064	5.887992	5.9477086	5.887015	5.9619813	5.9037666	5.6942954	5.8683977	5.9896984	5.8766346
283375	9.499389	8.588046	9.341971	9.550461	9.361632	8.738773	9.351452	7.959321	9.16737	8.700842	9.687585
283377	9.67607	9.68231	9.713301	9.748086	9.698394	9.321227	9.515929	9.821796	9.637923	10.010834	9.925147
283455	5.960345	5.897528	5.749679	5.8455043	5.9577136	5.7432923	6.01685	5.7683053	5.9144053	5.7936225	5.900297
283464	7.8448772	7.4484644	7.8001437	7.9112844	8.222348	7.833861	7.859839	7.984905	8.004069	8.042746	7.7682405
283489	8.1361475	8.017557	8.120781	7.8467345	8.068439	8.22099	7.952552	8.216396	8.273222	8.026489	8.028409
283514	5.915702	6.0874615	6.0674353	5.9268875	5.9909596	5.8255553	6.051965	6.080027	6.061594	5.9517603	5.7754135
283537	11.060832	10.985338	10.931212	10.931212	10.766149	9.902562	10.99321	10.961282	11.10297	10.881167	10.553169
283554	6.0108275	6.153673	6.1395025	5.9542847	6.166879	6.0947466	6.081695	6.2683344	6.119511	6.2840657	6.0231657
283576	5.7521267	6.1253176	6.0098248	5.980706	6.06333	5.8673134	6.1030817	5.8590665	5.962328	5.9604063	5.735304
283600	10.506035	10.666171	10.380685	10.852356	10.451391	10.4292755	10.871959	10.99321	10.532643	11.250975	10.529737
283638	6.4428988	6.317484	6.1156764	6.25522	6.414444	6.295986	6.198239	6.4134483	6.869362	5.975968	6.2919693
283659	5.8227267	5.840461	5.860711	5.7163267	5.843275	6.0388236	5.8045063	5.720041	5.6424284	5.674961	5.7435145
283694	5.9501977	5.922285	5.841626	5.8072214	5.921701	5.712856	5.8736863	5.777948	5.8993	5.7548475	5.703073
2837	6.0747094	5.7746663	6.0231233	6.0532184	6.0263596	5.956549	5.872052	5.932158	6.004936	5.9530153	5.930876
283777	7.6105638	6.3478518	7.172114	7.4162292	6.7990246	7.8643174	7.4273467	7.9764943	6.4244847	7.5550404	8.692037
283848	8.130839	7.215067	7.2965508	7.948629	7.8705325	6.9473305	7.781218	7.142801	6.9113073	7.0472555	6.965074
283849	5.878477	5.8906302	5.804647	6.0088987	5.831732	5.8022747	6.116077	6.023091	5.98795	5.9954596	5.6261053
283870	6.46887	6.4448924	6.3329396	6.4694295	6.247329	6.4887724	6.5861855	6.2469153	6.3974824	6.136273	6.4157515
283871	6.3293223	6.3471513	6.2719474	6.1819806	6.342589	6.402557	6.1868267	6.4798946	6.327105	6.2849793	6.274391
283876	6.373479	6.420201	6.5899415	6.523884	6.5251217	6.1086164	6.6297264	6.267337	6.646146	6.496974	6.542087
283899	7.99073	7.9408064	7.883178	8.05704	7.995601	7.991039	7.9709725	7.527237	7.977914	7.932422	8.059424
283927	5.9119935	6.0308228	5.9048443	5.986645	5.8176317	5.9749594	5.9831147	5.9986353	5.945285	5.858438	5.856587
283989	7.1029778	7.140753	6.6148586	6.8142734	6.9645076	6.856373	6.9680676	6.904448	6.9793763	6.679689	6.874244
284001	6.183991	6.03795	6.0682936	6.294689	6.229647	6.1519957	6.145601	6.088259	6.2385135	6.0978575	5.9359064
284004	6.81411	6.32489	6.732285	6.483746	6.611105	6.7750254	6.4626627	6.3923626	6.625427	6.70714	6.5050445
284013	7.064675	7.514781	7.900997	8.112814	7.756048	7.9225354	8.420806	7.7603817	7.6085124	8.591767	6.8210425
284018	8.261462	8.67636	7.994401	8.469046	8.550123	8.273222	8.065862	8.815999	8.205189	8.481225	8.459964
284023	6.588161	6.516197	6.5708485	6.5504665	6.2312713	6.4071608	6.753807	6.2966976	6.362322	6.4023747	6.146973
284058	8.859174	8.416053	8.684645	8.564399	8.543422	8.140633	8.879677	8.2992325	8.4680395	8.588831	8.285062
284067	6.103546	6.0703073	6.0581026	6.0402126	6.05749	5.877154	6.2541966	5.916112	5.9137874	6.101065	6.047323
