SourceNode	TargetNode	Weight
7391	1638	1
7391	80344	1
7391	9265	1
7391	8531	1
7391	57175	1
7391	57642	1
7391	10695	1
7391	112616	1
7391	1153	1
7391	10428	1
7391	8824	1
7391	55573	1
7391	1031	1
7391	80279	1
7391	64072	1
7391	10421	1
7391	80381	1
7391	57124	1
7391	901	1
7391	896	1
7391	120935	1
7391	816	1
7391	776	1
7391	401535	1
7391	84310	1
7391	127703	1
7391	79002	1
7391	148223	1
7391	80233	1
7391	79415	1
7391	91748	1
7391	55088	1
7391	11118	1
7391	684	1
7391	682	1
7391	23246	1
7391	388552	1
7391	56271	1
7391	55859	1
7391	627	1
7391	283149	1
7391	10331	1
7391	430	1
7391	80210	1
7391	393	1
7391	384	1
7391	10541	1
7391	54443	1
7391	120425	1
7391	249	1
7391	224	1
7391	103	1
7391	79913	1
7391	58527	1
7050	10911	1
7050	10497	1
7050	84675	1
7050	79073	1
7050	7053	1
7050	50964	1
7050	6272	1
7050	326624	1
7050	5216	1
7050	4439	1
7050	3773	1
7050	24140	1
7050	1743	1
7050	1740	1
7050	79947	1
7050	829	1
7050	358	1
7050	88455	1
7050	221	1
6934	4286	1
6932	3725	1
6932	896	1
6929	374655	1
6929	10782	1
6929	10472	1
6929	51067	1
6929	84313	1
6929	26262	1
6929	9320	1
6929	7127	1
6929	130733	1
6929	7050	1
6929	57465	1
6929	83890	1
6929	6272	1
6929	4090	1
6929	130367	1
6929	88745	1
6929	80209	1
6929	5590	1
6929	25824	1
6929	56132	1
6929	64881	1
6929	79716	1
6929	4703	1
6929	8031	1
6929	90634	1
6929	196264	1
6929	84769	1
6929	4046	1
6929	55144	1
6929	55222	1
6929	4005	1
6929	55353	1
6929	3816	1
6929	9922	1
6929	84639	1
6929	255626	1
6929	79712	1
6929	8323	1
6929	93611	1
6929	2099	1
6929	59084	1
6929	8445	1
6929	11221	1
6929	10589	1
6929	1795	1
6929	54567	1
6929	84649	1
6929	51727	1
6929	1103	1
6929	95681	1
6929	10602	1
6929	221477	1
6929	127687	1
6929	27032	1
6929	83607	1
6929	229	1
6908	51222	1
6908	283237	1
6908	130733	1
6908	1678	1
6908	7053	1
6908	7062	1
6908	6540	1
6908	6256	1
6908	5033	1
6908	78990	1
6908	23530	1
6908	4734	1
6908	344148	1
6908	133686	1
6908	4632	1
6908	4005	1
6908	3151	1
6908	255626	1
6908	2597	1
6908	23316	1
6908	1278	1
6908	1004	1
6908	899	1
6908	84529	1
6908	274	1
6908	229	1
2623	150223	1
2623	6700	1
2623	63891	1
2623	51206	1
2623	23181	1
2623	2055	1
6777	57526	1
6777	2702	1
6777	2150	1
6777	2110	1
6777	1154	1
6777	9179	1
6776	115509	1
6776	7391	1
6776	7124	1
6776	6881	1
6776	8859	1
6776	10653	1
6776	9887	1
6776	80031	1
6776	6326	1
6776	9667	1
6776	132241	1
6776	6143	1
6776	5629	1
6776	26051	1
6776	5347	1
6776	64857	1
6776	11040	1
6776	5155	1
6776	27199	1
6776	81285	1
6776	79050	1
6776	4217	1
6776	4026	1
6776	3975	1
6776	3725	1
6776	3569	1
6776	3557	1
6776	127534	1
6776	93986	1
6776	10211	1
6776	57222	1
6776	9265	1
6776	1589	1
6776	1116	1
6776	1025	1
6776	64072	1
6776	930	1
6776	130162	1
6776	91748	1
6776	627	1
6776	517	1
6776	83478	1
6776	23520	1
6776	140701	1
6774	168850	1
6774	7538	1
6774	55249	1
6774	57510	1
6774	81559	1
6774	7066	1
6774	25876	1
6774	6510	1
6774	10921	1
6774	9128	1
6774	10891	1
6774	5432	1
6774	123904	1
6774	4720	1
6774	79100	1
6774	4170	1
6774	9020	1
6774	80789	1
6774	2794	1
6774	113878	1
6774	11269	1
6774	1375	1
6774	113189	1
6774	84229	1
6774	221927	1
6774	83596	1
6774	60	1
6773	463	1
6773	284273	1
6773	114990	1
6773	9966	1
6773	608	1
6773	79188	1
6773	7048	1
6773	8189	1
6773	6016	1
6773	5993	1
6773	5962	1
6773	5921	1
6773	5698	1
6773	144165	1
6773	11232	1
6773	10714	1
6773	57475	1
6773	57649	1
6773	399909	1
6773	347168	1
6773	51667	1
6773	22978	1
6773	4245	1
6773	606724	1
6773	338799	1
6773	9836	1
6773	11103	1
6773	113220	1
6773	23325	1
6773	51780	1
6773	9424	1
6773	3697	1
6773	285966	1
6773	83541	1
6773	2158	1
6773	2119	1
6773	63916	1
6773	51339	1
6773	11151	1
6773	80781	1
6773	9857	1
6773	8030	1
6773	64770	1
6773	140947	1
6773	79086	1
6773	56987	1
6773	127002	1
6772	55311	1
6772	360023	1
6772	7532	1
6772	124997	1
6772	51377	1
6772	9675	1
6772	10194	1
6772	81786	1
6772	84134	1
6772	9399	1
6772	6595	1
6772	10193	1
6772	8480	1
6772	126789	1
6772	5188	1
6772	93129	1
6772	29922	1
6772	4719	1
6772	26960	1
6772	5469	1
6772	10747	1
6772	439949	1
6772	55957	1
6772	9928	1
6772	57698	1
6772	80270	1
6772	2914	1
6772	221188	1
6772	2633	1
6772	10521	1
6772	1545	1
6772	1588	1
6772	3627	1
6772	9034	1
6772	892	1
6772	57332	1
6772	389643	1
6772	57102	1
6772	353	1
6772	322	1
6772	29945	1
6772	54784	1
6772	10449	1
6722	55205	1
6722	9948	1
6722	653635	1
6722	54659	1
6722	57213	1
6722	6525	1
6722	6543	1
6722	55974	1
6722	6232	1
6722	6015	1
6722	79171	1
6722	5934	1
6722	5743	1
6722	639	1
6722	5523	1
6722	64840	1
6722	11284	1
6722	7703	1
6722	3164	1
6722	4595	1
6722	79594	1
6722	64769	1
6722	9890	1
6722	9636	1
6722	9235	1
6722	8969	1
6722	3005	1
6722	2874	1
6722	2301	1
6722	10211	1
6722	26127	1
6722	89846	1
6722	23272	1
6722	27436	1
6722	2010	1
6722	30008	1
6722	1933	1
6722	1825	1
6722	728656	1
6722	57680	1
6722	10421	1
6722	11335	1
6722	130162	1
6722	91748	1
6722	8815	1
6722	10093	1
6722	306	1
6722	2	1
6720	57178	1
6720	8674	1
6720	65062	1
6720	29110	1
6720	56241	1
6720	54345	1
6720	6643	1
6720	9126	1
6720	6456	1
6720	6297	1
6720	6203	1
6720	390	1
6720	5959	1
6720	283248	1
6720	5494	1
6720	5279	1
6720	5108	1
6720	9708	1
6720	4916	1
6720	359821	1
6720	64747	1
6720	5595	1
6720	83450	1
6720	100130705	1
6720	55083	1
6720	22832	1
6720	23704	1
6720	10643	1
6720	26515	1
6720	57724	1
6720	8661	1
6720	1633	1
6720	9802	1
6720	8065	1
6720	25912	1
6720	284018	1
6720	83695	1
6720	1386	1
6720	10564	1
6720	27125	1
6720	55811	1
6720	9719	1
6720	47	1
6662	9726	1
6662	80818	1
6662	150223	1
6662	57544	1
6662	80746	1
6662	84187	1
6662	6929	1
6662	10734	1
6662	65244	1
6662	65012	1
6662	150696	1
6662	5519	1
6662	10105	1
6662	266971	1
6662	5046	1
6662	56132	1
6662	4804	1
6662	22983	1
6662	4293	1
6662	116138	1
6662	3642	1
6662	143279	1
6662	2027	1
6662	11258	1
4089	1294	1
4089	338	1
6258	6342	1
6258	5346	1
6258	5170	1
6258	4199	1
6258	1593	1
6258	364	1
6258	34	1
5915	84132	1
5915	64129	1
5915	51300	1
5915	23408	1
5915	113675	1
5915	5914	1
5915	3083	1
6256	246243	1
6256	51222	1
6256	7260	1
6256	51112	1
6256	26517	1
6256	6919	1
6256	6794	1
6256	27111	1
6256	5346	1
6256	5170	1
6256	5111	1
6256	4199	1
6256	4173	1
6256	3916	1
6256	81689	1
6256	2934	1
6256	2632	1
6256	114984	1
6256	23562	1
6256	27237	1
6256	364	1
6256	84266	1
6256	84883	1
6256	34	1
6095	51043	1
6095	51384	1
6095	7296	1
6095	26521	1
6095	11171	1
6095	10174	1
6095	55752	1
6095	57715	1
6095	55644	1
6095	221078	1
6095	4846	1
6095	8715	1
6095	80218	1
6095	22998	1
6095	3838	1
6095	23510	1
6095	51135	1
6095	55081	1
6095	3097	1
6095	25794	1
6095	1848	1
6095	1837	1
6095	123879	1
6095	22849	1
6095	138241	1
6095	25980	1
6095	140706	1
6095	284067	1
6095	91298	1
6095	635	1
6095	375	1
6095	84335	1
6095	154	1
6095	111	1
6095	29974	1
5989	171017	1
5989	79696	1
5989	7465	1
5989	158248	1
5989	55809	1
5989	7016	1
5989	25771	1
5989	9066	1
5989	6547	1
5989	6091	1
5989	9374	1
5989	79660	1
5989	10016	1
5989	51126	1
5989	23005	1
5989	9020	1
5989	9935	1
5989	11157	1
5989	26018	1
5989	112752	1
5989	3297	1
5989	3265	1
5989	3227	1
5989	51022	1
5989	54855	1
5989	203259	1
5989	55924	1
5989	54757	1
5989	642938	1
5989	84182	1
5989	83648	1
5989	1943	1
5989	23644	1
5989	7266	1
5989	26007	1
5989	1375	1
5989	91949	1
5989	27098	1
5989	79019	1
5989	222256	1
5989	777	1
5989	84909	1
5989	221927	1
5989	128861	1
5989	257106	1
5989	4329	1
5966	57216	1
5966	10277	1
5966	7009	1
5966	6919	1
5966	8677	1
5966	65244	1
5966	26001	1
5966	5757	1
5966	51068	1
5966	4632	1
5966	83943	1
5966	64375	1
5966	2146	1
5966	2099	1
5966	2027	1
5966	2000	1
5966	10589	1
5966	79947	1
5966	673	1
5966	410	1
5966	177	1
5916	6280	1
5916	5744	1
5916	3725	1
5915	2950	1
5914	5915	1
5914	2950	1
5914	1647	1
5468	90204	1
6256	80818	1
6256	10791	1
5468	81567	1
5468	388610	1
5468	6773	1
6256	55620	1
5468	10847	1
5468	4089	1
6256	866	1
6256	326624	1
5468	5580	1
5468	63905	1
5468	3295	1
5468	6927	1
5468	79675	1
5468	11131	1
6256	718	1
5468	257629	1
5468	55279	1
5468	147645	1
5468	10713	1
5468	55503	1
5468	7167	1
5468	7158	1
5468	199953	1
5468	54843	1
5468	140710	1
5468	6645	1
5468	6242	1
5468	79596	1
5468	10432	1
5468	5923	1
5468	5911	1
5468	138046	1
5468	169714	1
5468	5745	1
5468	100874222	1
5468	5294	1
5468	9488	1
5468	84844	1
5468	5178	1
5468	56101	1
5468	54661	1
5468	8996	1
5468	4791	1
5468	4784	1
5468	4753	1
5468	23054	1
5468	8085	1
5468	4297	1
5468	4289	1
5468	10446	1
5468	4038	1
5468	338799	1
5468	3996	1
5468	3960	1
5468	27040	1
5468	284058	1
5468	3714	1
5468	3663	1
5468	3430	1
5468	27429	1
5468	9687	1
5468	2645	1
5468	2275	1
5468	2177	1
5468	55719	1
5468	54463	1
5468	64855	1
5468	10827	1
5468	7813	1
5468	2119	1
5468	2118	1
5468	63916	1
5468	1981	1
5468	1879	1
5468	55837	1
5468	50619	1
5468	4848	1
5468	9075	1
5468	5129	1
5468	865	1
5468	9139	1
5468	488	1
5468	8289	1
5468	10307	1
5468	147	1
5460	8633	1
5460	30968	1
5460	8470	1
5460	7779	1
5460	84957	1
5460	57826	1
5460	56901	1
5460	8972	1
5460	57408	1
5460	55366	1
5460	57462	1
5460	55818	1
5460	10912	1
5460	1603	1
5451	79693	1
5451	54863	1
5451	943	1
5451	7124	1
5451	653567	1
5451	168451	1
5451	6932	1
5451	319100	1
5451	55064	1
5451	6617	1
5451	64744	1
5451	91252	1
5451	80031	1
5451	6391	1
5451	79005	1
5451	140700	1
5451	6237	1
5451	5916	1
5451	5732	1
5451	285368	1
5451	5579	1
5451	639	1
5451	5518	1
5451	23368	1
5451	5450	1
5451	27434	1
5451	51196	1
5451	375133	1
5451	5201	1
5451	81285	1
5451	219958	1
5451	4782	1
5451	79858	1
5451	4684	1
5451	27085	1
5451	79157	1
5451	4133	1
5451	285194	1
5451	4045	1
5451	4040	1
5451	337966	1
5451	30819	1
5451	7881	1
5451	3720	1
5451	22806	1
5451	22807	1
5451	3209	1
5451	3206	1
5451	3122	1
5451	3065	1
5451	23151	1
5451	2596	1
5451	93986	1
5451	2101	1
5451	2033	1
5451	27436	1
5451	1756	1
5451	10395	1
5451	126129	1
5451	1258	1
5451	64072	1
5451	57124	1
5451	51063	1
5451	776	1
5451	285382	1
5451	91748	1
5451	113246	1
5451	83938	1
5451	627	1
5451	283149	1
5451	517	1
5451	120425	1
3651	4825	1
5087	84107	1
5087	7498	1
5087	6907	1
5087	6898	1
5087	55638	1
5087	6716	1
5087	203427	1
5087	57484	1
5087	5030	1
5087	3175	1
5087	10101	1
5087	23154	1
5087	64976	1
5087	54674	1
5087	56956	1
5087	687	1
5087	2845	1
5087	2104	1
5087	1741	1
5087	83539	1
5087	23097	1
5087	160857	1
5087	254778	1
5087	79018	1
5087	145645	1
5087	80763	1
5087	56899	1
5087	288	1
5080	128553	1
5080	6911	1
5080	6877	1
5080	10274	1
5080	64080	1
5080	79056	1
5080	5529	1
5080	3651	1
5080	8050	1
5080	93129	1
5080	79710	1
5080	4286	1
5080	8357	1
5080	2535	1
5080	9158	1
5080	124944	1
5080	9256	1
5080	9179	1
23598	126208	1
23598	7716	1
23598	55585	1
23598	6645	1
23598	4735	1
23598	6242	1
23598	5745	1
23598	91461	1
23598	5195	1
23598	9159	1
23598	399909	1
23598	4802	1
23598	4798	1
23598	4763	1
23598	4761	1
23598	55167	1
23598	4245	1
23598	55777	1
23598	4216	1
23598	7403	1
23598	2782	1
23598	55810	1
23598	55740	1
23598	1995	1
23598	1981	1
23598	1850	1
23598	9793	1
23598	865	1
23598	375790	1
4306	481	1
2908	10628	1
2908	84187	1
2908	1678	1
2908	4090	1
2908	6522	1
2908	27036	1
2908	219960	1
2908	6300	1
2908	4094	1
2908	3773	1
2908	143279	1
2908	134266	1
2908	1977	1
2908	1936	1
2908	84987	1
2908	10602	1
2908	799	1
2908	79680	1
2908	84066	1
2908	55732	1
2908	715	1
2908	534	1
2908	518	1
2908	181	1
7026	9213	1
7026	7482	1
7026	51754	1
7026	729201	1
7026	6469	1
7026	151011	1
7026	116154	1
7026	4914	1
7026	1954	1
7026	286343	1
7026	3351	1
7026	63940	1
7026	11082	1
7026	478	1
7025	7535	1
7025	57176	1
7025	9618	0.980859406730668
7025	7171	1
7025	7158	1
7025	161291	1
7025	139420	1
7025	25956	1
7025	90378	1
7025	6016	1
7025	80758	1
7025	399909	1
7025	4245	1
7025	8216	1
7025	25959	1
7025	84705	1
7025	653820	1
7025	2116	1
7025	196403	1
7025	5127	1
7025	79969	1
7025	338	1
7025	9949	1
4825	9839	1
4825	9699	1
4825	286362	1
4825	8777	1
4825	56890	1
4825	4129	1
4825	55885	1
4825	2556	1
4825	58478	1
4825	1896	1
4825	57172	1
4825	9114	1
4824	7170	1
4824	84651	1
4824	22865	1
4824	23034	1
4824	9136	1
4824	5515	1
4824	56944	1
4824	4000	1
4824	60495	1
4824	92126	1
4824	92949	1
4802	7690	1
4802	27005	1
4802	57586	1
4802	10432	1
4802	5295	1
4802	84844	1
4802	5178	1
4802	5034	1
4802	7025	1
4802	4361	1
4802	55604	1
4802	3889	1
4802	30818	1
4802	2648	1
4802	3376	1
4802	221092	1
4802	84705	1
4802	1400	1
4802	1063	1
4802	83461	1
4802	8697	1
4802	129138	1
4802	137872	1
4802	16	1
4801	124997	1
4801	7074	1
4801	116028	1
4801	5036	1
4801	60491	1
4801	10866	1
4801	847	1
4800	255403	1
4800	140467	1
4800	7743	1
4800	7697	1
4800	84132	1
4800	56061	1
4800	7314	1
4800	219743	1
4800	10766	1
4800	221468	1
4800	79847	1
4800	54958	1
4800	51522	1
4800	7041	1
4800	55171	1
4800	6895	1
4800	10629	1
4800	84447	1
4800	6839	1
4800	6821	1
4800	10963	1
4800	6647	1
4800	11182	1
4800	284439	1
4800	114789	1
4800	25942	1
4800	23480	1
4800	388524	1
4800	6175	1
4800	84268	1
4800	84900	1
4800	6048	1
4800	55288	1
4800	10171	1
4800	5777	1
4800	26121	1
4800	8496	1
4800	84265	1
4800	79883	1
4800	375775	1
4800	11243	1
4800	8502	1
4800	5300	1
4800	5037	1
4800	5166	1
4800	5116	1
4800	51585	1
4800	5101	1
4800	5087	1
4800	10298	1
4800	11339	1
4800	4942	1
4800	221294	1
4800	57185	1
4800	54539	1
4800	10797	1
4800	401884	1
4800	90768	1
4800	219541	1
4800	23031	1
4800	7873	1
4800	51631	1
4800	687	1
4800	10994	1
4800	8369	1
4800	221613	1
4800	26959	1
4800	283554	1
4800	27333	1
4800	84656	1
4800	2634	1
4800	26261	1
4800	84961	1
4800	9855	1
4800	2189	1
4800	23344	1
4800	51514	1
4800	1808	1
4800	55526	1
4800	1649	1
4800	147906	1
4800	4283	1
4800	78987	1
4800	1152	1
4800	150468	1
4800	26586	1
4800	64105	1
4800	441549	1
4800	10263	1
4800	23097	1
4800	991	1
4800	643253	1
4800	57820	1
4800	112942	1
4800	23468	1
4800	83698	1
4800	199990	1
4800	254863	1
4800	79018	1
4800	90416	1
4800	27154	1
4800	25874	1
4800	10902	1
4800	54796	1
4800	402	1
4800	398	1
4800	288	1
4800	84964	1
4791	90850	1
4791	7716	1
4791	7188	1
4791	9618	0.980859406730668
4791	9966	1
4791	84302	1
4791	9220	1
4791	343521	1
4791	56006	1
4791	56833	1
4791	23248	1
4791	138046	1
4791	11232	1
4791	25953	1
4791	399909	1
4791	60676	1
4791	347168	1
4791	23636	1
4791	4851	1
4791	284086	1
4791	51599	1
4791	10446	1
4791	59352	1
4791	3663	1
4791	51738	1
4791	1735	1
4791	50619	1
4791	80781	1
4791	1108	1
4791	959	1
4791	255877	1
4791	26060	1
4791	26993	1
4791	137872	1
4791	59	1
4784	147	1
4783	285971	1
4783	388403	1
4783	152002	1
4783	8848	1
4783	7125	1
4783	153830	1
4783	5629	1
4783	51177	1
4783	5292	1
4783	5091	1
4783	4355	1
4783	79836	1
4783	51557	1
4783	3614	1
4783	22807	1
4783	160419	1
4783	8927	1
4783	50650	1
4783	9068	1
4782	64743	1
4782	7125	1
4782	3195	1
4782	7060	1
4782	8463	1
4782	129685	1
4782	8859	1
4782	10653	1
4782	6617	1
4782	6520	1
4782	6494	1
4782	10801	1
4782	6237	1
4782	9104	1
4782	51735	1
4782	5743	1
4782	5204	1
4782	4694	1
4782	55700	1
4782	140828	1
4782	253980	1
4782	3757	1
4782	23630	1
4782	3725	1
4782	3569	1
4782	8969	1
4782	2975	1
4782	2317	1
4782	1906	1
4782	1643	1
4782	1642	0.980859406730668
4782	8646	1
4782	725	1
4782	90835	1
4782	649	1
4782	57448	1
4782	53335	1
4782	79026	1
4782	57188	1
4779	64743	1
4779	727910	1
4779	8859	1
4779	645832	1
4779	6015	1
4779	11128	1
4779	5339	1
4779	5155	1
4779	219958	1
4779	56675	1
4779	4318	1
4779	55700	1
4779	4016	1
4779	3720	1
4779	8111	1
4779	10211	1
4779	2273	1
4779	51232	1
4779	91748	1
4779	83938	1
4779	627	1
4778	6907	1
4778	4088	1
4778	6535	1
4778	2810	1
4778	5914	1
4778	26064	1
4778	83876	1
4778	57506	1
4778	3678	1
4778	3601	1
4778	1880	1
4778	2152	1
4778	64651	1
4772	8615	1
4772	10043	1
4772	54499	1
4772	2702	1
4772	2257	1
4772	26232	1
4609	7784	1
4609	223082	1
4609	168850	1
4609	79759	1
4609	25799	1
4609	118813	1
4609	7538	1
4609	79696	1
4609	55249	1
4609	7528	1
4609	57510	1
4609	26118	1
4609	7465	1
4609	55093	1
4609	7351	1
4609	5412	1
4609	3093	1
4609	10907	1
4609	55787	1
4609	84790	1
4609	51095	1
4609	91107	1
4609	7175	1
4609	53373	1
4609	7126	1
4609	440955	1
4609	25789	1
4609	55161	1
4609	153339	1
4609	25976	1
4609	9755	1
4609	64786	1
4609	8407	1
4609	9066	1
4609	140901	1
4609	6793	1
4609	338069	1
4609	6484	1
4609	147841	1
4609	6651	1
4609	9410	1
4609	6044	1
4609	55343	1
4609	6510	1
4609	63910	1
4609	6503	1
4609	10572	1
4609	23387	1
4609	51460	1
4609	5054	1
4609	10952	1
4609	23513	1
4609	6330	1
4609	340419	1
4609	222967	1
4609	9136	1
4609	6241	1
