SourceNode	TargetNode	Weight
7391	19	1
5468	10062	1
4609	10221	0.944146246857661
4609	8731	1
4609	5728	0.944146246857661
4609	4831	0.944146246857661
4609	4144	1
4609	4000	1
4609	1019	1
4609	595	0.944146246857661
4609	23468	1
7528	51157	0.944146246857661
7528	7317	0.944146246857661
7528	6434	0.944146246857661
7528	23505	1
7528	10181	1
7528	65059	1
7528	5757	0.944146246857661
7528	23338	1
7528	4758	0.944146246857661
7528	57129	0.944146246857661
7528	3421	0.944146246857661
7528	22858	1
7528	28996	1
7528	2597	0.944146246857661
7528	245812	0.944146246857661
7528	517	0.944146246857661
7528	515	1
7391	80829	1
7391	9559	1
7391	9218	1
7391	134285	0.944146246857661
7391	9755	1
7391	10629	0.944146246857661
7391	283377	0.944146246857661
7391	26793	0.944146246857661
7391	6522	0.944146246857661
7391	91137	1
7391	51629	0.944146246857661
7391	23314	0.944146246857661
7391	6097	0.944146246857661
7391	79589	0.944146246857661
7391	23179	1
7391	5959	0.944146246857661
7391	10549	0.944146246857661
7391	196463	1
7391	79837	1
7391	8301	0.944146246857661
7391	51230	1
7391	5216	1
7391	55825	0.944146246857661
7391	114882	1
7391	55753	0.944146246857661
7391	64324	1
7391	4893	0.944146246857661
7391	27020	1
7391	23530	0.944146246857661
7391	4817	0.944146246857661
7391	29078	1
7391	10627	1
7391	124540	1
7391	116372	0.944146246857661
7391	3990	0.944146246857661
7391	55083	1
7391	23277	0.944146246857661
7391	9670	0.944146246857661
7391	3482	0.944146246857661
7391	3312	0.944146246857661
7391	3202	1
7391	55502	0.944146246857661
7391	2965	1
7391	27333	0.944146246857661
7391	2729	0.944146246857661
7391	10922	0.944146246857661
7391	2194	0.944146246857661
7391	80004	1
7391	1981	0.944146246857661
7391	4189	0.944146246857661
7391	51596	0.944146246857661
7391	1050	0.944146246857661
7391	1020	0.944146246857661
7391	10849	0.944146246857661
7391	817	0.944146246857661
7391	811	0.944146246857661
7391	138241	1
7391	721	0.944146246857661
7391	25912	0.944146246857661
7391	445	0.944146246857661
7391	9949	1
7391	8165	0.944146246857661
7391	205	0.944146246857661
7391	95	0.944146246857661
7391	31	0.944146246857661
6774	896	1
6774	595	1
6772	4609	0.944146246857661
6772	6347	0.944146246857661
6722	25777	1
6722	10611	1
6722	4026	0.944146246857661
6722	3726	1
6722	124402	1
6722	1959	1
4089	1030	1
6256	116519	1
5468	7350	1
5468	1593	1
5451	145389	0.944146246857661
5451	3714	1
5451	5168	1
4800	7272	1
4800	4087	1
4800	5936	0.944146246857661
4800	55660	1
4800	4361	0.944146246857661
4800	1163	1
4800	6790	1
4800	472	1
4791	64332	0.944146246857661
4791	4049	0.944146246857661
4791	1385	0.944146246857661
4782	2805	1
4609	7533	0.944146246857661
