SourceNode	TargetNode	Weight
2623	1431	1
2623	9296	1
2623	343	1
6777	8731	1
6777	4774	1
6777	4487	1
6777	5602	1
6777	4040	1
6777	2702	1
6777	2530	1
6777	29940	1
6777	1387	1
6776	741	1
6776	171017	1
6776	26262	1
6776	80263	1
6776	6484	1
6776	6767	1
6776	30837	1
6776	9887	1
6776	84251	1
6776	79142	1
6776	5155	1
6776	64146	1
6776	4914	1
6776	11320	1
6776	4208	1
6776	9020	1
6776	3975	1
6776	200185	1
6776	64375	1
6776	2591	1
6776	93986	1
6776	54508	1
6776	401720	1
6776	1654	1
6776	144402	1
6776	283848	1
6776	961	1
6776	51744	1
6776	930	1
6776	91748	1
6774	168850	1
6774	25888	1
6774	199745	1
6774	6932	1
6774	10479	1
6774	5902	1
6774	9581	1
6774	4281	1
6774	54708	1
6774	84549	1
6774	4062	1
6774	79836	1
6774	9836	1
6774	687	1
6774	3697	1
6774	3572	1
6774	2690	1
6774	2674	1
6774	85458	1
6774	64925	1
6774	202243	1
6774	161424	1
6774	83596	1
6774	322	1
6774	259	1
6774	10449	1
6773	284273	1
6773	26118	1
6773	8633	1
6773	60684	1
6773	608	1
6773	7124	1
6773	7098	1
6773	7048	1
6773	55333	1
6773	692063	1
6773	6510	1
6773	6614	1
6773	23067	1
6773	440163	1
6773	144165	1
6773	639	1
6773	57475	1
6773	5339	1
6773	5292	1
6773	93129	1
6773	4926	1
6773	22978	1
6773	2908	1
6773	4245	1
6773	55090	1
6773	4026	1
6773	606724	1
6773	51780	1
6773	9424	1
6773	3700	1
6773	26145	1
6773	3399	1
6773	9563	1
6773	388323	1
6773	54438	1
6773	2243	1
6773	83541	1
6773	2119	1
6773	10521	1
6773	51523	1
6773	4283	1
6773	9547	1
6773	64651	1
6773	1436	1
6773	80315	1
6773	10087	1
6773	51266	1
6773	963	1
6773	960	1
6773	951	1
6773	8030	1
6773	57332	1
6773	140947	1
6773	221927	1
6773	9774	1
6773	127002	1
6773	10930	1
6773	320	1
6773	37	1
6772	25921	1
6772	284273	1
6772	8633	1
6772	10194	1
6772	89870	1
6772	60684	1
6772	23534	1
6772	608	1
6772	7124	1
6772	7098	1
6772	7048	1
6772	55333	1
6772	6780	1
6772	11262	1
6772	692063	1
6772	6510	1
6772	6614	1
6772	23067	1
6772	440163	1
6772	23179	1
6772	144165	1
6772	639	1
6772	51400	1
6772	57475	1
6772	5339	1
6772	5188	1
6772	5118	1
6772	56133	1
6772	25973	1
6772	93129	1
6772	4926	1
6772	2908	1
6772	10062	1
6772	4245	1
6772	55090	1
6772	5469	1
6772	23162	1
6772	6300	1
6772	4026	1
6772	606724	1
6772	57698	1
6772	9424	1
6772	3700	1
6772	26145	1
6772	9563	1
6772	388323	1
6772	51031	1
6772	54438	1
6772	286077	1
6772	83541	1
6772	2119	1
6772	157570	1
6772	2027	1
6772	1956	1
6772	10521	1
6772	54541	1
6772	51523	1
6772	4283	1
6772	9547	1
6772	64651	1
6772	1436	1
6772	80315	1
6772	10087	1
6772	51266	1
6772	963	1
6772	960	1
6772	951	1
6772	57332	1
6772	837	1
6772	140947	1
6772	221927	1
6772	641	1
6772	9774	1
6772	2583	1
6772	127002	1
6772	171023	1
6772	10930	1
6772	320	1
6772	37	1
6772	3983	1
6772	215	1
6772	2	1
6722	54575	1
6722	92703	1
6722	25870	1
6722	23673	1
6722	27044	1
6722	55974	1
6722	30011	1
6722	6258	1
6722	23623	1
6722	3921	1
6722	91582	1
6722	8613	1
6722	64840	1
6722	5338	1
6722	26207	1
6722	79031	1
6722	5101	1
6722	5087	1
6722	5080	1
6722	342979	1
6722	10627	1
6722	4595	1
6722	79594	1
6722	81857	1
6722	10489	1
6722	10319	1
6722	122953	1
6722	6782	1
6722	55806	1
6722	440689	1
6722	85236	1
6722	2876	1
6722	2874	1
6722	2010	1
6722	10919	1
6722	1676	1
6722	81037	1
6722	10143	1
6722	91012	1
6722	824	1
6722	810	1
6722	443	1
6722	51239	1
6720	51157	1
6720	64743	1
6720	9898	1
6720	1200	1
6720	11070	1
6720	80745	1
6720	6996	1
6720	9145	1
6720	132671	1
6720	353324	1
6720	114599	1
6720	6510	1
6720	23729	1
6720	57715	1
6720	54440	1
6720	6091	1
6720	390	1
6720	23179	1
6720	57826	1
6720	5790	1
6720	59335	1
6720	57460	1
6720	11040	1
6720	9063	1
6720	5188	1
6720	5108	1
6720	59277	1
6720	84445	1
6720	83450	1
6720	606724	1
6720	100130705	1
6720	9355	1
6720	26524	1
6720	54800	1
6720	90990	1
6720	55083	1
6720	7403	1
6720	9424	1
6720	23704	1
6720	54934	1
6720	64342	1
6720	221092	1
6720	83743	1
6720	10457	1
6720	2548	1
6720	22862	1
6720	25827	1
6720	387680	1
6720	63939	1
6720	57724	1
6720	8661	1
6720	112398	1
6720	1856	1
6720	1843	1
6720	7266	1
6720	27254	1
6720	1186	1
6720	8646	1
6720	924	1
6720	533	1
6720	468	1
6720	55252	1
6720	79058	1
6720	10930	1
6720	160	1
6720	111	1
6720	10351	1
6671	595	1
6662	285971	1
6662	57544	1
6662	158219	1
6662	84187	1
6662	10734	1
6662	9043	1
6662	55084	1
6662	6016	1
6662	266971	1
6662	80177	1
6662	11043	1
6662	9935	1
6662	3642	1
6662	28996	1
6662	58478	1
6662	55573	1
6662	54880	1
6662	8289	1
4092	51176	1
4089	7538	1
4089	5743	1
4089	3399	1
4089	3397	1
4089	4616	1
4089	2056	1
4089	1294	1
4089	8945	1
4089	338	1
4088	7538	1
4088	4091	1
4088	51176	1
4088	4616	1
4088	1294	1
4088	8945	1
4088	338	1
6258	284541	1
6258	1579	1
6258	1376	1
6258	1374	1
5915	115708	1
5915	5054	1
5915	64080	1
5915	222487	1
5915	10139	1
5915	133	1
6256	7869	1
6256	115273	1
6256	200931	1
6256	3916	1
6256	364	1
6256	257629	1
6256	84266	1
6256	34	1
862	3728	1
862	1436	1
6095	7167	1
6095	653567	1
6095	6522	1
6095	23034	1
6095	55103	1
6095	55624	1
6095	9423	1
6095	9722	1
6095	4430	1
6095	78988	1
6095	2298	1
6095	2246	1
6095	9681	1
6095	1390	1
6095	1136	1
6095	9139	1
6095	666	1
5989	115950	1
5989	219333	1
5989	145567	1
5989	79865	1
5989	29888	1
5989	51324	1
5989	55064	1
5989	6610	1
5989	23541	1
5989	6382	1
5989	9810	1
5989	50862	1
5989	100885850	1
5989	5435	1
5989	83449	1
5989	440503	1
5989	81285	1
5989	2063	1
5989	79671	1
5989	167359	1
5989	5600	1
5989	81502	1
5989	389524	1
5989	54874	1
5989	203259	1
5989	54757	1
5989	84067	1
5989	27098	1
5989	23491	1
5989	1020	1
5989	1017	1
5989	84909	1
5989	127003	1
5989	79447	1
5989	627	1
5989	550	1
5989	554235	1
5989	93650	1
5966	55350	1
5966	10318	1
5966	6913	1
5966	8676	1
5966	6780	1
5966	200734	1
5966	6660	1
5966	4088	1
5966	81539	1
5966	6510	1
5966	6506	1
5966	6464	1
5966	152503	1
5966	55752	1
5966	8767	1
5966	57826	1
5966	5743	1
5966	58510	1
5966	5292	1
5966	22822	1
5966	4791	1
5966	10783	1
5966	7940	1
5966	606724	1
5966	343450	1
5966	3780	1
5966	3720	1
5966	3553	1
5966	6927	1
5966	3096	1
5966	401647	1
5966	486	1
5966	51439	1
5966	2027	1
5966	2000	1
5966	1981	1
5966	1956	1
5966	6352	1
5966	90427	1
5966	558	1
3516	171558	1
5916	1071	1
5915	7066	1
5915	6280	1
5915	6279	1
5914	6595	1
5914	5920	1
5914	5449	1
5914	8204	1
5914	2113	1
5914	1592	1
5468	388610	1
5468	26517	1
5468	170463	1
5468	27111	1
5468	63905	1
6256	3295	1
5468	54206	1
5468	1374	1
5468	728642	1
5468	81928	1
5468	443	1
5468	64601	1
5468	58485	1
5468	30009	1
5468	23075	1
5468	6723	1
5468	92369	1
5468	6616	1
5468	23446	1
5468	6469	1
5468	6440	1
5468	5414	1
5468	6343	1
5468	6258	1
5468	84268	1
5468	6048	1
5468	10465	1
5468	5216	1
5468	390275	1
5468	4745	1
5468	26012	1
5468	51079	1
5468	55016	1
5468	340745	1
5468	85329	1
5468	64175	1
5468	338785	1
5468	3569	1
5468	55806	1
5468	3227	1
5468	392862	1
5468	2876	1
5468	26003	1
5468	125111	1
5468	2353	1
5468	2275	1
5468	2197	1
5468	2104	1
5468	10436	1
5468	10919	1
5468	1848	1
5468	1410	1
5468	91689	1
5468	9824	1
5468	9507	1
5468	25890	1
5460	7621	1
5460	7486	1
5460	6932	1
5460	65975	1
5460	91252	1
5460	7779	1
5460	25769	1
5460	9581	1
5460	4734	1
5460	4281	1
5460	8972	1
5460	3621	1
5460	255626	1
5460	2842	1
5460	1647	1
5460	84922	1
5460	10370	1
5451	57688	1
5451	23414	1
5451	196441	1
5451	26118	1
5451	7456	1
5451	65109	1
5451	8633	1
5451	56893	1
5451	7296	1
5451	27327	1
5451	7124	1
5451	9220	1
5451	200132	1
5451	6907	1
5451	6895	1
5451	6820	1
5451	10147	1
5451	6773	1
5451	85464	1
5451	6660	1
5451	4088	1
5451	6506	1
5451	23067	1
5451	57556	1
5451	54440	1
5451	862	1
5451	22902	1
5451	84870	1
5451	50484	1
5451	6091	1
5451	22838	1
5451	5997	1
5451	23179	1
5451	5966	1
5451	57826	1
5451	7916	1
5451	5579	1
5451	166336	1
5451	639	1
5451	5521	1
5451	5518	1
5451	5450	1
5451	130271	1
5451	375133	1
5451	23469	1
5451	79960	1
5451	23338	1
5451	53918	1
5451	56100	1
5451	3084	1
5451	7026	1
5451	79858	1
5451	4684	1
5451	79804	1
5451	80155	1
5451	4520	1
5451	10943	1
5451	9562	1
5451	11343	1
5451	79157	1
5451	4205	1
5451	4152	1
5451	375449	1
5451	4133	1
5451	286343	1
5451	55885	1
5451	3977	1
5451	55214	1
5451	51176	1
5451	158358	1
5451	57698	1
5451	84678	1
5451	3762	1
5451	3772	1
5451	8514	1
5451	3720	1
5451	6453	1
5451	3560	1
5451	22806	1
5451	3512	1
5451	3397	1
5451	8843	1
5451	3026	1
5451	23151	1
5451	2875	1
5451	2651	1
5451	2650	1
5451	2589	1
5451	2560	1
5451	94033	1
5451	8547	1
5451	55294	1
5451	84691	1
5451	27436	1
5451	667	1
5451	1747	1
5451	10395	1
5451	1601	1
5451	1540	1
5451	1373	1
5451	80315	1
5451	4848	1
5451	8476	1
5451	973	1
5451	577	1
5451	6310	1
5451	516	1
5451	9140	1
5451	319	1
5451	120425	1
5451	26993	1
5451	120	1
5371	3728	1
10401	1030	1
5087	84107	1
5087	283514	1
5087	26001	1
5087	5080	1
5087	3569	1
5087	51077	1
5087	2104	1
5087	1490	1
5087	85445	1
5087	56899	1
5080	54361	1
5080	10274	1
5080	9501	1
5080	26150	1
5080	146850	1
5080	3651	1
5080	342897	1
5080	79710	1
5080	113220	1
5080	10602	1
5080	124944	1
5080	50808	1
23598	169841	1
23598	221504	1
23598	150223	1
23598	7477	1
23598	7716	1
23598	6892	1
23598	10228	1
23598	386757	1
23598	6513	1
23598	10801	1
23598	6015	1
23598	10287	1
23598	91461	1
23598	399909	1
23598	4761	1
23598	100128788	1
23598	56834	1
23598	57369	1
23598	2631	1
23598	55810	1
23598	1760	1
23598	8816	1
23598	79869	1
23598	81035	1
23598	1107	1
23598	84446	1
23598	64919	1
23598	8905	1
2908	54739	1
2908	9898	1
2908	7073	1
2908	399512	1
2908	27180	1
2908	27036	1
2908	347735	1
2908	64218	1
2908	51655	1
2908	5451	1
2908	5204	1
2908	3084	1
2908	7026	1
2908	6300	1
2908	3977	1
2908	51780	1
2908	3773	1
2908	8514	1
2908	259307	1
2908	11100	1
2908	143279	1
2908	2710	1
2908	54541	1
2908	1589	1
2908	135228	1
2908	8535	1
2908	481	1
2908	160	1
2908	3983	1
7026	9203	1
7026	65266	1
7026	51754	1
7026	11011	1
7026	57715	1
7026	23248	1
7026	5361	1
7026	5339	1
7026	116154	1
7026	93129	1
7026	8736	1
7026	65108	1
7026	4125	1
7026	286343	1
7026	90990	1
7026	63940	1
7026	127534	1
7026	10211	1
7026	286077	1
7026	83648	1
7026	2027	1
7026	2000	1
7026	1856	1
7026	29102	1
7026	27013	1
7026	9075	1
7026	8646	1
7026	140947	1
7026	149840	1
7026	254863	1
7026	60370	1
7026	533	1
7026	478	1
7026	215	1
7025	7456	1
7025	1200	1
7025	7127	1
7025	4088	1
7025	6462	1
7025	57715	1
7025	29106	1
7025	253143	1
7025	58510	1
7025	10891	1
7025	5364	1
7025	84547	1
7025	5105	1
7025	283694	1
7025	3084	1
7025	10062	1
7025	10811	1
7025	4245	1
7025	8216	1
7025	127845	1
7025	10211	1
7025	26233	1
7025	2027	1
7025	1639	1
7025	1543	1
7025	25920	1
7025	149840	1
7025	90427	1
7025	53335	1
7025	468	1
7025	171023	1
7025	26084	1
7025	338	1
7025	140701	1
4825	9699	1
4825	8398	1
4825	286362	1
4825	51701	1
4825	4774	1
4825	122830	1
4825	266727	1
4825	2719	1
4825	1112	1
4825	10516	1
4825	1123	1
4825	129138	1
4825	83440	1
4824	9724	1
4824	57544	1
4824	55773	1
4824	84651	1
4824	5479	1
4824	11232	1
4824	5294	1
4824	4889	1
4824	25934	1
4824	9541	1
4824	865	1
4824	387978	1
4824	305	1
4824	11174	1
4802	57586	1
4802	283514	1
4802	6469	1
4802	8438	1
4802	55660	1
4802	5166	1
4802	54539	1
4802	55604	1
4802	30818	1
4802	3119	1
4802	2175	1
4802	54206	1
4802	83460	1
4802	81617	1
4801	79696	1
4801	219743	1
4801	7074	1
4801	6510	1
4801	7025	1
4801	4361	1
4801	9772	1
4801	2648	1
4801	221092	1
4801	10866	1
4801	27069	1
4801	9513	1
4801	4283	1
4801	79094	1
4801	23130	1
4801	353322	1
4800	30834	1
4800	400720	1
4800	255403	1
4800	25888	1
4800	23174	1
4800	51384	1
4800	284403	1
4800	114049	1
4800	79001	1
4800	84132	1
4800	29128	1
4800	55253	1
4800	158248	1
4800	10906	1
4800	22974	1
4800	7112	1
4800	27346	1
4800	55076	1
4800	201931	1
4800	55171	1
4800	6903	1
4800	338069	1
4800	389058	1
4800	6519	1
4800	7779	1
4800	286140	1
4800	116028	1
4800	388	1
4800	5786	1
4800	55037	1
4800	5510	1
4800	51645	1
4800	87178	1
4800	8502	1
4800	8864	1
4800	53354	1
4800	23595	1
4800	80207	1
4800	11339	1
4800	4924	1
4800	4841	1
4800	4758	1
4800	133686	1
4800	23417	1
4800	219541	1
4800	4174	1
4800	4172	1
4800	64087	1
4800	687	1
4800	79932	1
4800	3572	1
4800	3188	1
4800	8364	1
4800	255626	1
4800	3008	1
4800	3014	1
4800	165082	1
4800	10243	1
4800	7918	1
4800	84656	1
4800	2739	1
4800	2653	1
4800	2329	1
4800	2193	1
4800	2108	1
4800	1161	1
4800	11221	1
4800	11258	1
4800	1394	1
4800	1164	1
4800	1070	1
4800	79019	1
4800	8318	1
4800	221960	1
4800	891	1
4800	343099	1
4800	154467	1
4800	84312	1
4800	29086	1
4800	5926	1
4800	54522	1
4800	125061	1
4800	132	1
4800	6296	1
4800	51703	1
4800	38	1
4791	7538	1
4791	55717	1
4791	55350	1
4791	7188	1
4791	7186	1
4791	10318	1
4791	7124	1
4791	9220	1
4791	6913	1
4791	27148	1
4791	6660	1
4791	4088	1
4791	6403	1
4791	862	1
4791	23248	1
4791	8767	1
4791	57826	1
4791	5743	1
4791	26248	1
4791	7940	1
4791	4035	1
4791	22806	1
4791	112817	1
4791	3096	1
4791	8111	1
4791	486	1
4791	286077	1
4791	1956	1
4791	1536	1
4791	8646	1
4791	1675	1
4791	10225	1
4791	6352	1
4791	440712	1
4791	90427	1
4791	329	1
4791	53335	1
4791	408	1
4791	26993	1
4783	152002	1
4783	7337	1
4783	9414	1
4783	23158	1
4783	6659	1
4783	862	1
4783	5860	1
4783	5629	1
4783	5292	1
4783	53918	1
4783	63908	1
4783	4520	1
4783	116931	1
4783	606724	1
4783	3977	1
4783	343450	1
4783	221037	1
4783	3181	1
4783	3026	1
4783	27069	1
4783	285172	1
4783	629	1
4783	160419	1
4783	50650	1
4783	26993	1
4783	22985	1
4783	10349	1
4782	389856	1
4782	340205	1
4782	7066	1
4782	7060	1
4782	79735	1
4782	8859	1
4782	6626	1
4782	6520	1
4782	83642	1
4782	23541	1
4782	5763	1
4782	5624	1
4782	5553	1
4782	5424	1
4782	28511	1
4782	4608	1
4782	4324	1
4782	83752	1
4782	3661	1
4782	3162	1
4782	8969	1
4782	2314	1
4782	84067	1
4782	2158	1
4782	1642	0.979518932341947
4782	5476	1
4782	4849	1
4782	1054	1
4782	733	1
4782	189	1
4779	6657	1
4779	388336	1
4779	11243	1
4779	26211	1
4779	100874107	1
4779	64983	1
4779	100874251	1
4779	55500	1
4779	10554	1
4779	147	1
4778	84942	1
4778	10911	1
4778	203068	1
4778	6547	1
4778	391	1
4778	123904	1
4778	4318	1
4778	348801	1
4778	4000	1
4778	3782	1
4778	3601	1
4778	1760	1
4778	10540	1
4778	79096	1
4778	58504	1
4772	55279	1
4772	8615	1
4772	54499	1
4772	9597	1
4772	8493	1
4772	84376	1
4772	1307	1
4772	28952	1
4772	11131	1
4772	51309	1
4772	23243	1
4609	30834	1
4609	54680	1
4609	168850	1
4609	10794	1
4609	27309	1
4609	54877	1
4609	84524	1
4609	65986	1
4609	7465	1
4609	146845	1
4609	7422	1
4609	7993	1
4609	5412	1
4609	8805	1
4609	10906	1
