SourceNode	TargetNode	Weight
7391	19	0.939784581948911
6774	9021	1
6772	9021	1
6722	2353	1
5468	10062	0.939784581948911
4609	10221	1
4609	8501	1
4609	6493	1
4609	8731	0.939784581948911
4609	10197	1
4609	4719	1
4609	4691	1
4609	4144	0.939784581948911
4609	4000	0.939784581948911
4609	1019	0.939784581948911
4609	23468	0.939784581948911
4609	468	1
1385	4286	1
7528	6434	1
7528	23505	0.939784581948911
7528	989	1
7528	6156	1
7528	6155	1
7528	10181	0.939784581948911
7528	65059	0.939784581948911
7528	5757	1
7528	25885	1
7528	23338	0.939784581948911
7528	51537	1
7528	22858	0.939784581948911
7528	28996	0.939784581948911
7528	515	0.939784581948911
7528	9507	1
7391	80829	0.939784581948911
7391	78992	1
7391	9559	0.939784581948911
7391	9218	0.939784581948911
7391	54822	1
7391	9755	0.939784581948911
7391	10629	1
7391	29886	1
7391	23516	0.939784581948911
7391	91137	0.939784581948911
7391	51629	1
7391	25759	1
7391	23314	1
7391	6097	1
7391	23179	0.939784581948911
7391	5916	1
7391	26064	1
7391	5321	1
7391	79837	0.939784581948911
7391	51230	0.939784581948911
7391	5216	0.939784581948911
7391	114882	0.939784581948911
7391	64324	0.939784581948911
7391	27020	0.939784581948911
7391	4717	1
7391	29078	0.939784581948911
7391	10627	0.939784581948911
7391	10608	1
7391	124540	0.939784581948911
7391	64976	1
7391	22880	0.939784581948911
7391	79157	1
7391	7867	1
7391	121227	1
7391	55083	0.939784581948911
7391	284058	1
7391	3202	0.939784581948911
7391	55502	1
7391	2965	0.939784581948911
7391	27146	1
7391	89853	1
7391	80004	0.939784581948911
7391	27335	1
7391	22826	1
7391	220107	1
7391	891	1
7391	138241	0.939784581948911
7391	124944	1
7391	9256	1
7391	55729	0.939784581948911
7391	10564	0.939784581948911
7391	309	1
7391	9949	0.939784581948911
6774	595	0.939784581948911
6722	25777	0.939784581948911
6722	64857	1
6722	10611	0.939784581948911
6722	4170	1
6722	4026	1
6722	3726	0.939784581948911
6722	124402	0.939784581948911
6722	1959	0.939784581948911
6722	1958	1
6722	1847	1
6722	3491	1
6722	71	1
4089	1030	0.939784581948911
6256	116519	0.939784581948911
6256	335	0.939784581948911
5468	7350	0.939784581948911
5468	5105	0.939784581948911
5468	1593	0.939784581948911
5468	51129	1
5451	3714	0.939784581948911
5451	5168	0.939784581948911
4800	7272	0.939784581948911
4800	283237	0.939784581948911
4800	4087	0.939784581948911
4800	55660	0.939784581948911
4800	5495	1
4800	3376	1
4800	1163	0.939784581948911
4800	79094	1
4800	6790	0.939784581948911
4800	472	0.939784581948911
4800	23130	1
4791	11021	1
4791	596	1
4782	2805	0.939784581948911
4609	64328	1
4609	7486	1
4609	54765	1
4609	9392	1
4609	8677	0.939784581948911
4609	6626	0.939784581948911
4609	26793	0.939784581948911
4609	81537	1
4609	10169	0.939784581948911
4609	9135	1
4609	5664	0.939784581948911
4609	5395	0.939784581948911
4609	5586	1
4609	29107	0.939784581948911
4609	10360	0.939784581948911
4609	57486	1
4609	4792	1
4609	55226	1
4609	4289	1
4609	4221	0.939784581948911
4609	3916	0.939784581948911
4609	3757	0.939784581948911
4609	3189	1
4609	3181	1
4609	3091	1
4609	92579	1
4609	2114	0.939784581948911
4609	1161	1
4609	7957	0.939784581948911
4609	10589	0.939784581948911
4609	11325	1
4609	1951	1
4609	10153	1
4609	10849	1
4609	8030	1
4609	11335	0.939784581948911
4609	51531	0.939784581948911
4609	148523	1
4609	9256	0.939784581948911
4609	552900	0.939784581948911
4609	664	1
4609	8704	0.939784581948911
4609	551	0.939784581948911
4609	25814	0.939784581948911
4609	9474	1
4609	55729	1
4609	10564	1
4609	328	0.939784581948911
4609	26985	1
4149	57169	0.939784581948911
4149	51605	1
4149	30000	0.939784581948911
4149	9797	1
4149	6723	1
4149	10285	0.939784581948911
4149	55829	1
4149	6206	0.974923268257785
4149	5866	0.939784581948911
4149	81890	0.939784581948911
4149	5355	1
4149	8996	1
4149	91942	1
4149	56257	0.939784581948911
4149	54799	0.939784581948911
4149	4000	1
4149	3757	1
4149	3329	0.939784581948911
4149	11234	0.939784581948911
4149	9987	1
4149	3151	1
4149	28964	1
4149	24147	0.939784581948911
4149	130074	1
4149	64855	1
4149	2170	0.939784581948911
4149	2019	1
4149	7458	1
4149	8667	1
4149	1959	1
4149	10574	1
4149	84254	0.939784581948911
4149	51526	1
4149	90580	0.939784581948911
4149	8553	0.939784581948911
4149	55509	1
4149	253982	0.939784581948911
4149	8289	0.939784581948911
4149	226	1
3725	10383	1
3725	122664	1
3725	343521	1
3725	5054	1
3725	126789	1
3725	5020	0.939784581948911
3725	8021	0.939784581948911
3725	3678	0.939784581948911
3725	9586	0.939784581948911
3725	22856	0.939784581948911
3725	283149	1
3172	6462	1
3172	5105	0.939784581948911
3172	10062	0.939784581948911
3172	55167	0.939784581948911
3172	5244	0.939784581948911
2623	4846	1
2353	343521	0.939784581948911
2353	83931	1
2353	8987	0.939784581948911
2353	6595	0.939784581948911
2353	23207	1
2353	5339	1
2353	4154	0.939784581948911
2353	55818	0.939784581948911
2353	3326	1
2353	348487	0.939784581948911
2353	1837	1
2353	595	1
2113	7422	1
1958	29761	0.939784581948911
1958	7343	0.939784581948911
1958	116238	1
1958	79228	0.939784581948911
1958	23315	1
1958	5664	1
1958	64857	1
1958	5339	1
1958	5170	1
1958	11252	1
1958	4905	1
1958	3927	1
1958	56479	1
1958	284058	0.939784581948911
1958	3727	1
1958	3720	1
1958	9987	0.939784581948911
1958	26205	1
1958	8928	0.939784581948911
1958	2261	1
1958	286077	0.939784581948911
1958	653820	0.939784581948911
1958	9988	1
1958	11083	1
1958	1153	0.939784581948911
1958	23152	0.939784581948911
1958	84733	0.939784581948911
1958	57827	0.939784581948911
1958	283870	1
1958	256329	1
1958	377	0.939784581948911
1958	71	1
1958	20	1
1870	49856	1
1870	3015	1
1050	7077	0.939784581948911
466	3939	0.939784581948911
7546	55809	1
7546	8867	1
7546	54665	1
7546	56034	1
7546	161753	0.939784581948911
7546	4780	1
7546	89795	1
7546	10903	1
7546	26002	1
7546	58526	1
7546	64788	1
7546	51528	1
7546	182	1
7546	2768	1
7546	9908	1
7546	55640	1
7546	55294	1
7546	51236	0.939784581948911
7546	54462	1
7546	2125	0.939784581948911
7546	1654	1
7546	9802	1
7546	1286	1
7546	389941	1
7546	493	1
7546	221079	1
7546	50650	1
7546	375790	0.939784581948911
7528	115509	1
7528	284370	0.939784581948911
7528	7580	0.939784581948911
7528	54816	0.939784581948911
7528	51222	0.939784581948911
7528	80232	0.939784581948911
7528	6293	0.939784581948911
7528	57558	1
7528	51465	1
7528	84790	0.939784581948911
7528	54902	0.939784581948911
7528	388951	0.939784581948911
7528	5987	0.939784581948911
7528	7178	0.939784581948911
7528	9804	0.939784581948911
7528	255043	0.939784581948911
7528	153396	0.939784581948911
7528	51078	1
7528	83931	0.939784581948911
7528	56910	0.909892781147674
7528	170463	0.939784581948911
7528	339745	0.939784581948911
7528	28972	0.939784581948911
7528	6636	1
7528	6520	0.939784581948911
7528	81539	1
7528	10463	0.939784581948911
7528	154091	0.939784581948911
7528	3177	1
7528	5250	1
7528	26751	1
7528	8175	0.939784581948911
7528	29072	0.939784581948911
7528	22929	0.939784581948911
7528	23480	0.939784581948911
7528	6397	0.939784581948911
7528	9805	1
7528	9522	0.939784581948911
7528	6208	1
7528	6170	0.939784581948911
7528	6161	1
7528	6138	0.939784581948911
7528	6047	0.939784581948911
7528	153830	1
7528	8780	0.939784581948911
7528	60626	0.939784581948911
7528	5923	0.939784581948911
7528	83871	1
7528	5786	0.939784581948911
7528	5450	1
7528	55629	0.939784581948911
7528	9600	0.939784581948911
7528	5216	1
7528	8566	0.939784581948911
7528	23598	0.939784581948911
7528	5033	0.939784581948911
7528	55239	1
7528	348995	1
7528	8996	1
7528	28511	1
7528	378884	0.939784581948911
7528	9918	0.939784581948911
7528	79612	0.939784581948911
7528	51237	1
7528	4644	1
7528	6307	1
7528	9526	0.939784581948911
7528	10933	0.939784581948911
7528	27249	0.939784581948911
7528	4256	1
7528	81857	0.939784581948911
7528	219541	0.939784581948911
7528	8720	0.939784581948911
7528	4152	0.939784581948911
7528	4140	0.939784581948911
7528	23162	0.939784581948911
7528	5594	1
7528	10434	1
7528	4046	0.939784581948911
7528	23658	1
7528	642852	1
7528	338799	0.939784581948911
7528	26468	0.939784581948911
7528	10319	1
7528	9903	0.939784581948911
7528	10657	0.939784581948911
7528	11014	0.939784581948911
7528	9807	0.939784581948911
7528	3561	0.939784581948911
7528	3550	1
7528	116835	1
7528	9653	0.939784581948911
7528	8969	1
7528	3054	0.939784581948911
7528	9329	0.939784581948911
7528	2962	0.939784581948911
7528	65056	0.939784581948911
7528	2739	0.939784581948911
7528	2710	1
7528	57459	0.939784581948911
7528	54914	1
7528	9158	1
7528	54461	0.939784581948911
7528	57184	1
7528	9214	1
7528	2118	0.939784581948911
7528	23052	1
7528	2019	1
7528	80237	1
7528	1968	1
7528	1857	0.939784581948911
7528	56940	0.939784581948911
7528	11266	0.939784581948911
7528	8446	0.939784581948911
7528	1747	0.939784581948911
7528	1660	0.939784581948911
7528	1606	1
7528	606495	0.939784581948911
7528	1455	0.939784581948911
7528	1387	0.939784581948911
7528	64764	1
7528	57585	0.939784581948911
7528	1351	0.939784581948911
7528	128866	1
7528	56990	1
7528	10576	1
7528	151195	0.939784581948911
7528	165055	0.939784581948911
7528	817	1
7528	55471	0.939784581948911
7528	91408	0.939784581948911
7528	55845	0.939784581948911
7528	57198	0.939784581948911
7528	534	0.939784581948911
7528	9776	0.939784581948911
7528	10552	0.939784581948911
7528	1820	1
7528	257106	1
7528	58504	1
7528	353	1
7528	9179	1
7528	26985	0.939784581948911
7528	10541	0.939784581948911
7528	353322	1
7528	10189	1
7528	170487	1
7528	39	1
338917	51729	0.939784581948911
338917	151531	0.939784581948911
338917	7067	1
338917	6934	0.939784581948911
338917	28966	0.939784581948911
338917	4092	1
338917	54437	1
338917	1827	0.939784581948911
338917	5896	0.939784581948911
338917	4659	1
338917	8503	1
338917	57509	0.939784581948911
338917	4286	1
338917	9439	0.939784581948911
338917	8932	1
338917	4081	1
338917	55885	0.939784581948911
338917	84894	1
338917	3188	1
338917	2782	1
338917	196792	0.939784581948911
338917	2119	1
338917	414301	0.939784581948911
338917	7401	0.939784581948911
338917	26511	0.939784581948911
338917	771	0.939784581948911
338917	157983	1
338917	55017	0.939784581948911
338917	83938	0.939784581948911
338917	253982	1
7391	9326	1
7391	55778	1
7391	168850	0.939784581948911
7391	255403	0.939784581948911
7391	51123	1
7391	51042	1
7391	24149	1
7391	162979	0.939784581948911
7391	49854	0.939784581948911
7391	7768	1
7391	7756	0.939784581948911
7391	7705	1
7391	84107	1
7391	132625	1
7391	54877	0.939784581948911
7391	23211	0.939784581948911
7391	339487	0.939784581948911
7391	84327	0.939784581948911
7391	7535	0.939784581948911
7391	55689	0.939784581948911
7391	2547	0.939784581948911
7391	80014	1
7391	7482	0.939784581948911
7391	197335	0.939784581948911
7391	144406	0.939784581948911
7391	284403	1
7391	11180	1
7391	10785	0.939784581948911
7391	23558	0.909892781147674
7391	26019	1
7391	56061	1
7391	10277	1
7391	9898	0.939784581948911
7391	10422	1
7391	219743	1
7391	7298	1
7391	112714	0.939784581948911
7391	7247	0.939784581948911
7391	7174	1
7391	126282	1
7391	83590	1
7391	84283	1
7391	137695	1
