SourceNode	TargetNode	Weight
7391	19	0.87772763364354
6774	9021	1
5468	10062	0.87772763364354
4609	8615	1
4609	81567	1
4609	10221	1
4609	8731	0.87772763364354
4609	5728	1
4609	9972	1
4609	4817	1
4609	4144	0.87772763364354
4609	4000	0.87772763364354
4609	7458	1
4609	1019	0.87772763364354
4609	595	1
4609	23468	0.87772763364354
7528	741	1
7528	163590	1
7528	23505	0.87772763364354
7528	26135	1
7528	6234	1
7528	26001	1
7528	10181	0.87772763364354
7528	65059	0.87772763364354
7528	5757	1
7528	100885850	1
7528	23338	0.87772763364354
7528	4666	1
7528	11133	1
7528	22858	0.87772763364354
7528	28996	0.87772763364354
7528	60313	1
7528	55088	1
7528	515	0.87772763364354
7528	9507	1
7391	23503	1
7391	80829	0.87772763364354
7391	9841	1
7391	9559	0.87772763364354
7391	9218	0.87772763364354
7391	7317	1
7391	9755	0.87772763364354
7391	8859	1
7391	26793	1
7391	23516	0.87772763364354
7391	91137	0.87772763364354
7391	23623	1
7391	23179	0.87772763364354
7391	79837	0.87772763364354
7391	51230	0.87772763364354
7391	5216	0.87772763364354
7391	114882	0.87772763364354
7391	27020	0.87772763364354
7391	4831	1
7391	29078	0.87772763364354
7391	10627	0.87772763364354
7391	124540	0.87772763364354
7391	64976	1
7391	22880	0.87772763364354
7391	79157	1
7391	687	1
7391	55083	0.87772763364354
7391	9807	1
7391	3482	1
7391	79663	1
7391	3202	0.87772763364354
7391	2965	0.87772763364354
7391	27333	1
7391	93611	1
7391	27146	1
7391	64773	1
7391	80004	0.87772763364354
7391	51596	1
7391	138241	0.87772763364354
7391	55729	0.87772763364354
7391	10564	0.87772763364354
7391	9949	0.87772763364354
6774	7422	1
6774	4609	1
6774	3725	1
6774	896	0.87772763364354
6722	25777	0.87772763364354
6722	10611	0.87772763364354
6722	4026	1
6722	3726	0.87772763364354
6722	1959	0.87772763364354
4089	1030	0.87772763364354
6256	116519	0.87772763364354
6256	335	0.87772763364354
5468	7350	0.87772763364354
5468	5105	0.87772763364354
5468	1593	0.87772763364354
5451	3714	0.87772763364354
5451	5168	0.87772763364354
4800	7272	0.87772763364354
4800	283237	0.87772763364354
4800	56910	1
4800	4087	0.87772763364354
4800	55660	0.87772763364354
4800	84844	1
4800	22818	1
4800	6790	0.87772763364354
4800	472	0.87772763364354
4791	11021	1
4791	4793	1
4791	1385	1
4609	10897	1
4609	7504	1
4609	55697	1
4609	1890	1
4609	54822	1
4609	7174	1
4609	8677	0.87772763364354
4609	6774	1
4609	6734	1
4609	6626	0.87772763364354
4609	26793	0.87772763364354
4609	4087	1
4609	23516	1
4609	10169	0.87772763364354
4609	391	1
4609	5936	1
4609	5664	0.87772763364354
4609	5481	1
4609	5395	0.87772763364354
4609	29107	0.87772763364354
4609	10360	0.87772763364354
4609	4830	0.87772763364354
4609	4792	1
4609	10200	1
4609	4221	0.87772763364354
4609	84894	1
4609	3939	1
4609	3757	0.87772763364354
4609	10437	1
4609	3398	1
4609	11234	1
4609	3181	1
4609	2950	1
4609	2876	1
4609	2794	1
4609	24147	1
4609	80256	1
4609	51104	1
4609	2114	0.87772763364354
4609	7957	0.87772763364354
4609	2027	1
4609	2023	0.87772763364354
4609	10589	0.87772763364354
4609	10428	1
4609	8030	1
4609	11335	0.87772763364354
4609	51531	0.87772763364354
4609	9256	0.87772763364354
4609	552900	0.87772763364354
4609	664	1
4609	652	1
4609	8553	1
4609	596	1
4609	8704	0.87772763364354
4609	551	0.87772763364354
4609	25814	0.87772763364354
4609	55729	1
4609	328	0.87772763364354
4609	262	1
4609	132	1
4149	57169	0.87772763364354
4149	64328	1
4149	127733	1
4149	22878	1
4149	30000	0.87772763364354
4149	10915	1
4149	6907	1
4149	9797	1
4149	10285	0.87772763364354
4149	4088	0.87772763364354
4149	6542	1
4149	10802	1
4149	6309	1
4149	5959	1
4149	5866	0.87772763364354
4149	81890	0.87772763364354
4149	5494	1
4149	79717	0.976304700737489
4149	57645	1
4149	57546	1
4149	55795	1
4149	57486	1
4149	56257	0.87772763364354
4149	54799	0.87772763364354
4149	153364	1
4149	284023	1
4149	54813	1
4149	9903	1
4149	85457	1
4149	55818	1
4149	3329	0.87772763364354
4149	11234	0.87772763364354
4149	9987	1
4149	3189	1
4149	54438	1
4149	2729	1
4149	24147	0.87772763364354
4149	56204	1
4149	1843	1
4149	60625	1
4149	80344	1
4149	10370	1
4149	153241	1
4149	57332	1
4149	84254	0.87772763364354
4149	148523	1
4149	90580	0.87772763364354
4149	144577	1
4149	9256	1
4149	8553	0.87772763364354
4149	593	1
4149	127002	1
4149	9474	1
4149	468	1
4149	445	1
4149	253982	0.87772763364354
4149	8289	0.87772763364354
4149	4329	1
4149	11215	1
4149	8165	1
3725	7422	1
3725	7980	1
3725	23645	1
3725	5020	0.87772763364354
3725	8021	0.87772763364354
3725	4313	1
3725	26468	1
3725	3939	1
3725	3678	0.87772763364354
3725	2950	1
3725	9586	0.87772763364354
3725	595	1
3172	5364	0.87772763364354
3172	55200	1
3172	5105	0.87772763364354
3172	10062	0.87772763364354
3172	55167	0.87772763364354
3172	2159	0.87772763364354
3172	5244	0.87772763364354
2623	7036	1
2623	8925	1
2353	7538	1
2353	10221	1
2353	343521	0.87772763364354
2353	8987	0.87772763364354
2353	6595	0.87772763364354
2353	5031	1
2353	4313	1
2353	4154	0.87772763364354
2353	55818	0.87772763364354
2353	2950	1
2353	348487	0.87772763364354
2353	64651	1
2353	595	1
2099	10912	0.87772763364354
1958	29761	0.87772763364354
1958	7343	0.87772763364354
1958	79228	0.87772763364354
1958	8835	1
1958	29916	1
1958	51773	1
1958	5155	1
1958	4802	1
1958	4664	1
1958	284058	0.87772763364354
1958	9987	0.87772763364354
1958	79571	1
1958	8928	0.87772763364354
1958	286077	0.87772763364354
1958	653820	0.87772763364354
1958	26523	1
1958	4848	1
1958	1153	0.87772763364354
1958	23152	0.87772763364354
1958	84733	0.87772763364354
1958	57827	0.87772763364354
1958	408	1
1958	377	0.87772763364354
1870	55706	1
1870	5888	1
1870	3015	1
466	3939	0.87772763364354
7546	6881	1
7546	25807	1
7546	5930	1
7546	161753	0.87772763364354
7546	56901	1
7546	55777	0.87772763364354
7546	51236	0.87772763364354
7546	2125	0.87772763364354
7546	9184	1
7546	375790	0.87772763364354
7546	9510	1
7528	284370	0.87772763364354
7528	80110	1
7528	51385	1
7528	7580	0.87772763364354
7528	24149	1
7528	54816	0.87772763364354
7528	51222	0.87772763364354
7528	220930	1
7528	7531	1
7528	91746	1
7528	80232	0.87772763364354
7528	6293	0.87772763364354
7528	51160	1
7528	57578	1
7528	7343	1
7528	84790	0.87772763364354
7528	54902	0.87772763364354
7528	388951	0.87772763364354
7528	10099	1
7528	26995	1
7528	201292	1
7528	5987	0.87772763364354
7528	7178	0.87772763364354
7528	51002	1
7528	1200	1
7528	9878	0.87772763364354
7528	84134	1
7528	9804	0.87772763364354
7528	10766	0.87772763364354
7528	255043	0.87772763364354
7528	283232	1
7528	51078	1
7528	6950	1
7528	51111	1
7528	83931	0.87772763364354
7528	56910	0.87772763364354
7528	57559	1
7528	170463	0.87772763364354
7528	6742	0.87772763364354
7528	339745	0.87772763364354
7528	152185	1
7528	28972	0.87772763364354
7528	26815	1
7528	6520	0.87772763364354
7528	10463	0.87772763364354
7528	154091	0.87772763364354
7528	3177	1
7528	6510	1
7528	8175	0.87772763364354
7528	29072	0.87772763364354
7528	84947	1
7528	22929	0.87772763364354
7528	55829	0.87772763364354
7528	23480	0.87772763364354
7528	6397	0.87772763364354
7528	152579	1
7528	9522	0.87772763364354
7528	112483	1
7528	8698	0.87772763364354
7528	388524	1
7528	6197	1
7528	10556	1
7528	6128	1
7528	6170	0.843477648119651
7528	6154	1
7528	6139	0.87772763364354
7528	6138	0.87772763364354
7528	6047	0.87772763364354
7528	84153	1
7528	8780	0.87772763364354
7528	60626	0.87772763364354
7528	494115	0.87772763364354
7528	5923	0.87772763364354
7528	29098	1
7528	5879	1
7528	5786	0.87772763364354
7528	112464	1
7528	9581	1
7528	5521	1
7528	25913	1
7528	55629	0.87772763364354
7528	9600	0.87772763364354
7528	63895	1
7528	267004	1
7528	553115	1
7528	8566	0.87772763364354
7528	23598	0.87772763364354
7528	5033	0.87772763364354
7528	80207	0.87772763364354
7528	55239	1
7528	4927	1
7528	10641	1
7528	344022	1
7528	28511	1
7528	378884	0.87772763364354
7528	9918	0.87772763364354
7528	23218	1
7528	60560	1
7528	79612	0.87772763364354
7528	4629	0.87772763364354
7528	9526	0.87772763364354
7528	10933	0.843477648119651
7528	27249	0.87772763364354
7528	11282	1
7528	81857	0.87772763364354
7528	9477	1
7528	219541	0.87772763364354
7528	8720	0.87772763364354
7528	4152	0.87772763364354
7528	4141	1
7528	4140	0.87772763364354
7528	23162	0.87772763364354
7528	6416	1
7528	84232	1
7528	4046	0.87772763364354
7528	338799	0.87772763364354
7528	3987	1
7528	26468	0.87772763364354
7528	123169	0.87772763364354
7528	84458	1
7528	26013	1
7528	100144748	1
7528	9903	0.87772763364354
7528	57650	1
7528	10657	0.87772763364354
7528	11014	0.87772763364354
7528	9807	0.87772763364354
7528	92856	1
7528	3561	0.87772763364354
7528	340198	1
7528	3308	1
7528	51182	1
7528	9653	0.87772763364354
7528	3151	0.87772763364354
7528	29915	1
7528	3054	0.87772763364354
7528	9329	0.87772763364354
7528	2962	0.87772763364354
7528	65056	0.87772763364354
7528	2739	0.87772763364354
7528	23163	1
7528	57459	0.87772763364354
7528	54914	1
7528	54461	0.87772763364354
7528	93343	1
7528	220832	1
7528	23052	1
7528	8661	1
7528	27102	1
7528	1857	0.87772763364354
7528	56940	0.87772763364354
7528	11266	0.87772763364354
7528	8446	0.87772763364354
7528	1747	0.87772763364354
7528	1660	0.87772763364354
7528	27351	1
7528	23576	1
7528	606495	0.87772763364354
7528	1455	0.87772763364354
7528	1387	0.87772763364354
7528	148327	1
7528	57585	0.87772763364354
7528	1351	0.87772763364354
7528	9702	1
7528	968	1
7528	10574	0.87772763364354
7528	7203	1
7528	151195	0.87772763364354
7528	165055	0.87772763364354
7528	824	1
7528	55471	0.87772763364354
7528	162681	0.87772763364354
7528	23587	1
7528	254863	1
7528	79018	1
7528	91408	0.87772763364354
7528	55845	0.87772763364354
7528	55653	1
7528	57198	0.87772763364354
7528	534	0.87772763364354
7528	9296	1
7528	10552	0.87772763364354
7528	26225	0.87772763364354
7528	23229	1
7528	26985	0.87772763364354
7528	10541	0.87772763364354
7528	404734	1
7528	146	1
7528	60496	1
338917	151126	1
338917	54469	1
338917	51729	0.87772763364354
338917	151531	0.87772763364354
338917	8633	1
338917	7276	1
338917	6934	0.87772763364354
338917	28966	0.87772763364354
338917	80031	0.87772763364354
338917	6164	1
338917	1827	0.87772763364354
338917	5896	0.87772763364354
338917	55629	1
338917	5080	1
338917	4988	1
338917	57509	0.87772763364354
338917	9439	0.87772763364354
338917	28985	1
338917	3188	1
338917	2778	0.87772763364354
338917	196792	0.87772763364354
338917	85458	1
338917	7401	0.87772763364354
338917	26511	0.87772763364354
338917	8318	1
338917	771	0.87772763364354
338917	157983	1
338917	388407	1
338917	55017	0.87772763364354
338917	83938	0.87772763364354
7391	168850	0.87772763364354
7391	51042	1
7391	51545	1
7391	84450	1
7391	26048	1
7391	162979	0.87772763364354
7391	49854	0.87772763364354
7391	7988	1
7391	7756	0.87772763364354
7391	7753	1
7391	9203	0.87772763364354
7391	54877	0.87772763364354
7391	339487	0.87772763364354
7391	84327	0.87772763364354
7391	7535	0.87772763364354
7391	55689	0.87772763364354
7391	152002	0.87772763364354
7391	2547	0.87772763364354
7391	56949	1
7391	7482	0.87772763364354
7391	144406	0.87772763364354
7391	56270	1
7391	10785	0.87772763364354
7391	116966	1
7391	653635	1
7391	374666	1
7391	100287171	1
7391	57654	1
7391	2837	0.87772763364354
7391	26019	1
7391	54963	1
7391	10277	1
7391	55585	1
7391	10422	1
7391	55000	1
7391	112714	0.87772763364354
7391	7247	0.87772763364354
7391	83696	1
7391	51693	1
7391	7165	1
7391	83590	1
7391	283232	0.87772763364354
7391	84283	1
7391	90809	1
7391	79652	0.87772763364354
7391	66000	0.87772763364354
7391	79816	0.87772763364354
7391	26519	0.87772763364354
7391	84948	1
7391	7070	0.87772763364354
7391	7057	0.87772763364354
7391	54881	0.87772763364354
7391	29110	1
7391	1155	1
7391	79735	1
7391	27097	0.87772763364354
7391	6874	1
7391	8871	1
7391	79723	1
7391	6612	0.87772763364354
7391	6789	0.87772763364354
7391	27148	1
7391	10494	1
7391	8614	1
7391	90853	0.87772763364354
7391	83985	1
7391	374955	0.87772763364354
7391	54345	1
7391	6626	1
7391	26819	0.87772763364354
7391	387066	1
7391	56006	0.87772763364354
7391	6602	1
7391	8501	1
7391	27173	1
7391	55508	1
7391	347734	0.87772763364354
7391	7779	0.87772763364354
7391	56996	1
7391	23387	0.87772763364354
7391	400745	1
7391	6419	0.87772763364354
7391	5265	0.87772763364354
7391	10801	1
7391	51091	1
7391	80031	0.87772763364354
7391	57556	0.87772763364354
7391	949	0.87772763364354
7391	9733	0.87772763364354
7391	401474	1
7391	9667	1
7391	862	1
7391	6253	0.87772763364354
7391	23076	0.87772763364354
7391	58528	1
7391	64121	1
7391	27079	1
7391	3921	0.87772763364354
7391	6143	1
7391	140801	0.87772763364354
7391	64221	1
7391	79596	0.87772763364354
7391	54509	0.87772763364354
7391	25807	0.87772763364354
7391	6002	1
7391	11079	0.87772763364354
7391	1827	0.87772763364354
7391	5913	1
7391	10266	1
7391	7879	1
7391	115273	1
7391	11021	1
7391	53917	0.87772763364354
7391	26056	1
7391	79691	0.87772763364354
7391	9444	0.87772763364354
7391	29920	1
7391	5819	1
7391	5747	1
7391	5732	0.87772763364354
7391	81490	1
7391	10197	0.87772763364354
7391	23215	0.87772763364354
7391	11108	1
7391	11230	0.87772763364354
7391	79660	0.87772763364354
7391	54866	0.87772763364354
7391	5478	0.87772763364354
7391	171568	1
7391	56983	1
7391	56902	0.87772763364354
7391	8985	1
7391	5347	1
7391	123	0.87772763364354
7391	81579	0.87772763364354
7391	5316	0.87772763364354
7391	5586	0.87772763364354
7391	79142	0.87772763364354
7391	5195	1
7391	5163	1
7391	5155	0.87772763364354
7391	5138	0.87772763364354
7391	7703	1
7391	84759	1
7391	23178	1
7391	11044	0.87772763364354
7391	342979	0.87772763364354
7391	5050	1
7391	29763	1
7391	11252	0.87772763364354
7391	5036	1
7391	129401	0.87772763364354
7391	23511	0.87772763364354
7391	30833	1
7391	7182	1
7391	51602	0.87772763364354
7391	64318	0.87772763364354
7391	57407	1
7391	654364	1
7391	137814	1
7391	55768	0.87772763364354
7391	4793	1
7391	4782	1
7391	23054	1
7391	23397	0.87772763364354
7391	51172	1
7391	4669	1
7391	4627	1
7391	51001	1
7391	9219	1
7391	55167	1
7391	83876	0.87772763364354
7391	60672	1
7391	54531	1
7391	126321	1
7391	56257	1
7391	9656	1
7391	254394	0.87772763364354
7391	4171	0.87772763364354
7391	153364	0.87772763364354
7391	114785	1
7391	5594	0.87772763364354
7391	11253	1
7391	4097	1
7391	389692	0.87772763364354
7391	595101	0.87772763364354
7391	440895	1
7391	338758	1
7391	220729	0.87772763364354
7391	116437	1
7391	89782	0.87772763364354
7391	389421	0.87772763364354
7391	3980	0.87772763364354
7391	3939	0.87772763364354
7391	5655	1
7391	283212	1
7391	54813	0.87772763364354
7391	23046	0.87772763364354
7391	23095	1
7391	23351	1
7391	253980	0.87772763364354
7391	3780	1
7391	10524	1
7391	339123	0.87772763364354
7391	50618	1
7391	3688	0.87772763364354
7391	55846	0.87772763364354
7391	3661	1
7391	51135	0.87772763364354
7391	115811	1
7391	3638	1
7391	387597	0.87772763364354
7391	3601	0.87772763364354
7391	22806	0.87772763364354
7391	3475	0.87772763364354
7391	3308	0.87772763364354
7391	3298	0.87772763364354
7391	3232	1
7391	4670	1
7391	3163	0.87772763364354
7391	3091	0.87772763364354
7391	9146	1
7391	3073	0.87772763364354
7391	29915	0.87772763364354
7391	3005	1
7391	149699	1
7391	9328	0.87772763364354
7391	2900	1
7391	9687	1
7391	84572	1
7391	54552	1
7391	10681	1
7391	2783	1
7391	2779	0.87772763364354
7391	2778	0.87772763364354
7391	84514	0.87772763364354
7391	25929	0.87772763364354
7391	652968	1
7391	54433	0.87772763364354
7391	2576	0.87772763364354
7391	11345	0.87772763364354
7391	80199	1
7391	221937	1
7391	80308	1
7391	6468	1
7391	26271	0.87772763364354
7391	25827	0.87772763364354
7391	2193	0.87772763364354
7391	286077	1
7391	55924	1
7391	9917	1
7391	130074	1
7391	79137	1
7391	51104	0.87772763364354
7391	11124	1
7391	2168	0.87772763364354
7391	2145	1
7391	23404	0.87772763364354
7391	55763	1
7391	2130	1
7391	23344	1
7391	2101	1
7391	79956	1
7391	1161	0.87772763364354
7391	85465	0.87772763364354
7391	347918	0.87772763364354
7391	219670	1
7391	2019	1
7391	27436	1
7391	56648	1
7391	9775	1
7391	8893	1
7391	30844	1
7391	80303	1
7391	29904	1
7391	1876	0.87772763364354
7391	285193	1
7391	11266	1
7391	1826	1
7391	1802	0.87772763364354
7391	1801	0.87772763364354
7391	64446	1
7391	1763	1
7391	1736	0.87772763364354
7391	60625	0.87772763364354
7391	9704	1
7391	1609	1
7391	91319	0.87772763364354
7391	83479	1
7391	57696	1
7391	79039	1
7391	1633	0.87772763364354
