SourceNode	TargetNode	Weight
4149	7458	1
4149	10919	1
4149	1788	1
4149	56616	1
4149	60625	1
4149	11325	1
4149	1201	1
4149	1107	1
4149	153241	1
4149	79019	1
4149	151903	1
4149	51531	1
4149	10826	1
4149	92667	1
4149	51526	1
4149	83638	1
4149	9256	1
4149	23246	1
4149	550	1
4149	55911	1
4149	124930	1
4149	132	1
51176	4286	1
3725	343521	1
3725	6700	1
3725	29950	1
3725	5054	1
3725	5801	1
3725	23645	1
3725	4199	1
3725	3939	1
3725	3326	1
3725	3074	1
3725	1856	1
3725	1366	1
3725	488	1
3172	51222	1
3172	6794	1
3172	399909	1
3172	8514	1
2623	4846	1
2623	54584	1
2353	7538	1
2353	6520	1
2353	29950	1
2353	4318	1
2353	3326	1
2353	1837	1
2353	64651	1
2353	824	1
2353	481	1
2099	8835	1
2005	2353	1
1958	7504	1
1958	55223	1
1958	25897	1
1958	5966	1
1958	7803	1
1958	5194	1
1958	5170	1
1958	124222	1
1958	11252	1
1958	4905	1
1958	2908	1
1958	51701	1
1958	56901	1
1958	9782	1
1958	23764	1
1958	115353	1
1958	51176	1
1958	3927	1
1958	56479	1
1958	3622	1
1958	3312	1
1958	2286	1
1958	9917	1
1958	8655	1
1958	25778	1
1958	8912	1
1958	488	1
466	6774	1
466	1314	1
7546	84133	1
7546	23060	1
7546	7743	1
7546	11338	1
7546	7442	1
7546	8867	1
7546	202051	1
7546	154091	1
7546	22902	1
7546	54665	1
7546	8495	1
7546	5326	1
7546	56034	1
7546	7026	1
7546	4780	1
7546	58526	1
7546	4134	1
7546	100240735	1
7546	7403	1
7546	283899	1
7546	2931	1
7546	55294	1
7546	2029	1
7546	63948	1
7546	9416	1
7546	11258	1
7546	747	1
7546	1436	1
7546	629	1
7546	23632	1
7546	9184	1
7546	493	1
7546	128272	1
7546	9510	1
7709	1030	1
7528	340385	1
7528	7769	1
7528	7756	1
7528	9204	1
7528	7538	1
7528	84240	1
7528	55854	1
7528	7533	1
7528	253943	1
7528	150223	1
7528	348793	1
7528	79001	1
7528	7716	1
7528	54532	1
7528	29796	1
7528	10907	1
7528	7846	1
7528	55720	1
7528	8848	1
7528	1200	1
7528	7158	1
7528	84134	1
7528	51669	1
7528	221468	1
7528	51078	1
7528	343521	1
7528	6950	1
7528	125058	1
7528	6883	1
7528	6830	1
7528	8614	1
7528	57559	1
7528	6747	1
7528	5552	1
7528	80725	1
7528	9021	1
7528	6636	1
7528	6631	1
7528	26815	1
7528	57223	1
7528	23446	1
7528	81539	1
7528	1318	1
7528	7779	1
7528	3177	1
7528	283130	1
7528	10801	1
7528	9805	1
7528	6197	1
7528	6130	1
7528	6154	1
7528	6016	1
7528	55183	1
7528	9401	1
7528	10179	1
7528	10235	1
7528	29098	1
7528	8498	1
7528	9135	1
7528	5862	1
7528	54899	1
7528	5719	1
7528	5694	1
7528	5693	1
7528	5636	1
7528	51645	1
7528	5450	1
7528	10775	1
7528	8398	1
7528	5316	1
7528	84844	1
7528	267004	1
7528	5216	1
7528	64065	1
7528	8050	1
7528	142	1
7528	64895	1
7528	55239	1
7528	4927	1
7528	129401	1
7528	1728	1
7528	27020	1
7528	4854	1
7528	51602	1
7528	4837	1
7528	4831	1
7528	28512	1
7528	4771	1
7528	4720	1
7528	60560	1
7528	4644	1
7528	9961	1
7528	92140	1
7528	23788	1
7528	6307	1
7528	64976	1
7528	64983	1
7528	116534	1
7528	219972	1
7528	4256	1
7528	4236	1
7528	112950	1
7528	9442	1
7528	4194	1
7528	4170	1
7528	9782	1
7528	4082	1
7528	7786	1
7528	6416	1
7528	5606	1
7528	81631	1
7528	51438	1
7528	84918	1
7528	91694	1
7528	9361	1
7528	84823	1
7528	4001	1
7528	3998	1
7528	3987	1
7528	51451	1
7528	9741	1
7528	79036	1
7528	222223	1
7528	126119	1
7528	81533	1
7528	92856	1
7528	51124	1
7528	116835	1
7528	7923	1
7528	3239	1
7528	3183	1
7528	3155	1
7528	8357	1
7528	8346	1
7528	55766	1
7528	3000	1
7528	2842	1
7528	55830	1
7528	11010	1
7528	2710	1
7528	80199	1
7528	2495	1
7528	2353	1
7528	54914	1
7528	22862	1
7528	55578	1
7528	79607	1
7528	55179	1
7528	132884	1
7528	2023	1
7528	8890	1
7528	9451	1
7528	1958	1
7528	8411	1
7528	1889	1
7528	8291	1
7528	1859	1
7528	8655	1
7528	11221	1
7528	1786	1
7528	54431	1
7528	79982	1
7528	54788	1
7528	1738	1
7528	170506	1
7528	27351	1
7528	7818	1
7528	1727	1
7528	8450	1
7528	1398	1
7528	1349	1
7528	11316	1
7528	8192	1
7528	1164	1
7528	26097	1
7528	9702	1
7528	79172	1
7528	1019	1
7528	8318	1
7528	968	1
7528	10421	1
7528	7203	1
7528	10576	1
7528	374969	1
7528	23468	1
7528	874	1
7528	79872	1
7528	865	1
7528	824	1
7528	811	1
7528	8912	1
7528	130813	1
7528	79568	1
7528	54953	1
7528	84886	1
7528	79002	1
7528	115939	1
7528	55017	1
7528	746	1
7528	55727	1
7528	84446	1
7528	27154	1
7528	672	1
7528	9296	1
7528	9114	1
7528	55726	1
7528	10094	1
7528	55207	1
7528	10564	1
7528	9546	1
7528	160	1
7528	10053	1
7528	8125	1
7528	353322	1
7528	88455	1
7528	51434	1
7528	10189	1
7528	8846	1
7528	224	1
7528	170487	1
7528	39	1
7528	140701	1
7528	6059	1
338917	23613	1
338917	84305	1
338917	8633	1
338917	10452	1
338917	23224	1
338917	6817	1
338917	54437	1
338917	6400	1
338917	60592	1
338917	10590	1
338917	25945	1
338917	403313	1
338917	51367	1
338917	55703	1
338917	25953	1
338917	55650	1
338917	5017	1
338917	26031	1
338917	8715	1
338917	54460	1
338917	28981	1
338917	3141	1
338917	9855	1
338917	151647	1
338917	26220	1
338917	822	1
338917	10777	1
338917	55057	1
338917	11174	1
338917	171019	1
7391	26009	1
7391	84133	1
7391	223082	1
7391	51123	1
7391	51545	1
7391	84450	1
7391	55659	1
7391	25799	1
7391	8187	1
7391	7768	1
7391	7690	1
7391	139735	1
7391	124245	1
7391	9925	1
7391	27107	1
7391	9889	1
7391	51646	1
7391	10138	1
7391	7498	1
7391	56949	1
7391	79084	1
7391	11180	1
7391	100287171	1
7391	23584	1
7391	7416	1
7391	64854	1
7391	9958	1
7391	10975	1
7391	26019	1
7391	81622	1
7391	54658	1
7391	51366	1
7391	55833	1
7391	55787	1
7391	55000	1
7391	10844	1
7391	80727	1
7391	9675	1
7391	80746	1
7391	7249	1
7391	84675	1
7391	10221	1
7391	83696	1
7391	22878	1
7391	51693	1
7391	7188	1
7391	7165	1
7391	54863	1
7391	64222	1
7391	83604	1
7391	129787	1
7391	23423	1
7391	26517	1
7391	80745	1
7391	7064	1
7391	199745	1
7391	152815	1
7391	7043	1
7391	126668	1
7391	6996	1
7391	10312	1
7391	10732	1
7391	22980	1
7391	56849	1
7391	85012	1
7391	6907	1
7391	6905	1
7391	254272	1
7391	128637	1
7391	79735	1
7391	54662	1
7391	6874	1
7391	6872	1
7391	117143	1
7391	84144	1
7391	55638	1
7391	6799	1
7391	6813	1
7391	10228	1
7391	10494	1
7391	6774	1
7391	54961	1
7391	170463	1
7391	6431	1
7391	84530	1
7391	6720	1
7391	79644	1
7391	83985	1
7391	202051	1
7391	9825	1
7391	8835	1
7391	84546	1
7391	26778	1
7391	724102	1
7391	27293	1
7391	10285	1
7391	9126	1
7391	4088	1
7391	54733	1
7391	115286	1
7391	79085	1
7391	9962	1
7391	56996	1
7391	6452	1
7391	6422	1
7391	119392	1
7391	9869	1
7391	152579	1
7391	10067	1
7391	1757	1
7391	9667	1
7391	284618	1
7391	27079	1
7391	9252	1
7391	6209	1
7391	6161	1
7391	80135	1
7391	6117	1
7391	4919	1
7391	64221	1
7391	8731	1
7391	84900	1
7391	286140	1
7391	22838	1
7391	153830	1
7391	6038	1
7391	10287	1
7391	10171	1
7391	11123	1
7391	65997	1
7391	10156	1
7391	10268	1
7391	138046	1
7391	8438	1
7391	5884	1
7391	8934	1
7391	5866	1
7391	83871	1
7391	26056	1
7391	81890	1
7391	5768	1
7391	29920	1
7391	126789	1
7391	5747	1
7391	5743	1
7391	145482	1
7391	5730	1
7391	5728	1
7391	81490	1
7391	9791	1
7391	285800	1
7391	9129	1
7391	60675	1
7391	5510	1
7391	5507	1
7391	57460	1
7391	5494	1
7391	196051	1
7391	56983	1
7391	375775	1
7391	25957	1
7391	5364	1
7391	51090	1
7391	64857	1
7391	5295	1
7391	23338	1
7391	1912	1
7391	5209	1
7391	5202	1
7391	5195	1
7391	5151	1
7391	27250	1
7391	7703	1
7391	56111	1
7391	5091	1
7391	54852	1
7391	53354	1
7391	5050	1
7391	29763	1
7391	26986	1
7391	114876	1
7391	23762	1
7391	5007	1
7391	29107	1
7391	4913	1
7391	64943	1
7391	286053	1
7391	7026	1
7391	55035	1
7391	8996	1
7391	11188	1
7391	27018	1
7391	4784	1
7391	4780	1
7391	129807	1
7391	23054	1
7391	84224	1
7391	26960	1
7391	55226	1
7391	133686	1
7391	4627	1
7391	83463	1
7391	4598	1
7391	55149	1
7391	4522	1
7391	9219	1
7391	55167	1
7391	4357	1
7391	64210	1
7391	6945	1
7391	4297	1
7391	58526	1
7391	4245	1
7391	4222	1
7391	400569	1
7391	64087	1
7391	114785	1
7391	4143	1
7391	6300	1
7391	11184	1
7391	4123	1
7391	4061	1
7391	285441	1
7391	4000	1
7391	3932	1
7391	26524	1
7391	55353	1
7391	10319	1
7391	200185	1
7391	116138	1
7391	23588	1
7391	83855	1
7391	158358	1
7391	8570	1
7391	3795	1
7391	7403	1
7391	84678	1
7391	23254	1
7391	50618	1
7391	79763	1
7391	3661	1
7391	55272	1
7391	64376	1
7391	283284	1
7391	3489	1
7391	10642	1
7391	10410	1
7391	3398	1
7391	3375	1
7391	11077	1
7391	3297	1
7391	3291	1
7391	9955	1
7391	89781	1
7391	84343	1
7391	3215	1
7391	112817	1
7391	9987	1
7391	11100	1
7391	4670	1
7391	3184	1
7391	55733	1
7391	113510	1
7391	3069	1
7391	8841	1
7391	8971	1
7391	149699	1
7391	9569	1
7391	119391	1
7391	134266	1
7391	2870	1
7391	2900	1
7391	9380	1
7391	2874	1
7391	9950	1
7391	54552	1
7391	29926	1
7391	2746	1
7391	51738	1
7391	2687	1
7391	60674	1
7391	4616	1
7391	11337	1
7391	2535	1
7391	80020	1
7391	2309	1
7391	8928	1
7391	201163	1
7391	2251	1
7391	55612	1
7391	2217	1
7391	2205	1
7391	26259	1
7391	6468	1
7391	2192	1
7391	2091	1
7391	2175	1
7391	143684	1
7391	63939	1
7391	29902	1
7391	80256	1
7391	55719	1
7391	400451	1
7391	130074	1
7391	150864	1
7391	9214	1
7391	2170	1
7391	2157	1
7391	2130	1
7391	2121	1
7391	2099	1
7391	10613	1
7391	54869	1
7391	2056	1
7391	2051	1
7391	54566	1
7391	2027	1
7391	27436	1
7391	9694	1
7391	56648	1
7391	317649	1
7391	8665	1
7391	8661	1
7391	9343	1
7391	30008	1
7391	1936	1
7391	9149	1
7391	7802	1
7391	56521	1
7391	1763	1
7391	93099	1
7391	57609	1
7391	1730	1
7391	79132	1
7391	1609	1
7391	8527	1
7391	84649	1
7391	91614	1
7391	1639	1
7391	26528	1
7391	9265	1
7391	1544	1
7391	50626	1
7391	7852	1
7391	4253	1
7391	9696	1
7391	153222	1
7391	148327	1
7391	57175	1
7391	78989	1
7391	80781	1
7391	112616	1
7391	57396	1
7391	22856	1
7391	283489	1
7391	653275	1
7391	441549	1
7391	1031	1
7391	8814	1
7391	11314	1
7391	80381	1
7391	896	1
7391	6348	1
7391	79714	1
7391	115098	1
7391	644019	1
7391	64170	1
7391	84254	1
7391	816	1
7391	23632	1
7391	254778	1
7391	401152	1
7391	84221	1
7391	79415	1
7391	79018	1
7391	84529	1
7391	56905	1
7391	91748	1
7391	55088	1
7391	9184	1
7391	689	1
7391	51027	1
7391	657	1
7391	654	1
7391	648	1
7391	8553	1
7391	56271	1
7391	84707	1
7391	55859	1
7391	622	1
7391	593	1
7391	55509	1
7391	23621	1
7391	8704	1
7391	563	1
7391	60370	1
7391	551	1
7391	22863	1
7391	80063	1
7391	468	1
7391	430	1
7391	54470	1
7391	9823	1
7391	51309	1
7391	8289	1
7391	353	1
7391	1173	1
7391	316	1
7391	338440	1
7391	23243	1
7391	64682	1
7391	249	1
7391	64577	1
7391	221	1
7391	64902	1
7391	27125	1
7391	113622	1
7391	137872	1
7391	103	1
7391	84532	1
7391	38	1
7391	9744	1
7391	36	1
7050	10911	1
7050	6810	1
7050	1827	1
7050	5789	1
7050	23178	1
7050	58508	1
7050	26468	1
7050	3773	1
7050	2262	1
7050	54874	1
7050	728833	1
7050	2019	1
7050	1780	1
7050	147906	1
7050	64764	1
7050	84317	1
7050	829	1
7050	358	1
7027	4609	1
6934	4609	1
6934	4316	1
6934	896	1
83439	4609	1
83439	4316	1
83439	896	1
6932	4609	1
6932	4316	1
6932	896	1
6929	123720	1
6929	56893	1
6929	26262	1
6929	7164	1
6929	23534	1
6929	130733	1
6929	93643	1
6929	25851	1
6929	8859	1
6929	375686	1
6929	27044	1
6929	11309	1
6929	25956	1
6929	27246	1
6929	84153	1
6929	57529	1
6929	64864	1
6929	57186	1
6929	55624	1
6929	79990	1
6929	51050	1
6929	9659	1
6929	8641	1
6929	56132	1
6929	93145	1
6929	8431	1
6929	4774	1
6929	4703	1
6929	23154	1
6929	4601	1
6929	9562	1
6929	146664	1
6929	25840	1
6929	4233	1
6929	389692	1
6929	51599	1
6929	55144	1
6929	55222	1
6929	92255	1
6929	85329	1
6929	3816	1
6929	3198	1
6929	3172	1
6929	55502	1
6929	2888	1
6929	2800	1
6929	81577	1
6929	392255	1
6929	11345	1
6929	8323	1
6929	93611	1
6929	286077	1
6929	23644	1
6929	113878	1
6929	1826	1
6929	63951	1
6929	54606	1
6929	23603	1
6929	23274	1
6929	60677	1
6929	822	1
6929	23587	1
6929	79650	1
6929	56970	1
6929	322	1
6929	83607	1
6929	116988	1
6929	79575	1
6908	152485	1
6908	7105	1
6908	122664	1
6908	7062	1
6908	161497	1
6908	6232	1
6908	388	1
6908	5787	1
6908	5774	1
6908	100885850	1
6908	9791	1
6908	5507	1
6908	4659	1
6908	11232	1
6908	5155	1
6908	5033	1
6908	4900	1
6908	64332	1
6908	344148	1
6908	89796	1
6908	133686	1
6908	8736	1
6908	4609	1
6908	4222	1
6908	4144	1
6908	128077	1
6908	55679	1
6908	92483	1
6908	85285	1
6908	728279	1
6908	353332	1
6908	390792	1
6908	10899	1
6908	389434	1
6908	9466	1
6908	3486	1
6908	51278	1
6908	3398	1
6908	9987	1
6908	57817	1
6908	2597	1
6908	2301	1
6908	26998	1
6908	143684	1
6908	1960	1
6908	57628	1
6908	1621	1
6908	1543	1
6908	7852	1
6908	1490	1
6908	81566	1
6908	1444	1
6908	1393	1
6908	22796	1
6908	8646	1
6908	57680	1
6908	645455	1
6908	1050	1
6908	899	1
6908	388372	1
6908	6368	1
6908	140689	1
6908	801	1
6908	157983	1
6908	140711	1
6908	79630	1
6908	84529	1
6908	91748	1
6908	468	1
6908	27106	1
6908	10566	1
6908	9719	1
6908	19	1
2623	64852	1
2623	6563	1
2623	5564	1
2623	64981	1
2623	3176	1
2623	55363	1
2623	10013	1
2623	2979	1
2623	389524	1
2623	11226	1
2623	23181	1
2623	550	1
6777	163033	1
6777	7456	1
6777	7105	1
6777	6774	1
6777	6504	1
6777	8731	1
6777	80742	1
6777	5468	1
6777	11040	1
6777	4609	1
6777	6300	1
6777	10021	1
6777	2150	1
6777	2099	1
6777	5168	1
6777	1956	1
6777	29940	1
6777	23002	1
6777	1387	1
6777	1154	1
6777	10666	1
6777	777	1
6777	51129	1
6776	115509	1
6776	55311	1
6776	79797	1
6776	171017	1
6776	9839	1
6776	7391	1
6776	7105	1
6776	25987	1
6776	84675	1
6776	10155	1
6776	10221	1
6776	79987	1
6776	6484	1
6776	6767	1
6776	8406	1
6776	10653	1
6776	83595	1
6776	8835	1
6776	6504	1
6776	59307	1
6776	256394	1
6776	80031	1
6776	9667	1
6776	8731	1
6776	10432	1
6776	5763	1
6776	80742	1
6776	5629	1
6776	11232	1
6776	64857	1
6776	11040	1
6776	94005	1
6776	5155	1
6776	56654	1
6776	11188	1
6776	4609	1
6776	4154	1
6776	388695	1
6776	4000	1
6776	55323	1
6776	200185	1
6776	10765	1
6776	6453	1
6776	26145	1
6776	57817	1
6776	2719	1
6776	401720	1
6776	2116	1
6776	2099	1
6776	2027	1
6776	63916	1
6776	9844	1
6776	1956	1
6776	1891	1
6776	780	1
6776	9265	1
6776	51302	1
6776	1395	1
6776	1154	1
6776	1069	1
6776	961	1
6776	130162	1
6776	715	1
6776	79173	1
6776	91748	1
6776	54880	1
6776	9826	1
6776	353	1
6776	26993	1
6776	215	1
6774	115509	1
6774	25888	1
6774	55311	1
6774	7566	1
6774	360023	1
6774	7520	1
6774	124997	1
6774	7424	1
6774	114990	1
6774	203068	1
6774	10194	1
6774	81559	1
6774	10221	1
6774	199745	1
6774	7043	1
6774	6932	1
6774	6776	1
6774	170463	1
6774	200734	1
6774	4089	1
6774	6512	1
6774	5947	1
6774	5921	1
6774	138046	1
6774	5859	1
6774	126789	1
6774	100885850	1
6774	8842	1
6774	144165	1
6774	639	1
6774	5525	1
6774	10891	1
6774	11232	1
6774	5339	1
6774	11040	1
6774	5118	1
6774	5018	1
6774	4908	1
6774	7026	1
6774	10062	1
6774	8996	1
6774	84273	1
6774	26960	1
6774	124995	1
6774	4297	1
6774	4281	1
6774	79100	1
6774	4245	1
6774	23162	1
6774	6300	1
6774	9223	1
6774	4062	1
6774	9836	1
6774	11012	1
6774	687	1
6774	25962	1
6774	26145	1
6774	80789	1
6774	2931	1
6774	83743	1
6774	388323	1
6774	2674	1
6774	2639	1
6774	10979	1
6774	2119	1
6774	2116	1
6774	55914	1
6774	9844	1
6774	11269	1
6774	64421	1
6774	9547	1
6774	53944	1
6774	1385	1
6774	51266	1
6774	113189	1
6774	1031	1
6774	976	1
6774	64925	1
6774	867	1
6774	64170	1
6774	727	1
6774	722	1
6774	79173	1
6774	689	1
6774	9774	1
6774	127002	1
6774	171023	1
6774	353	1
6774	23294	1
6774	288	1
6774	259	1
6774	9509	1
6774	9510	1
6773	54764	1
6773	115509	1
6773	463	1
6773	124997	1
6773	23584	1
6773	114990	1
6773	9675	1
6773	25987	1
6773	10612	1
6773	23471	1
6773	64222	1
6773	7098	1
6773	199745	1
6773	7043	1
6773	55333	1
6773	55638	1
6773	6776	1
6773	170463	1
6773	692063	1
6773	91252	1
6773	6512	1
6773	6614	1
6773	23067	1
6773	80031	1
6773	6259	1
6773	6258	1
6773	10616	1
6773	5921	1
6773	144165	1
6773	639	1
6773	11232	1
6773	5422	1
6773	57475	1
6773	5339	1
6773	5151	1
6773	347168	1
6773	4978	1
6773	4926	1
6773	22978	1
6773	4839	1
6773	84273	1
6773	4719	1
6773	26960	1
6773	4609	1
6773	124995	1
6773	4281	1
6773	4245	1
6773	4154	1
6773	4062	1
6773	100240735	1
6773	9836	1
6773	390792	1
6773	11103	1
6773	113220	1
6773	51780	1
6773	26145	1
6773	3399	1
6773	3083	1
6773	3020	1
6773	2931	1
6773	79792	1
6773	388323	1
6773	2674	1
6773	60674	1
6773	10979	1
6773	79072	1
6773	157638	1
6773	2119	1
6773	2029	1
6773	63916	1
6773	9844	1
6773	11269	1
6773	64421	1
6773	55861	1
6773	51523	1
6773	9547	1
6773	6387	1
6773	1436	1
6773	80781	1
6773	51266	1
6773	1154	1
6773	9857	1
6773	1031	1
6773	9034	1
6773	896	1
6773	867	1
6773	25980	1
6773	22903	1
6773	25874	1
6773	27319	1
6773	54880	1
6773	9774	1
6773	56987	1
6773	127002	1
6773	54470	1
6773	320	1
6773	288	1
6773	9068	1
6773	259	1
6773	9510	1
6772	677	1
6772	81030	1
6772	8239	1
6772	51377	1
6772	7336	1
6772	1890	1
6772	84817	1
6772	9320	1
6772	60684	1
6772	84134	1
6772	943	1
6772	7124	1
6772	25789	1
6772	51078	1
6772	79689	1
6772	23635	1
6772	6493	1
6772	6154	1
6772	6016	1
6772	389	1
6772	5955	1
6772	5902	1
6772	5738	1
6772	5686	1
6772	8559	1
6772	5588	1
6772	25885	1
6772	10714	1
6772	79883	1
6772	5238	1
6772	5125	1
6772	55239	1
6772	2908	1
6772	29922	1
6772	4720	1
6772	56901	1
6772	196264	1
6772	55090	1
6772	5606	1
6772	84549	1
6772	100507470	1
6772	59352	1
6772	79036	1
6772	9928	1
6772	23325	1
6772	3665	1
6772	3662	1
6772	51135	1
6772	3006	1
6772	644076	1
6772	51031	1
6772	54438	1
6772	2530	1
6772	93986	1
6772	2354	1
6772	2353	1
6772	408263	1
6772	59271	1
6772	1982	1
6772	1958	1
6772	1545	1
6772	1588	1
6772	54883	1
6772	64651	1
6772	10370	1
6772	95681	1
6772	5127	1
6772	942	1
6772	960	1
6772	130940	1
6772	837	1
6772	10487	1
6772	140947	1
6772	55471	1
6772	714	1
6772	284018	1
6772	387978	1
6772	57102	1
6772	83596	1
6772	2583	1
6772	10123	1
6772	8751	1
6772	60	1
6772	23527	1
6772	37	1
6772	10449	1
6772	3983	1
6772	2	1
6722	55205	1
6722	10472	1
6722	7534	1
6722	26118	1
6722	9948	1
6722	54577	1
6722	54575	1
6722	1890	1
6722	7286	1
6722	653659	1
6722	23673	1
6722	144108	1
6722	347454	1
6722	10569	1
6722	57142	1
6722	25897	1
6722	390	1
6722	387	1
6722	5955	1
6722	2185	1
6722	80758	1
6722	11284	1
6722	5311	1
6722	5306	1
6722	5162	1
6722	5073	1
6722	4968	1
6722	123904	1
6722	55505	1
6722	4772	1
6722	10627	1
6722	4629	1
6722	4487	1
6722	9526	1
6722	9782	1
6722	1432	1
6722	10489	1
6722	4038	1
6722	91694	1
6722	59352	1
6722	51176	1
6722	3780	1
6722	9235	1
6722	3326	1
6722	7923	1
6722	55806	1
6722	85236	1
6722	1880	1
6722	144423	1
6722	11010	1
6722	2653	1
6722	2621	1
6722	2519	1
6722	10211	1
6722	63943	1
6722	2114	1
6722	2047	1
6722	80864	1
6722	728656	1
6722	8560	1
6722	1476	1
6722	54951	1
6722	10143	1
6722	5127	1
6722	10421	1
6722	824	1
6722	10487	1
6722	284018	1
6722	28969	1
6722	83596	1
6722	488	1
6722	51074	1
6722	133	1
6722	72	1
6722	37	1
6722	10449	1
6722	55324	1
6722	2	1
6720	51545	1
6720	84450	1
6720	57178	1
6720	10138	1
6720	124997	1
6720	57728	1
6720	9898	1
6720	55000	1
6720	7248	1
6720	10612	1
6720	80745	1
6720	6996	1
6720	85012	1
6720	6903	1
6720	10629	1
6720	117143	1
6720	9145	1
6720	55638	1
6720	10228	1
6720	6649	1
6720	114599	1
6720	9126	1
6720	57153	1
6720	10067	1
6720	6203	1
6720	83547	1
6720	23179	1
6720	5959	1
6720	26064	1
6720	5816	1
6720	57460	1
6720	5494	1
6720	5585	1
6720	11040	1
6720	5155	1
6720	114882	1
6720	59277	1
6720	286053	1
6720	4900	1
6720	4855	1
6720	23054	1
6720	8510	1
6720	6945	1
6720	284358	1
6720	84445	1
6720	4016	1
6720	9355	1
6720	26524	1
6720	200185	1
6720	728279	1
6720	54813	1
6720	54800	1
6720	7403	1
6720	54934	1
6720	3547	1
6720	10410	1
6720	3398	1
6720	83743	1
6720	134266	1
6720	2869	1
6720	2874	1
6720	57720	1
6720	2597	1
6720	63939	1
6720	130074	1
6720	64773	1
6720	56648	1
6720	8661	1
6720	9149	1
6720	7266	1
6720	51596	1
6720	246175	1
6720	8646	1
6720	1050	1
6720	10666	1
6720	56260	1
6720	124944	1
6720	255877	1
6720	8704	1
6720	468	1
6720	56172	1
6720	27125	1
6720	9719	1
6720	16	1
6671	595	1
6662	285971	1
6662	9726	1
6662	151126	1
6662	57544	1
6662	55809	1
6662	6869	1
6662	10734	1
6662	6657	1
6662	10105	1
6662	80177	1
6662	11043	1
6662	9848	1
6662	2122	1
6662	22983	1
6662	4293	1
6662	284058	1
6662	143279	1
6662	3035	1
6662	8320	1
